REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q20_PERSON_SERIAL_NO,Q20_REASON_FEWER_HOURS,Q21_ENGAGED_SECONDARY_OCCU,Q22_WHAT_SECONDARY_OCCU,Q23_PLACE_SECONDARY_OCCU,Q24_STATUS_OF_OCCUPATION,Q25_NO_OF_HOURS_OF_WORKING
 6,2012,04,1,11,001,01,1,001,01,8,2,    ,    , ,  
 6,2012,04,1,11,001,02,1,002,01, ,2,    ,    , ,  
 6,2012,04,1,11,001,03,1,003,01, ,2,    ,    , ,  
 6,2012,04,1,11,001,03,1,003,03,3,2,    ,    , ,  
 6,2012,04,1,11,001,05,1,005,01,8,2,    ,    , ,  
 6,2012,04,1,11,001,05,1,005,03,8,2,    ,    , ,  
 6,2012,04,1,11,001,06,1,006,01,8,2,    ,    , ,  
 6,2012,04,1,11,001,08,1,008,02,8,1,2359,8090,3,04
 6,2012,04,1,11,001,08,1,008,03,8,2,    ,    , ,  
 6,2012,04,1,11,001,09,1,009,01,3,2,    ,    , ,  
 6,2012,04,1,11,001,10,1,010,01, ,2,    ,    , ,  
 6,2012,04,1,11,001,10,1,010,03,8,2,    ,    , ,  
 6,2012,04,1,11,002,01,1,011,01, ,2,    ,    , ,  
 6,2012,04,1,11,002,01,1,011,02, ,2,    ,    , ,  
 6,2012,04,1,11,002,01,1,011,03, ,2,    ,    , ,  
 6,2012,04,1,11,002,02,1,012,01, ,2,    ,    , ,  
 6,2012,04,1,11,002,02,1,012,05,8,2,    ,    , ,  
 6,2012,04,1,11,002,02,1,012,08, ,2,    ,    , ,  
 6,2012,04,1,11,002,03,1,013,01, ,2,    ,    , ,  
 6,2012,04,1,11,002,04,1,014,01, ,2,    ,    , ,  
 6,2012,04,1,11,002,05,1,015,03,8,2,    ,    , ,  
 6,2012,04,1,11,002,05,1,015,08,8,2,    ,    , ,  
 6,2012,04,1,11,002,05,1,015,09, ,2,    ,    , ,  
 6,2012,04,1,11,002,07,1,017,01, ,2,    ,    , ,  
 6,2012,04,1,11,002,07,1,017,03,8,2,    ,    , ,  
 6,2012,04,2,11,003,01,1,172,01,8,2,    ,    , ,  
 6,2012,04,2,11,003,01,1,172,03,8,2,    ,    , ,  
 6,2012,04,2,11,003,05,1,176,01,8,2,    ,    , ,  
 6,2012,04,2,11,003,06,1,177,01, ,2,    ,    , ,  
 6,2012,04,2,11,003,07,1,178,01,8,2,    ,    , ,  
 6,2012,04,2,11,003,07,1,178,02, ,2,    ,    , ,  
 6,2012,04,2,11,003,07,1,178,03,8,2,    ,    , ,  
 6,2012,04,2,11,003,07,1,178,04,8,2,    ,    , ,  
 6,2012,04,2,11,003,07,1,178,05,8,2,    ,    , ,  
 6,2012,04,2,11,003,07,1,178,07, ,2,    ,    , ,  
 6,2012,04,2,11,003,09,1,180,01,8,2,    ,    , ,  
 6,2012,04,2,11,003,10,1,181,01,8,2,    ,    , ,  
 6,2012,04,2,11,003,10,1,181,04, ,2,    ,    , ,  
 6,2012,04,1,11,004,01,1,142,02,8,2,    ,    , ,  
 6,2012,04,1,11,004,01,1,142,03,8,2,    ,    , ,  
 6,2012,04,1,11,004,02,1,143,01, ,2,    ,    , ,  
 6,2012,04,1,11,004,02,1,143,02, ,2,    ,    , ,  
 6,2012,04,1,11,004,03,1,144,03,8,2,    ,    , ,  
 6,2012,04,1,11,004,04,1,145,01, ,2,    ,    , ,  
 6,2012,04,1,11,004,05,1,146,01,3,2,    ,    , ,  
 6,2012,04,1,11,004,05,1,146,03,9,2,    ,    , ,  
 6,2012,04,1,11,004,05,1,146,05,9,2,    ,    , ,  
 6,2012,04,1,11,004,05,1,146,06,3,2,    ,    , ,  
 6,2012,04,1,11,004,07,1,148,02,9,2,    ,    , ,  
 6,2012,04,1,11,004,07,1,148,03,9,2,    ,    , ,  
 6,2012,04,1,11,004,09,1,150,03,8,2,    ,    , ,  
 6,2012,04,1,11,004,09,1,150,06,8,2,    ,    , ,  
 6,2012,04,1,11,004,10,1,151,02,8,2,    ,    , ,  
 6,2012,04,1,11,005,03,1,164,01, ,2,    ,    , ,  
 6,2012,04,1,11,005,03,1,164,03, ,2,    ,    , ,  
 6,2012,04,1,11,005,05,1,166,01,8,2,    ,    , ,  
 6,2012,04,1,11,005,07,1,168,01,8,2,    ,    , ,  
 6,2012,04,1,11,005,08,1,169,01,9,2,    ,    , ,  
 6,2012,04,1,11,005,09,1,170,01,9,2,    ,    , ,  
 6,2012,04,1,11,005,10,1,171,01,9,2,    ,    , ,  
 6,2012,04,1,11,006,01,1,102,02,3,2,    ,    , ,  
 6,2012,04,1,11,006,02,1,103,01,8,2,    ,    , ,  
 6,2012,04,1,11,006,03,1,104,01,8,2,    ,    , ,  
 6,2012,04,1,11,006,04,1,105,02,9,2,    ,    , ,  
 6,2012,04,1,11,006,05,1,106,01,3,2,    ,    , ,  
 6,2012,04,1,11,006,08,1,109,01,9,2,    ,    , ,  
 6,2012,04,1,11,006,09,1,110,02,8,2,    ,    , ,  
 6,2012,04,1,11,006,10,1,111,02,3,2,    ,    , ,  
 6,2012,04,2,11,007,01,1,072,02, ,2,    ,    , ,  
 6,2012,04,2,11,007,02,1,073,01, ,2,    ,    , ,  
 6,2012,04,2,11,007,02,1,073,03, ,2,    ,    , ,  
 6,2012,04,2,11,007,03,1,074,01, ,2,    ,    , ,  
 6,2012,04,2,11,007,03,1,074,02, ,2,    ,    , ,  
 6,2012,04,2,11,007,04,1,075,03, ,2,    ,    , ,  
 6,2012,04,2,11,007,04,1,075,04, ,2,    ,    , ,  
 6,2012,04,2,11,007,05,1,076,01, ,2,    ,    , ,  
 6,2012,04,2,11,007,06,1,077,01, ,2,    ,    , ,  
 6,2012,04,2,11,007,06,1,077,02, ,2,    ,    , ,  
 6,2012,04,2,11,007,07,1,078,01, ,2,    ,    , ,  
 6,2012,04,2,11,007,08,1,079,02, ,2,    ,    , ,  
 6,2012,04,2,11,007,08,1,079,03, ,2,    ,    , ,  
 6,2012,04,2,11,007,09,1,080,03, ,2,    ,    , ,  
 6,2012,04,2,11,008,01,1,082,01, ,2,    ,    , ,  
 6,2012,04,2,11,008,01,1,082,02, ,2,    ,    , ,  
 6,2012,04,2,11,008,02,1,083,01, ,2,    ,    , ,  
 6,2012,04,2,11,008,03,1,084,01, ,2,    ,    , ,  
 6,2012,04,2,11,008,04,1,085,01, ,2,    ,    , ,  
 6,2012,04,2,11,008,04,1,085,03, ,2,    ,    , ,  
 6,2012,04,2,11,008,06,1,087,01, ,2,    ,    , ,  
 6,2012,04,2,11,008,06,1,087,02, ,2,    ,    , ,  
 6,2012,04,2,11,008,07,1,088,01, ,2,    ,    , ,  
 6,2012,04,2,11,008,07,1,088,03, ,2,    ,    , ,  
 6,2012,04,2,11,008,08,1,089,04, ,2,    ,    , ,  
 6,2012,04,2,11,008,09,1,090,01, ,2,    ,    , ,  
 6,2012,04,2,11,008,10,1,091,01, ,2,    ,    , ,  
 6,2012,04,2,11,009,02,1,113,01, ,2,    ,    , ,  
 6,2012,04,2,11,009,05,1,116,01, ,2,    ,    , ,  
 6,2012,04,2,11,009,05,1,116,03, ,2,    ,    , ,  
 6,2012,04,2,11,009,06,1,117,01, ,2,    ,    , ,  
 6,2012,04,2,11,009,06,1,117,02, ,2,    ,    , ,  
 6,2012,04,2,11,009,07,1,118,02, ,2,    ,    , ,  
 6,2012,04,2,11,009,07,1,118,03, ,2,    ,    , ,  
 6,2012,04,2,11,009,07,1,118,05, ,2,    ,    , ,  
 6,2012,04,2,11,009,09,1,120,01, ,2,    ,    , ,  
 6,2012,04,2,11,009,09,1,120,02, ,2,    ,    , ,  
 6,2012,04,2,11,009,10,1,121,01, ,2,    ,    , ,  
 6,2012,04,2,11,009,10,1,121,02, ,2,    ,    , ,  
 6,2012,04,2,11,010,01,1,021,01,3,2,    ,    , ,  
 6,2012,04,2,11,010,02,1,022,01,7,2,    ,    , ,  
 6,2012,04,2,11,010,02,1,022,02, ,2,    ,    , ,  
 6,2012,04,2,11,010,03,1,023,01, ,1,4144,7430,1,08
 6,2012,04,2,11,010,03,1,023,03, ,2,    ,    , ,  
 6,2012,04,2,11,010,04,1,024,01,1,2,    ,    , ,  
 6,2012,04,2,11,010,04,1,024,02, ,2,    ,    , ,  
 6,2012,04,2,11,010,05,1,025,01, ,2,    ,    , ,  
 6,2012,04,2,11,010,05,1,025,02, ,2,    ,    , ,  
 6,2012,04,2,11,010,05,1,025,03,7,2,    ,    , ,  
 6,2012,04,2,11,010,06,1,026,01, ,2,    ,    , ,  
 6,2012,04,2,11,010,06,1,026,02, ,2,    ,    , ,  
 6,2012,04,2,11,010,07,1,027,02,7,2,    ,    , ,  
 6,2012,04,2,11,010,07,1,027,04,7,2,    ,    , ,  
 6,2012,04,2,11,010,07,1,027,05, ,2,    ,    , ,  
 6,2012,04,2,11,010,07,1,027,06, ,2,    ,    , ,  
 6,2012,04,2,11,010,08,1,028,01,1,2,    ,    , ,  
 6,2012,04,2,11,010,09,1,029,01, ,2,    ,    , ,  
 6,2012,04,2,11,010,09,1,029,02,1,2,    ,    , ,  
 6,2012,04,2,11,010,09,1,029,03, ,1,9211,0211,4,07
 6,2012,04,2,11,010,10,1,030,01,1,2,    ,    , ,  
 6,2012,04,2,11,010,10,1,030,02,1,2,    ,    , ,  
 6,2012,04,1,11,011,01,1,122,01,8,2,    ,    , ,  
 6,2012,04,1,11,011,02,1,123,01,8,2,    ,    , ,  
 6,2012,04,1,11,011,02,1,123,03,8,2,    ,    , ,  
 6,2012,04,1,11,011,03,1,124,01,3,2,    ,    , ,  
 6,2012,04,1,11,011,04,1,125,02,8,2,    ,    , ,  
 6,2012,04,1,11,011,05,1,126,01,3,2,    ,    , ,  
 6,2012,04,1,11,011,05,1,126,07,3,2,    ,    , ,  
 6,2012,04,1,11,011,06,1,127,01,3,2,    ,    , ,  
 6,2012,04,1,11,011,06,1,127,02, ,2,    ,    , ,  
 6,2012,04,1,11,011,07,1,128,01,8,2,    ,    , ,  
 6,2012,04,1,11,011,07,1,128,02,8,2,    ,    , ,  
 6,2012,04,1,11,011,08,1,129,01,3,2,    ,    , ,  
 6,2012,04,1,11,011,08,1,129,03,8,2,    ,    , ,  
 6,2012,04,1,11,011,10,1,131,01, ,2,    ,    , ,  
 6,2012,04,1,11,011,10,1,131,02, ,2,    ,    , ,  
 6,2012,04,1,11,011,10,1,131,04,8,2,    ,    , ,  
 6,2012,04,1,11,012,01,1,132,01,8,2,    ,    , ,  
 6,2012,04,1,11,012,01,1,132,02,8,2,    ,    , ,  
 6,2012,04,1,11,012,02,1,133,01,8,2,    ,    , ,  
 6,2012,04,1,11,012,04,1,135,02,8,2,    ,    , ,  
 6,2012,04,1,11,012,05,1,136,01,8,2,    ,    , ,  
 6,2012,04,1,11,012,05,1,136,03,8,2,    ,    , ,  
 6,2012,04,1,11,012,06,1,137,01,8,2,    ,    , ,  
 6,2012,04,1,11,013,01,1,031,01,8,2,    ,    , ,  
 6,2012,04,1,11,013,01,1,031,02,8,2,    ,    , ,  
 6,2012,04,1,11,013,01,1,031,06,8,2,    ,    , ,  
 6,2012,04,1,11,013,01,1,031,07,8,2,    ,    , ,  
 6,2012,04,1,11,013,02,1,032,01,9,2,    ,    , ,  
 6,2012,04,1,11,013,02,1,032,02,9,2,    ,    , ,  
 6,2012,04,1,11,013,02,1,032,05,8,2,    ,    , ,  
 6,2012,04,1,11,013,02,1,032,06,8,2,    ,    , ,  
 6,2012,04,1,11,013,03,1,033,01, ,2,    ,    , ,  
 6,2012,04,1,11,013,03,1,033,02, ,2,    ,    , ,  
 6,2012,04,1,11,013,03,1,033,06,8,2,    ,    , ,  
 6,2012,04,1,11,013,03,1,033,07, ,2,    ,    , ,  
 6,2012,04,1,11,013,03,1,033,08, ,2,    ,    , ,  
 6,2012,04,1,11,013,03,1,033,09,8,2,    ,    , ,  
 6,2012,04,1,11,013,03,1,033,10, ,2,    ,    , ,  
 6,2012,04,1,11,013,04,1,034,01,8,2,    ,    , ,  
 6,2012,04,1,11,013,04,1,034,03,8,2,    ,    , ,  
 6,2012,04,1,11,013,04,1,034,04,8,2,    ,    , ,  
 6,2012,04,1,11,013,06,1,036,02,8,2,    ,    , ,  
 6,2012,04,1,11,013,06,1,036,05,8,2,    ,    , ,  
 6,2012,04,1,11,013,09,1,039,01,8,2,    ,    , ,  
 6,2012,04,1,11,013,10,1,040,01,8,2,    ,    , ,  
 6,2012,04,1,11,013,10,1,040,03,8,2,    ,    , ,  
 6,2012,04,1,11,013,10,1,040,04,8,2,    ,    , ,  
 6,2012,04,1,11,014,01,1,182,03,8,2,    ,    , ,  
 6,2012,04,1,11,014,01,1,182,04,8,2,    ,    , ,  
 6,2012,04,1,11,014,01,1,182,06,8,2,    ,    , ,  
 6,2012,04,1,11,014,02,1,183,01,8,2,    ,    , ,  
 6,2012,04,1,11,014,04,1,185,04,3,2,    ,    , ,  
 6,2012,04,1,11,014,05,1,186,06,8,2,    ,    , ,  
 6,2012,04,1,11,014,07,1,188,01,8,2,    ,    , ,  
 6,2012,04,1,11,014,07,1,188,02,8,2,    ,    , ,  
 6,2012,04,1,11,014,07,1,188,06,8,2,    ,    , ,  
 6,2012,04,1,11,014,08,1,189,01,9,2,    ,    , ,  
 6,2012,04,1,11,014,08,1,189,02,9,2,    ,    , ,  
 6,2012,04,1,11,014,10,1,191,01,9,2,    ,    , ,  
 6,2012,04,1,11,015,01,1,041,01,8,2,    ,    , ,  
 6,2012,04,1,11,015,01,1,041,02,8,2,    ,    , ,  
 6,2012,04,1,11,015,01,2,042,01, ,2,    ,    , ,  
 6,2012,04,1,11,015,01,2,042,02, ,2,    ,    , ,  
 6,2012,04,1,11,015,02,1,043,01,9,2,    ,    , ,  
 6,2012,04,1,11,015,02,1,043,02,9,2,    ,    , ,  
 6,2012,04,1,11,015,03,1,044,01,9,2,    ,    , ,  
 6,2012,04,1,11,015,03,1,044,02,9,2,    ,    , ,  
 6,2012,04,1,11,015,04,1,045,01,9,2,    ,    , ,  
 6,2012,04,1,11,015,05,1,046,01,9,2,    ,    , ,  
 6,2012,04,1,11,015,05,1,046,03,9,2,    ,    , ,  
 6,2012,04,1,11,015,06,1,047,02, ,2,    ,    , ,  
 6,2012,04,1,11,015,06,1,047,03, ,2,    ,    , ,  
 6,2012,04,1,11,015,07,1,048,01,8,2,    ,    , ,  
 6,2012,04,1,11,015,09,1,050,01,9,2,    ,    , ,  
 6,2012,04,1,11,016,01,1,152,01,9,2,    ,    , ,  
 6,2012,04,1,11,016,02,1,153,01, ,2,    ,    , ,  
 6,2012,04,1,11,016,03,1,154,03,8,2,    ,    , ,  
 6,2012,04,1,11,016,05,1,156,01,9,2,    ,    , ,  
 6,2012,04,1,11,016,08,1,159,01,3,2,    ,    , ,  
 6,2012,04,1,11,016,09,1,160,01, ,2,    ,    , ,  
 6,2012,04,1,11,016,10,1,161,01,5,2,    ,    , ,  
 6,2012,04,1,11,017,01,1,092,01, ,2,    ,    , ,  
 6,2012,04,1,11,017,02,1,093,02,8,2,    ,    , ,  
 6,2012,04,1,11,017,03,1,094,04,8,2,    ,    , ,  
 6,2012,04,1,11,017,04,1,095,02, ,2,    ,    , ,  
 6,2012,04,1,11,017,05,1,096,01,8,2,    ,    , ,  
 6,2012,04,1,11,017,05,1,096,02, ,2,    ,    , ,  
 6,2012,04,1,11,017,05,1,096,03, ,2,    ,    , ,  
 6,2012,04,1,11,017,05,1,096,04,8,2,    ,    , ,  
 6,2012,04,1,11,017,06,1,097,02, ,2,    ,    , ,  
 6,2012,04,1,11,017,06,1,097,03,8,2,    ,    , ,  
 6,2012,04,1,11,017,07,1,098,02,8,2,    ,    , ,  
 6,2012,04,1,11,017,07,1,098,04,7,2,    ,    , ,  
 6,2012,04,1,11,017,08,1,099,01,8,2,    ,    , ,  
 6,2012,04,1,11,017,10,1,101,01,9,2,    ,    , ,  
 6,2012,04,1,11,017,10,1,101,02,9,2,    ,    , ,  
 6,2012,04,1,11,018,01,1,052,02,9,2,    ,    , ,  
 6,2012,04,1,11,018,03,1,054,01,9,2,    ,    , ,  
 6,2012,04,1,11,018,03,1,054,02,9,2,    ,    , ,  
 6,2012,04,1,11,018,04,1,055,01,9,2,    ,    , ,  
 6,2012,04,1,11,018,06,1,057,01,9,2,    ,    , ,  
 6,2012,04,1,11,018,06,1,057,02,9,2,    ,    , ,  
 6,2012,04,1,11,018,07,1,058,03,9,2,    ,    , ,  
 6,2012,04,1,11,018,08,1,059,03,9,2,    ,    , ,  
 6,2012,04,1,11,018,08,1,059,04,9,2,    ,    , ,  
 6,2012,04,1,11,018,09,1,060,01,9,2,    ,    , ,  
 6,2012,04,1,11,018,09,1,060,05,9,2,    ,    , ,  
 6,2012,04,1,11,018,10,1,061,01,9,2,    ,    , ,  
 6,2012,04,1,11,019,01,1,062,01,9,2,    ,    , ,  
 6,2012,04,1,11,019,02,1,063,01,9,2,    ,    , ,  
 6,2012,04,1,11,019,03,1,064,01,9,2,    ,    , ,  
 6,2012,04,1,11,019,04,1,065,01,9,2,    ,    , ,  
 6,2012,04,1,11,019,04,1,065,02, ,2,    ,    , ,  
 6,2012,04,1,11,019,04,1,065,03, ,2,    ,    , ,  
 6,2012,04,1,11,019,06,1,067,01,9,2,    ,    , ,  
 6,2012,04,1,11,019,07,1,068,02,9,2,    ,    , ,  
 6,2012,04,1,11,019,07,1,068,03,9,2,    ,    , ,  
 6,2012,04,1,11,019,08,1,069,02,9,2,    ,    , ,  
 6,2012,04,1,11,019,09,1,070,02,9,2,    ,    , ,  
 6,2012,04,1,11,019,10,1,071,02,9,2,    ,    , ,  
 6,2012,05,1,11,020,01,1,051,02, ,2,    ,    , ,  
 6,2012,05,1,11,020,02,1,052,01, ,2,    ,    , ,  
 6,2012,05,1,11,020,02,1,052,05, ,2,    ,    , ,  
 6,2012,05,1,11,020,02,1,052,07, ,2,    ,    , ,  
 6,2012,05,1,11,020,03,1,053,01, ,2,    ,    , ,  
 6,2012,05,1,11,020,05,1,055,01, ,2,    ,    , ,  
 6,2012,05,1,11,020,05,1,055,04, ,2,    ,    , ,  
 6,2012,05,1,11,020,05,1,055,05, ,2,    ,    , ,  
 6,2012,05,1,11,020,07,1,057,01, ,2,    ,    , ,  
 6,2012,05,1,11,020,07,1,057,03, ,2,    ,    , ,  
 6,2012,05,1,11,020,07,1,057,04, ,2,    ,    , ,  
 6,2012,05,1,11,020,07,1,057,05, ,2,    ,    , ,  
 6,2012,05,1,11,020,08,1,058,01, ,2,    ,    , ,  
 6,2012,05,1,11,020,08,1,058,03, ,2,    ,    , ,  
 6,2012,05,1,11,021,01,1,131,01, ,2,    ,    , ,  
 6,2012,05,1,11,021,01,1,131,02, ,2,    ,    , ,  
 6,2012,05,1,11,021,02,1,132,01, ,2,    ,    , ,  
 6,2012,05,1,11,021,03,1,133,02, ,2,    ,    , ,  
 6,2012,05,1,11,021,03,1,133,03, ,2,    ,    , ,  
 6,2012,05,1,11,021,04,1,134,01, ,2,    ,    , ,  
 6,2012,05,1,11,021,05,1,135,01, ,2,    ,    , ,  
 6,2012,05,1,11,021,05,1,135,02, ,2,    ,    , ,  
 6,2012,05,1,11,021,05,1,135,03, ,2,    ,    , ,  
 6,2012,05,1,11,021,06,1,136,01, ,2,    ,    , ,  
 6,2012,05,1,11,021,06,1,136,03, ,2,    ,    , ,  
 6,2012,05,1,11,021,08,1,138,01, ,2,    ,    , ,  
 6,2012,05,1,11,021,08,1,138,05, ,2,    ,    , ,  
 6,2012,05,1,11,021,09,1,139,02, ,2,    ,    , ,  
 6,2012,05,1,11,021,09,1,139,03, ,2,    ,    , ,  
 6,2012,05,1,11,022,01,1,021,01, ,2,    ,    , ,  
 6,2012,05,1,11,022,02,1,022,01, ,2,    ,    , ,  
 6,2012,05,1,11,022,03,1,023,01, ,2,    ,    , ,  
 6,2012,05,1,11,022,04,1,024,02, ,2,    ,    , ,  
 6,2012,05,1,11,022,04,1,024,03, ,2,    ,    , ,  
 6,2012,05,1,11,022,05,1,025,01, ,2,    ,    , ,  
 6,2012,05,1,11,022,05,1,025,02, ,2,    ,    , ,  
 6,2012,05,1,11,022,06,1,026,01, ,2,    ,    , ,  
 6,2012,05,1,11,022,06,1,026,02, ,2,    ,    , ,  
 6,2012,05,1,11,022,07,1,027,02, ,2,    ,    , ,  
 6,2012,05,1,11,022,08,1,028,01, ,2,    ,    , ,  
 6,2012,05,1,11,022,08,1,028,03, ,2,    ,    , ,  
 6,2012,05,1,11,022,08,1,028,04, ,2,    ,    , ,  
 6,2012,05,1,11,022,08,1,028,05, ,2,    ,    , ,  
 6,2012,05,1,11,022,08,1,028,06, ,2,    ,    , ,  
 6,2012,05,2,11,023,01,1,011,01, ,2,    ,    , ,  
 6,2012,05,2,11,023,01,1,011,02, ,2,    ,    , ,  
 6,2012,05,2,11,023,01,1,011,03,9,2,    ,    , ,  
 6,2012,05,2,11,023,02,1,012,01, ,2,    ,    , ,  
 6,2012,05,2,11,023,03,1,013,01,9,2,    ,    , ,  
 6,2012,05,2,11,023,04,1,014,01, ,2,    ,    , ,  
 6,2012,05,2,11,023,04,1,014,02, ,2,    ,    , ,  
 6,2012,05,2,11,023,05,1,015,02, ,2,    ,    , ,  
 6,2012,05,2,11,023,07,1,017,03, ,2,    ,    , ,  
 6,2012,05,2,11,023,09,1,019,01, ,2,    ,    , ,  
 6,2012,05,2,11,023,09,1,019,02, ,2,    ,    , ,  
 6,2012,05,2,11,023,10,1,020,01, ,2,    ,    , ,  
 6,2012,05,1,11,024,01,1,111,02, ,2,    ,    , ,  
 6,2012,05,1,11,024,01,1,111,06, ,2,    ,    , ,  
 6,2012,05,1,11,024,02,1,112,01, ,2,    ,    , ,  
 6,2012,05,1,11,024,03,1,113,01, ,2,    ,    , ,  
 6,2012,05,1,11,024,05,1,115,01, ,2,    ,    , ,  
 6,2012,05,1,11,024,06,1,116,01, ,1,3416,1810,3,20
 6,2012,05,1,11,024,06,1,116,02, ,2,    ,    , ,  
 6,2012,05,1,11,024,07,1,117,01, ,2,    ,    , ,  
 6,2012,05,1,11,024,08,1,118,01, ,2,    ,    , ,  
 6,2012,05,1,11,024,09,1,119,01, ,2,    ,    , ,  
 6,2012,05,1,11,024,10,1,120,01, ,2,    ,    , ,  
 6,2012,05,1,11,024,10,1,120,02, ,2,    ,    , ,  
 6,2012,05,1,11,025,02,1,122,01, ,2,    ,    , ,  
 6,2012,05,1,11,025,02,1,122,02, ,2,    ,    , ,  
 6,2012,05,1,11,025,03,1,123,03, ,2,    ,    , ,  
 6,2012,05,1,11,025,04,1,124,01, ,1,5220,5234,2,15
 6,2012,05,1,11,025,06,1,126,03, ,2,    ,    , ,  
 6,2012,05,1,11,025,06,1,126,04, ,2,    ,    , ,  
 6,2012,05,1,11,025,07,1,127,01, ,2,    ,    , ,  
 6,2012,05,1,11,025,07,1,127,03, ,2,    ,    , ,  
 6,2012,05,1,11,025,07,1,127,04, ,2,    ,    , ,  
 6,2012,05,1,11,025,09,1,129,01, ,2,    ,    , ,  
 6,2012,05,1,11,025,09,1,129,02, ,2,    ,    , ,  
 6,2012,05,1,11,025,09,1,129,03, ,2,    ,    , ,  
 6,2012,05,1,11,025,09,1,129,04, ,2,    ,    , ,  
 6,2012,05,2,11,026,01,1,141,01, ,2,    ,    , ,  
 6,2012,05,2,11,026,02,1,142,01, ,2,    ,    , ,  
 6,2012,05,2,11,026,03,1,143,01, ,2,    ,    , ,  
 6,2012,05,2,11,026,03,1,143,02, ,2,    ,    , ,  
 6,2012,05,2,11,026,04,1,144,01, ,2,    ,    , ,  
 6,2012,05,2,11,026,04,1,144,02, ,2,    ,    , ,  
 6,2012,05,2,11,026,06,1,146,03, ,2,    ,    , ,  
 6,2012,05,2,11,026,06,1,146,04, ,2,    ,    , ,  
 6,2012,05,2,11,027,01,1,091,01, ,2,    ,    , ,  
 6,2012,05,2,11,027,03,1,093,02, ,2,    ,    , ,  
 6,2012,05,2,11,027,03,1,093,03, ,2,    ,    , ,  
 6,2012,05,2,11,027,05,1,095,01, ,2,    ,    , ,  
 6,2012,05,2,11,027,05,1,095,05, ,2,    ,    , ,  
 6,2012,05,2,11,027,06,1,096,01, ,2,    ,    , ,  
 6,2012,05,2,11,027,07,1,097,01, ,2,    ,    , ,  
 6,2012,05,2,11,027,09,1,099,03, ,2,    ,    , ,  
 6,2012,05,2,11,027,10,1,100,03, ,2,    ,    , ,  
 6,2012,05,2,11,028,01,1,041,01, ,2,    ,    , ,  
 6,2012,05,2,11,028,01,1,041,02, ,2,    ,    , ,  
 6,2012,05,2,11,028,02,1,042,01, ,2,    ,    , ,  
 6,2012,05,2,11,028,02,1,042,02, ,1,2453,9214,3,06
 6,2012,05,2,11,028,03,1,043,02, ,2,    ,    , ,  
 6,2012,05,2,11,028,03,1,043,03, ,2,    ,    , ,  
 6,2012,05,2,11,028,04,1,044,02,7,2,    ,    , ,  
 6,2012,05,2,11,028,05,1,045,01, ,2,    ,    , ,  
 6,2012,05,2,11,028,05,1,045,02, ,2,    ,    , ,  
 6,2012,05,2,11,028,07,1,047,01,7,2,    ,    , ,  
 6,2012,05,2,11,028,07,1,047,03, ,2,    ,    , ,  
 6,2012,05,2,11,028,09,1,049,01, ,2,    ,    , ,  
 6,2012,05,2,11,028,10,1,050,01, ,1,2340,8021,3,18
 6,2012,05,2,11,028,10,1,050,02, ,2,    ,    , ,  
 6,2012,05,1,11,029,03,1,083,03, ,2,    ,    , ,  
 6,2012,05,1,11,029,03,1,083,04, ,2,    ,    , ,  
 6,2012,05,1,11,029,04,1,084,01, ,2,    ,    , ,  
 6,2012,05,1,11,029,04,1,084,05, ,2,    ,    , ,  
 6,2012,05,1,11,029,05,1,085,01,3,2,    ,    , ,  
 6,2012,05,1,11,029,05,1,085,03, ,2,    ,    , ,  
 6,2012,05,1,11,029,08,1,088,01, ,2,    ,    , ,  
 6,2012,05,1,11,029,08,1,088,02, ,2,    ,    , ,  
 6,2012,05,1,11,029,09,1,089,01,3,2,    ,    , ,  
 6,2012,05,1,11,029,09,1,089,02, ,2,    ,    , ,  
 6,2012,05,1,11,029,10,1,090,01,3,2,    ,    , ,  
 6,2012,05,1,11,029,10,1,090,03, ,2,    ,    , ,  
 6,2012,05,1,11,030,01,1,101,01,3,2,    ,    , ,  
 6,2012,05,1,11,030,01,1,101,02, ,2,    ,    , ,  
 6,2012,05,1,11,030,01,1,101,03,3,2,    ,    , ,  
 6,2012,05,1,11,030,02,1,102,01, ,2,    ,    , ,  
 6,2012,05,1,11,030,02,1,102,02, ,2,    ,    , ,  
 6,2012,05,1,11,030,02,1,102,04, ,2,    ,    , ,  
 6,2012,05,1,11,030,03,1,103,01, ,2,    ,    , ,  
 6,2012,05,1,11,030,03,1,103,03, ,2,    ,    , ,  
 6,2012,05,1,11,030,03,1,103,06, ,2,    ,    , ,  
 6,2012,05,1,11,030,03,1,103,08, ,2,    ,    , ,  
 6,2012,05,1,11,030,04,1,104,01, ,2,    ,    , ,  
 6,2012,05,1,11,030,06,1,106,01, ,2,    ,    , ,  
 6,2012,05,1,11,030,08,1,108,01, ,2,    ,    , ,  
 6,2012,05,1,11,030,10,1,110,01, ,2,    ,    , ,  
 6,2012,05,1,11,031,02,1,172,01, ,2,    ,    , ,  
 6,2012,05,1,11,031,03,1,173,01, ,2,    ,    , ,  
 6,2012,05,1,11,031,05,1,175,01, ,2,    ,    , ,  
 6,2012,05,1,11,031,05,1,175,04, ,2,    ,    , ,  
 6,2012,05,1,11,031,06,1,176,01, ,2,    ,    , ,  
