REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q14_PERSON_SERIAL_NO,Q14_REGISTERED_EPF_OR_IRD,Q15_PROPER_ACCOUNTING_SYSTEM,Q16_NO_OF_EMPLOYEES,Q17_NO_OF_HOURS_USEALLY_WORK,Q18_NO_ACTUALLY_WORK_HOURS
 5,2012,04,1,11,001,01,1,001,01,2,2,8,48,24
 5,2012,04,1,11,001,02,1,002,01,2,2,8,70,70
 5,2012,04,1,11,001,03,1,003,01,1,1,6,60,72
 5,2012,04,1,11,001,03,1,003,03, , , ,70,40
 5,2012,04,1,11,001,05,1,005,01,1,1,4,50,30
 5,2012,04,1,11,001,05,1,005,03,1,1,4,45,20
 5,2012,04,1,11,001,06,1,006,01,2,2,8,70,00
 5,2012,04,1,11,001,08,1,008,02,1,1,5,25,10
 5,2012,04,1,11,001,08,1,008,03, , , ,40,08
 5,2012,04,1,11,001,09,1,009,01,2,2,8,24,06
 5,2012,04,1,11,001,10,1,010,01,2,2,1,48,48
 5,2012,04,1,11,001,10,1,010,03, , , ,30,00
 5,2012,04,1,11,002,01,1,011,01,2,2,1,42,42
 5,2012,04,1,11,002,01,1,011,02,2,2,1,42,42
 5,2012,04,1,11,002,01,1,011,03,2,2,1,42,42
 5,2012,04,1,11,002,02,1,012,01,2,2,8,70,70
 5,2012,04,1,11,002,02,1,012,05,1,1,3,60,40
 5,2012,04,1,11,002,02,1,012,08,1,1,1,54,54
 5,2012,04,1,11,002,03,1,013,01,2,2,2,42,42
 5,2012,04,1,11,002,04,1,014,01,2,2,8,84,84
 5,2012,04,1,11,002,05,1,015,03,1,1,6,50,18
 5,2012,04,1,11,002,05,1,015,08,2,2,1,42,36
 5,2012,04,1,11,002,05,1,015,09,2,2,8,70,70
 5,2012,04,1,11,002,07,1,017,01,2,2,8,60,60
 5,2012,04,1,11,002,07,1,017,03,1,1,2,50,20
 5,2012,04,2,11,003,01,1,172,01,1,1,1,48,24
 5,2012,04,2,11,003,01,1,172,03, , , ,48,30
 5,2012,04,2,11,003,05,1,176,01,1,1,3,48,32
 5,2012,04,2,11,003,06,1,177,01,2,2,8,56,70
 5,2012,04,2,11,003,07,1,178,01,1,1,6,48,32
 5,2012,04,2,11,003,07,1,178,02,2,2,7,56,56
 5,2012,04,2,11,003,07,1,178,03,3,1,2,48,40
 5,2012,04,2,11,003,07,1,178,04,1,1,4,48,24
 5,2012,04,2,11,003,07,1,178,05,1,1,6,48,32
 5,2012,04,2,11,003,07,1,178,07, , , ,48,48
 5,2012,04,2,11,003,09,1,180,01, , , ,48,40
 5,2012,04,2,11,003,10,1,181,01,1,1,6,44,40
 5,2012,04,2,11,003,10,1,181,04,1,1,6,48,48
 5,2012,04,1,11,004,01,1,142,02,2,2,8,70,60
 5,2012,04,1,11,004,01,1,142,03,2,2,8,70,60
 5,2012,04,1,11,004,02,1,143,01,1,1,5,42,42
 5,2012,04,1,11,004,02,1,143,02,1,1,5,42,42
 5,2012,04,1,11,004,03,1,144,03, , , ,35,00
 5,2012,04,1,11,004,04,1,145,01,2,2,8,70,70
 5,2012,04,1,11,004,05,1,146,01,2,2,1,42,24
 5,2012,04,1,11,004,05,1,146,03,1,1,5,44,36
 5,2012,04,1,11,004,05,1,146,05,1,1,5,44,36
 5,2012,04,1,11,004,05,1,146,06,1,1,3,35,20
 5,2012,04,1,11,004,07,1,148,02,1,1,4,44,24
 5,2012,04,1,11,004,07,1,148,03,1,1,6,44,24
 5,2012,04,1,11,004,09,1,150,03,1,1,3,48,32
 5,2012,04,1,11,004,09,1,150,06,1,1,4,48,32
 5,2012,04,1,11,004,10,1,151,02, , , ,35,00
 5,2012,04,1,11,005,03,1,164,01,1,1,8,48,48
 5,2012,04,1,11,005,03,1,164,03,1,1,8,48,48
 5,2012,04,1,11,005,05,1,166,01,1,1,5,44,35
 5,2012,04,1,11,005,07,1,168,01,2,2,1,48,36
 5,2012,04,1,11,005,08,1,169,01,1,1,1,45,35
 5,2012,04,1,11,005,09,1,170,01,2,2,1,70,50
 5,2012,04,1,11,005,10,1,171,01,1,1,8,70,60
 5,2012,04,1,11,006,01,1,102,02,2,2,1,56,40
 5,2012,04,1,11,006,02,1,103,01,1,1,6,44,40
 5,2012,04,1,11,006,03,1,104,01,2,2,8,70,50
 5,2012,04,1,11,006,04,1,105,02,1,1,2,70,40
 5,2012,04,1,11,006,05,1,106,01,2,2,1,70,30
 5,2012,04,1,11,006,08,1,109,01,1,1,5,48,35
 5,2012,04,1,11,006,09,1,110,02,2,2,2,44,35
 5,2012,04,1,11,006,10,1,111,02,2,2,1,56,40
 5,2012,04,2,11,007,01,1,072,02,2,2,8,40,40
 5,2012,04,2,11,007,02,1,073,01,2,2,8,40,40
 5,2012,04,2,11,007,02,1,073,03, , , ,40,40
 5,2012,04,2,11,007,03,1,074,01,1,1,4,56,56
 5,2012,04,2,11,007,03,1,074,02,2,2,8,35,35
 5,2012,04,2,11,007,04,1,075,03,1,1,2,54,54
 5,2012,04,2,11,007,04,1,075,04, , , ,40,40
 5,2012,04,2,11,007,05,1,076,01, , , ,50,50
 5,2012,04,2,11,007,06,1,077,01,2,2,8,70,70
 5,2012,04,2,11,007,06,1,077,02, , , ,35,35
 5,2012,04,2,11,007,07,1,078,01,1,1,3,54,54
 5,2012,04,2,11,007,08,1,079,02,1,1,6,60,60
 5,2012,04,2,11,007,08,1,079,03,2,2,1,60,60
 5,2012,04,2,11,007,09,1,080,03,1,1,5,60,60
 5,2012,04,2,11,008,01,1,082,01, , , ,40,40
 5,2012,04,2,11,008,01,1,082,02, , , ,40,40
 5,2012,04,2,11,008,02,1,083,01, , , ,40,60
 5,2012,04,2,11,008,03,1,084,01, , , ,45,45
 5,2012,04,2,11,008,04,1,085,01,1,1,5,54,54
 5,2012,04,2,11,008,04,1,085,03,1,1,3,40,40
 5,2012,04,2,11,008,06,1,087,01,2,2,8,35,35
 5,2012,04,2,11,008,06,1,087,02,1,1,5,54,54
 5,2012,04,2,11,008,07,1,088,01,2,2,7,60,60
 5,2012,04,2,11,008,07,1,088,03,1,1,3,40,40
 5,2012,04,2,11,008,08,1,089,04,1,1,5,54,54
 5,2012,04,2,11,008,09,1,090,01,2,2,8,54,54
 5,2012,04,2,11,008,10,1,091,01, , , ,60,60
 5,2012,04,2,11,009,02,1,113,01,2,2,8,56,56
 5,2012,04,2,11,009,05,1,116,01,2,2,8,42,42
 5,2012,04,2,11,009,05,1,116,03,1,1,6,48,48
 5,2012,04,2,11,009,06,1,117,01,2,2,8,14,14
 5,2012,04,2,11,009,06,1,117,02,2,2,8,48,48
 5,2012,04,2,11,009,07,1,118,02,2,2,8,42,42
 5,2012,04,2,11,009,07,1,118,03,2,2,8,21,21
 5,2012,04,2,11,009,07,1,118,05,1,1,4,48,48
 5,2012,04,2,11,009,09,1,120,01,1,1,4,48,48
 5,2012,04,2,11,009,09,1,120,02,1,1,6,48,48
 5,2012,04,2,11,009,10,1,121,01,2,2,8,14,14
 5,2012,04,2,11,009,10,1,121,02,2,2,8,70,70
 5,2012,04,2,11,010,01,1,021,01,2,2,8,20,15
 5,2012,04,2,11,010,02,1,022,01,2,2,8,15,09
 5,2012,04,2,11,010,02,1,022,02,2,2,8,64,64
 5,2012,04,2,11,010,03,1,023,01,2,2,8,15,15
 5,2012,04,2,11,010,03,1,023,03,2,2,8,70,70
 5,2012,04,2,11,010,04,1,024,01, , , ,40,30
 5,2012,04,2,11,010,04,1,024,02,1,1,6,58,58
 5,2012,04,2,11,010,05,1,025,01,2,2,8,65,65
 5,2012,04,2,11,010,05,1,025,02,2,2,8,24,24
 5,2012,04,2,11,010,05,1,025,03,2,2,1,60,52
 5,2012,04,2,11,010,06,1,026,01,2,2,8,65,65
 5,2012,04,2,11,010,06,1,026,02,2,2,8,60,60
 5,2012,04,2,11,010,07,1,027,02,2,2,1,07,03
 5,2012,04,2,11,010,07,1,027,04,2,2,1,35,30
 5,2012,04,2,11,010,07,1,027,05,2,2,1,30,30
 5,2012,04,2,11,010,07,1,027,06,2,2,1,35,35
 5,2012,04,2,11,010,08,1,028,01,2,2,1,50,42
 5,2012,04,2,11,010,09,1,029,01, , , ,05,05
 5,2012,04,2,11,010,09,1,029,02,2,2,1,42,36
 5,2012,04,2,11,010,09,1,029,03,1,1,6,48,48
 5,2012,04,2,11,010,10,1,030,01,2,2,2,50,45
 5,2012,04,2,11,010,10,1,030,02,2,2,2,50,45
 5,2012,04,1,11,011,01,1,122,01, , , ,40,20
 5,2012,04,1,11,011,02,1,123,01,1,1,6,45,30
 5,2012,04,1,11,011,02,1,123,03,1,1,6,45,30
 5,2012,04,1,11,011,03,1,124,01,2,2,7,50,30
 5,2012,04,1,11,011,04,1,125,02,1,1,8,50,40
 5,2012,04,1,11,011,05,1,126,01,2,2,8,50,30
 5,2012,04,1,11,011,05,1,126,07, , , ,45,30
 5,2012,04,1,11,011,06,1,127,01,2,2,8,50,30
 5,2012,04,1,11,011,06,1,127,02, , , ,20,20
 5,2012,04,1,11,011,07,1,128,01,2,2,1,60,30
 5,2012,04,1,11,011,07,1,128,02,2,2,8,50,30
 5,2012,04,1,11,011,08,1,129,01,2,2,8,50,30
 5,2012,04,1,11,011,08,1,129,03,2,2,1,45,30
 5,2012,04,1,11,011,10,1,131,01,2,2,8,50,50
 5,2012,04,1,11,011,10,1,131,02,2,2,8,50,50
 5,2012,04,1,11,011,10,1,131,04,2,2,7,50,20
 5,2012,04,1,11,012,01,1,132,01,1,2,8,50,20
 5,2012,04,1,11,012,01,1,132,02,2,2,8,45,20
 5,2012,04,1,11,012,02,1,133,01,1,1,4,40,24
 5,2012,04,1,11,012,04,1,135,02,1,1,2,40,16
 5,2012,04,1,11,012,05,1,136,01,1,1,3,40,24
 5,2012,04,1,11,012,05,1,136,03,1,1,6,40,16
 5,2012,04,1,11,012,06,1,137,01,1,1,2,40,16
 5,2012,04,1,11,013,01,1,031,01,1,1,6,40,20
 5,2012,04,1,11,013,01,1,031,02,1,1,4,40,08
 5,2012,04,1,11,013,01,1,031,06,2,2,1,55,50
 5,2012,04,1,11,013,01,1,031,07,2,2,1,50,35
 5,2012,04,1,11,013,02,1,032,01,1,1,2,45,10
 5,2012,04,1,11,013,02,1,032,02,2,2,8,24,00
 5,2012,04,1,11,013,02,1,032,05,2,2,1,60,35
 5,2012,04,1,11,013,02,1,032,06,2,2,1,55,20
 5,2012,04,1,11,013,03,1,033,01,1,1,1,45,45
 5,2012,04,1,11,013,03,1,033,02,1,1,1,45,45
 5,2012,04,1,11,013,03,1,033,06,2,2,2,42,38
 5,2012,04,1,11,013,03,1,033,07,2,2,2,35,35
 5,2012,04,1,11,013,03,1,033,08,2,2,2,50,50
 5,2012,04,1,11,013,03,1,033,09,2,2,2,50,00
 5,2012,04,1,11,013,03,1,033,10,2,2,2,55,55
 5,2012,04,1,11,013,04,1,034,01,1,1,3,45,30
 5,2012,04,1,11,013,04,1,034,03,2,2,1,55,35
 5,2012,04,1,11,013,04,1,034,04,2,2,1,55,45
 5,2012,04,1,11,013,06,1,036,02,1,1,2,40,10
 5,2012,04,1,11,013,06,1,036,05,2,2,1,50,30
 5,2012,04,1,11,013,09,1,039,01,2,2,8,45,35
 5,2012,04,1,11,013,10,1,040,01,1,1,4,40,22
 5,2012,04,1,11,013,10,1,040,03,2,2,1,50,30
 5,2012,04,1,11,013,10,1,040,04,2,2,1,55,40
 5,2012,04,1,11,014,01,1,182,03, , , ,40,24
 5,2012,04,1,11,014,01,1,182,04,1,1,6,44,30
 5,2012,04,1,11,014,01,1,182,06,2,2,1,60,30
 5,2012,04,1,11,014,02,1,183,01,1,1,5,44,32
 5,2012,04,1,11,014,04,1,185,04, , , ,45,15
 5,2012,04,1,11,014,05,1,186,06,2,2,1,60,25
 5,2012,04,1,11,014,07,1,188,01, , , ,40,30
 5,2012,04,1,11,014,07,1,188,02, , , ,45,40
 5,2012,04,1,11,014,07,1,188,06,2,2,1,60,40
 5,2012,04,1,11,014,08,1,189,01,1,1,8,38,20
 5,2012,04,1,11,014,08,1,189,02,1,1,8,30,15
 5,2012,04,1,11,014,10,1,191,01,1,1,4,25,10
 5,2012,04,1,11,015,01,1,041,01,1,1,3,45,32
 5,2012,04,1,11,015,01,1,041,02,1,1,2,45,32
 5,2012,04,1,11,015,01,2,042,01, , , ,40,40
 5,2012,04,1,11,015,01,2,042,02, , , ,40,40
 5,2012,04,1,11,015,02,1,043,01,1,1,2,45,24
 5,2012,04,1,11,015,02,1,043,02,1,1,2,45,24
 5,2012,04,1,11,015,03,1,044,01, , , ,40,16
 5,2012,04,1,11,015,03,1,044,02, , , ,40,24
 5,2012,04,1,11,015,04,1,045,01,1,1,2,48,32
 5,2012,04,1,11,015,05,1,046,01,1,1,4,45,32
 5,2012,04,1,11,015,05,1,046,03,1,1,3,45,24
 5,2012,04,1,11,015,06,1,047,02,1,1,4,45,45
 5,2012,04,1,11,015,06,1,047,03,1,1,4,45,45
 5,2012,04,1,11,015,07,1,048,01,1,1,5,48,40
 5,2012,04,1,11,015,09,1,050,01,2,2,7,70,40
 5,2012,04,1,11,016,01,1,152,01,1,1,1,56,40
 5,2012,04,1,11,016,02,1,153,01, , , ,40,40
 5,2012,04,1,11,016,03,1,154,03, , , ,40,24
 5,2012,04,1,11,016,05,1,156,01,2,2,8,70,40
 5,2012,04,1,11,016,08,1,159,01,2,2,7,56,20
 5,2012,04,1,11,016,09,1,160,01, , , ,40,60
 5,2012,04,1,11,016,10,1,161,01,2,2,7,70,20
 5,2012,04,1,11,017,01,1,092,01,2,2,8,45,45
 5,2012,04,1,11,017,02,1,093,02,1,1,6,60,40
 5,2012,04,1,11,017,03,1,094,04,2,2,1,48,40
 5,2012,04,1,11,017,04,1,095,02,2,2,8,60,60
 5,2012,04,1,11,017,05,1,096,01,1,1,2,50,40
 5,2012,04,1,11,017,05,1,096,02,2,2,8,70,70
 5,2012,04,1,11,017,05,1,096,03,1,1,6,40,40
 5,2012,04,1,11,017,05,1,096,04,1,1,6,52,35
 5,2012,04,1,11,017,06,1,097,02,1,1,3,45,45
 5,2012,04,1,11,017,06,1,097,03,1,1,8,60,20
 5,2012,04,1,11,017,07,1,098,02,1,1,5,45,08
 5,2012,04,1,11,017,07,1,098,04,2,2,2,40,00
 5,2012,04,1,11,017,08,1,099,01, , , ,60,40
 5,2012,04,1,11,017,10,1,101,01,1,1,6,52,40
 5,2012,04,1,11,017,10,1,101,02, , , ,52,00
 5,2012,04,1,11,018,01,1,052,02,2,2,7,55,35
 5,2012,04,1,11,018,03,1,054,01,1,1,4,65,45
 5,2012,04,1,11,018,03,1,054,02, , , ,55,35
 5,2012,04,1,11,018,04,1,055,01, , , ,45,35
 5,2012,04,1,11,018,06,1,057,01,1,1,5,60,50
 5,2012,04,1,11,018,06,1,057,02,1,1,5,50,40
 5,2012,04,1,11,018,07,1,058,03,1,1,4,60,40
 5,2012,04,1,11,018,08,1,059,03,1,1,4,60,40
 5,2012,04,1,11,018,08,1,059,04,1,1,4,45,00
 5,2012,04,1,11,018,09,1,060,01,1,1,4,60,40
 5,2012,04,1,11,018,09,1,060,05,1,1,4,65,45
 5,2012,04,1,11,018,10,1,061,01,2,2,1,60,40
 5,2012,04,1,11,019,01,1,062,01,1,1,3,65,45
 5,2012,04,1,11,019,02,1,063,01,1,1,4,65,45
 5,2012,04,1,11,019,03,1,064,01,2,2,7,55,35
 5,2012,04,1,11,019,04,1,065,01,1,1,5,65,45
 5,2012,04,1,11,019,04,1,065,02,1,3,4,60,60
 5,2012,04,1,11,019,04,1,065,03,1,1,1,65,65
 5,2012,04,1,11,019,06,1,067,01,2,2,8,65,45
 5,2012,04,1,11,019,07,1,068,02,1,1,4,60,40
 5,2012,04,1,11,019,07,1,068,03, , , ,60,00
 5,2012,04,1,11,019,08,1,069,02,1,1,4,55,35
 5,2012,04,1,11,019,09,1,070,02,1,1,4,65,45
 5,2012,04,1,11,019,10,1,071,02,1,1,4,50,40
 5,2012,05,1,11,020,01,1,051,02, , , ,54,72
 5,2012,05,1,11,020,02,1,052,01,1,1,1,45,45
 5,2012,05,1,11,020,02,1,052,05,1,1,1,45,45
 5,2012,05,1,11,020,02,1,052,07,2,2,8,48,60
 5,2012,05,1,11,020,03,1,053,01,2,2,1,45,50
 5,2012,05,1,11,020,05,1,055,01,2,2,8,36,36
 5,2012,05,1,11,020,05,1,055,04,1,1,5,45,50
 5,2012,05,1,11,020,05,1,055,05,2,2,1,48,48
 5,2012,05,1,11,020,07,1,057,01,2,2,8,70,70
 5,2012,05,1,11,020,07,1,057,03,2,2,1,48,48
 5,2012,05,1,11,020,07,1,057,04,2,2,1,50,60
 5,2012,05,1,11,020,07,1,057,05,2,2,1,50,50
 5,2012,05,1,11,020,08,1,058,01,2,2,8,48,48
 5,2012,05,1,11,020,08,1,058,03,2,2,8,36,36
 5,2012,05,1,11,021,01,1,131,01,1,1,5,50,60
 5,2012,05,1,11,021,01,1,131,02,2,2,2,60,60
 5,2012,05,1,11,021,02,1,132,01,2,2,1,84,84
 5,2012,05,1,11,021,03,1,133,02,1,1,3,50,50
 5,2012,05,1,11,021,03,1,133,03,2,2,1,25,25
 5,2012,05,1,11,021,04,1,134,01,2,2,8,70,70
 5,2012,05,1,11,021,05,1,135,01, , , ,60,60
 5,2012,05,1,11,021,05,1,135,02,2,2,8,36,36
 5,2012,05,1,11,021,05,1,135,03,1,1,2,50,60
 5,2012,05,1,11,021,06,1,136,01,2,2,8,60,70
 5,2012,05,1,11,021,06,1,136,03,1,1,4,50,60
 5,2012,05,1,11,021,08,1,138,01, , , ,60,60
 5,2012,05,1,11,021,08,1,138,05, , , ,60,60
 5,2012,05,1,11,021,09,1,139,02,2,2,1,60,60
 5,2012,05,1,11,021,09,1,139,03,2,2,1,60,60
 5,2012,05,1,11,022,01,1,021,01, , , ,48,48
 5,2012,05,1,11,022,02,1,022,01, , , ,48,48
 5,2012,05,1,11,022,03,1,023,01,3,3,1,48,48
 5,2012,05,1,11,022,04,1,024,02,1,1,5,52,56
 5,2012,05,1,11,022,04,1,024,03,1,1,5,52,52
 5,2012,05,1,11,022,05,1,025,01,2,2,1,40,40
 5,2012,05,1,11,022,05,1,025,02,1,1,3,30,30
 5,2012,05,1,11,022,06,1,026,01,1,1,6,60,60
 5,2012,05,1,11,022,06,1,026,02,1,1,6,60,60
 5,2012,05,1,11,022,07,1,027,02, , , ,46,48
 5,2012,05,1,11,022,08,1,028,01,2,2,8,20,20
 5,2012,05,1,11,022,08,1,028,03,1,1,2,48,48
 5,2012,05,1,11,022,08,1,028,04,1,1,2,56,56
 5,2012,05,1,11,022,08,1,028,05,1,1,4,30,30
 5,2012,05,1,11,022,08,1,028,06,1,1,4,30,30
 5,2012,05,2,11,023,01,1,011,01,1,1,2,84,84
 5,2012,05,2,11,023,01,1,011,02,1,1,2,70,70
 5,2012,05,2,11,023,01,1,011,03,1,1,2,56,00
 5,2012,05,2,11,023,02,1,012,01,2,2,8,21,21
 5,2012,05,2,11,023,03,1,013,01,2,2,8,84,72
 5,2012,05,2,11,023,04,1,014,01,1,1,4,45,51
 5,2012,05,2,11,023,04,1,014,02, , , ,40,48
 5,2012,05,2,11,023,05,1,015,02, , , ,46,46
 5,2012,05,2,11,023,07,1,017,03,1,1,6,48,48
 5,2012,05,2,11,023,09,1,019,01,1,1,5,51,51
 5,2012,05,2,11,023,09,1,019,02,1,1,4,45,45
 5,2012,05,2,11,023,10,1,020,01,1,1,4,40,40
 5,2012,05,1,11,024,01,1,111,02, , , ,40,40
 5,2012,05,1,11,024,01,1,111,06,1,1,1,60,60
 5,2012,05,1,11,024,02,1,112,01,2,2,8,35,35
 5,2012,05,1,11,024,03,1,113,01,1,1,8,50,50
 5,2012,05,1,11,024,05,1,115,01,1,1,8,70,70
 5,2012,05,1,11,024,06,1,116,01, , , ,18,18
 5,2012,05,1,11,024,06,1,116,02,1,1,4,40,40
 5,2012,05,1,11,024,07,1,117,01,1,1,1,63,63
 5,2012,05,1,11,024,08,1,118,01,2,2,7,49,49
 5,2012,05,1,11,024,09,1,119,01,2,2,1,35,35
 5,2012,05,1,11,024,10,1,120,01,2,2,1,40,40
 5,2012,05,1,11,024,10,1,120,02,2,2,1,40,40
 5,2012,05,1,11,025,02,1,122,01,1,1,1,80,80
 5,2012,05,1,11,025,02,1,122,02, , , ,16,16
 5,2012,05,1,11,025,03,1,123,03,1,1,2,44,44
 5,2012,05,1,11,025,04,1,124,01, , , ,30,30
 5,2012,05,1,11,025,06,1,126,03,1,1,4,40,40
 5,2012,05,1,11,025,06,1,126,04,1,1,4,15,15
 5,2012,05,1,11,025,07,1,127,01,1,1,2,44,44
 5,2012,05,1,11,025,07,1,127,03,1,1,4,40,40
 5,2012,05,1,11,025,07,1,127,04,2,2,1,49,49
 5,2012,05,1,11,025,09,1,129,01,1,1,4,40,40
 5,2012,05,1,11,025,09,1,129,02, , , ,40,40
 5,2012,05,1,11,025,09,1,129,03,2,2,1,70,70
 5,2012,05,1,11,025,09,1,129,04,2,2,1,63,63
 5,2012,05,2,11,026,01,1,141,01,1,1,8,70,70
 5,2012,05,2,11,026,02,1,142,01,2,2,7,56,56
 5,2012,05,2,11,026,03,1,143,01,2,2,7,70,70
 5,2012,05,2,11,026,03,1,143,02,2,2,8,35,35
 5,2012,05,2,11,026,04,1,144,01,1,1,5,49,49
 5,2012,05,2,11,026,04,1,144,02, , , ,35,35
 5,2012,05,2,11,026,06,1,146,03,1,1,5,49,49
 5,2012,05,2,11,026,06,1,146,04,1,1,4,49,49
 5,2012,05,2,11,027,01,1,091,01,3,3,3,60,60
 5,2012,05,2,11,027,03,1,093,02,2,2,1,35,35
 5,2012,05,2,11,027,03,1,093,03,1,1,5,50,50
 5,2012,05,2,11,027,05,1,095,01,1,1,5,54,54
 5,2012,05,2,11,027,05,1,095,05,1,1,4,48,48
 5,2012,05,2,11,027,06,1,096,01,1,1,5,35,35
 5,2012,05,2,11,027,07,1,097,01, , , ,45,45
 5,2012,05,2,11,027,09,1,099,03, , , ,60,60
 5,2012,05,2,11,027,10,1,100,03, , , ,50,50
 5,2012,05,2,11,028,01,1,041,01, , , ,60,60
 5,2012,05,2,11,028,01,1,041,02, , , ,42,42
 5,2012,05,2,11,028,02,1,042,01,2,2,8,40,40
 5,2012,05,2,11,028,02,1,042,02, , , ,50,50
 5,2012,05,2,11,028,03,1,043,02,2,2,8,20,20
 5,2012,05,2,11,028,03,1,043,03,2,2,8,25,25
 5,2012,05,2,11,028,04,1,044,02, , , ,54,45
 5,2012,05,2,11,028,05,1,045,01,2,2,8,50,50
 5,2012,05,2,11,028,05,1,045,02,2,2,8,40,40
 5,2012,05,2,11,028,07,1,047,01,2,2,8,45,40
 5,2012,05,2,11,028,07,1,047,03,1,1,6,58,58
 5,2012,05,2,11,028,09,1,049,01,2,2,8,65,65
 5,2012,05,2,11,028,10,1,050,01, , , ,40,40
 5,2012,05,2,11,028,10,1,050,02, , , ,45,45
 5,2012,05,1,11,029,03,1,083,03,1,1,3,45,60
 5,2012,05,1,11,029,03,1,083,04,1,1,4,45,50
 5,2012,05,1,11,029,04,1,084,01, , , ,45,70
 5,2012,05,1,11,029,04,1,084,05,2,2,8,60,60
 5,2012,05,1,11,029,05,1,085,01,1,1,8,50,20
 5,2012,05,1,11,029,05,1,085,03,1,1,4,45,60
 5,2012,05,1,11,029,08,1,088,01,2,2,8,50,50
 5,2012,05,1,11,029,08,1,088,02,1,1,6,40,48
 5,2012,05,1,11,029,09,1,089,01,2,2,8,50,30
 5,2012,05,1,11,029,09,1,089,02,2,2,1,44,50
 5,2012,05,1,11,029,10,1,090,01, , , ,60,30
 5,2012,05,1,11,029,10,1,090,03,2,2,1,25,25
 5,2012,05,1,11,030,01,1,101,01,2,2,8,50,20
 5,2012,05,1,11,030,01,1,101,02,1,1,3,45,50
 5,2012,05,1,11,030,01,1,101,03,2,2,8,50,20
 5,2012,05,1,11,030,02,1,102,01,2,1,8,50,50
 5,2012,05,1,11,030,02,1,102,02,2,1,8,30,30
 5,2012,05,1,11,030,02,1,102,04,2,1,8,30,30
 5,2012,05,1,11,030,03,1,103,01,1,1,5,50,60
 5,2012,05,1,11,030,03,1,103,03,3,1,2,45,45
 5,2012,05,1,11,030,03,1,103,06,1,1,1,48,52
 5,2012,05,1,11,030,03,1,103,08,1,1,1,48,52
 5,2012,05,1,11,030,04,1,104,01,1,1,6,72,84
 5,2012,05,1,11,030,06,1,106,01,1,1,4,50,65
 5,2012,05,1,11,030,08,1,108,01,1,1,5,45,50
 5,2012,05,1,11,030,10,1,110,01, , , ,35,35
 5,2012,05,1,11,031,02,1,172,01,1,1,2,40,40
 5,2012,05,1,11,031,03,1,173,01,2,2,8,50,50
 5,2012,05,1,11,031,05,1,175,01,1,1,1,40,40
 5,2012,05,1,11,031,05,1,175,04,1,1,4,45,45
 5,2012,05,1,11,031,06,1,176,01,2,2,8,50,50
 5,2012,05,1,11,031,06,1,176,02, , , ,40,40
 5,2012,05,1,11,031,06,1,176,05,2,2,8,45,45
 5,2012,05,1,11,031,07,1,177,02,2,2,1,45,45
 5,2012,05,1,11,031,10,1,180,01,1,1,4,45,45
 5,2012,05,1,11,031,10,1,180,02, , , ,40,40
 5,2012,05,1,11,032,03,1,063,01,2,2,1,50,50
 5,2012,05,1,11,032,04,1,064,01,3,3,2,18,18
 5,2012,05,1,11,032,04,1,064,02,2,2,1,45,45
 5,2012,05,1,11,032,04,1,064,03,2,2,7,45,40
 5,2012,05,1,11,032,04,1,064,05,3,1,1,50,50
 5,2012,05,1,11,032,07,1,067,01,2,2,8,55,60
 5,2012,05,1,11,032,08,1,068,01,2,2,8,35,40
 5,2012,05,1,11,032,09,1,069,01,2,2,8,50,60
 5,2012,05,1,11,032,09,1,069,02,3,1,2,45,50
 5,2012,05,1,11,032,10,1,070,01,2,2,8,45,48
 5,2012,05,1,11,033,01,1,071,01, , , ,42,42
 5,2012,05,1,11,033,01,1,071,02, , , ,40,40
 5,2012,05,1,11,033,01,1,071,05,2,1,8,35,40
 5,2012,05,1,11,033,03,1,073,03,2,2,1,55,55
 5,2012,05,1,11,033,04,1,074,01,2,2,8,40,40
 5,2012,05,1,11,033,04,1,074,02,2,2,8,21,21
 5,2012,05,1,11,033,04,1,074,04, , , ,45,45
 5,2012,05,1,11,033,06,1,076,03,1,1,6,45,50
 5,2012,05,1,11,033,07,1,077,01,1,1,4,40,40
 5,2012,05,1,11,033,07,1,077,02,1,1,3,44,44
 5,2012,05,1,11,033,09,1,079,02,2,2,8,45,45
 5,2012,05,1,11,033,09,1,079,03,1,1,6,48,48
 5,2012,05,1,11,033,09,1,079,04,1,1,6,45,45
 5,2012,05,1,11,033,10,1,080,03, , , ,40,40
 5,2012,05,1,11,033,10,1,080,04,1,1,6,45,45
 5,2012,05,1,11,033,10,1,080,05, , , ,40,45
 5,2012,05,1,11,034,03,1,183,02,2,2,1,48,48
 5,2012,05,1,11,034,03,1,183,03,2,2,7,35,35
 5,2012,05,1,11,034,04,1,184,01, , , ,70,30
 5,2012,05,1,11,034,04,1,184,02, , , ,70,40
 5,2012,05,1,11,034,05,1,185,01,2,2,7,42,42
 5,2012,05,1,11,034,05,1,185,02,3,1,2,60,50
 5,2012,05,1,11,034,06,1,186,02, , , ,44,44
 5,2012,05,1,11,034,08,1,188,01,1,1,3,60,60
 5,2012,05,1,11,034,08,1,188,03,1,1,3,60,60
 5,2012,05,1,11,034,10,1,190,01,2,2,7,40,40
 5,2012,05,1,11,034,10,1,190,04,1,1,2,48,48
