REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q26_PERSON_SERIAL_NO,Q261_USUALLY_WORK_HOURS,Q262_ACTUALLY_WORK_HOURS,Q27_LIKE_WORK_LONGER_PERIOD,Q28_HOW_LIKE_TO_WORK,Q29_EXTRA_WORKING_HOURS,Q30_READY_WORK_WITHIN_2WEEKS
 7,2012,05,1,21,031,02,1,083,02,48,48, , ,  , 
 7,2012,05,1,21,031,06,1,087,01,48,48, , ,  , 
 7,2012,05,1,21,031,07,1,088,02,64,64, , ,  , 
 7,2012,05,2,21,032,01,1,134,01,35,30,2, ,  , 
 7,2012,05,2,21,032,01,1,134,03,25,  ,2, ,  , 
 7,2012,05,2,21,032,02,1,135,02,40,25, , ,  , 
 7,2012,05,2,21,032,03,1,136,01,60,60, , ,  , 
 7,2012,05,2,21,032,04,1,137,03,60,45, , ,  , 
 7,2012,05,2,21,032,04,1,137,04,30,  ,2, ,  , 
 7,2012,05,2,21,032,05,1,138,01,20,  ,2, ,  , 
 7,2012,05,2,21,032,05,1,138,03,40,  ,2, ,  , 
 7,2012,05,2,21,032,06,1,139,01,25,  ,2, ,  , 
 7,2012,05,2,21,032,07,1,140,01,60,60, , ,  , 
 7,2012,05,2,21,032,08,1,141,01,60,60, , ,  , 
 7,2012,05,2,21,032,08,1,141,02,40,40, , ,  , 
 7,2012,05,2,21,032,09,1,142,01,60,50, , ,  , 
 7,2012,05,2,21,032,10,1,143,01,70,60, , ,  , 
 7,2012,06,2,21,033,02,1,002,01,60,60, , ,  , 
 7,2012,06,2,21,033,04,1,004,01,40,40, , ,  , 
 7,2012,06,2,21,033,10,1,010,03,40,40, , ,  , 
 7,2012,06,2,21,034,05,1,066,01,24,  ,2, ,  , 
 7,2012,06,2,21,034,05,1,066,02,08,  ,2, ,  , 
 7,2012,06,2,21,034,07,1,068,02,51,51, , ,  , 
 7,2012,06,2,21,034,08,1,069,02,40,40, , ,  , 
 7,2012,06,2,21,034,08,1,069,04,65,65, , ,  , 
 7,2012,06,2,21,034,08,1,069,08,65,65, , ,  , 
 7,2012,06,3,21,037,02,1,012,01,32,  ,1,1,16,1
 7,2012,06,3,21,037,03,1,013,03,32,  ,1,1,16,1
 7,2012,06,3,21,037,04,1,014,01,32,  ,1,1,16,1
 7,2012,06,3,21,037,04,1,015,01,32,  ,1,1,16,1
 7,2012,06,3,21,037,08,1,018,01,32,  ,1,1,16,1
 7,2012,06,3,21,037,08,1,018,02,32,  ,1,1,16,1
 7,2012,06,3,21,037,09,1,019,01,40,40, , ,  , 
 7,2012,06,3,21,037,09,1,019,02,32,  ,1,1,16,1
 7,2012,06,3,21,037,10,1,020,01,32,  ,1,1,16,1
 7,2012,06,3,21,037,10,1,020,02,32,  ,1,1,16,2
 7,2012,06,3,21,037,10,1,020,03,32,  ,2, ,  , 
 7,2012,06,2,21,039,01,1,052,01,48,48, , ,  , 
 7,2012,06,2,21,039,02,1,053,02,40,40, , ,  , 
 7,2012,06,2,21,039,03,1,054,03,40,40, , ,  , 
 7,2012,06,2,21,039,04,1,055,03,56,56, , ,  , 
 7,2012,06,2,21,039,05,1,056,02,40,40, , ,  , 
 7,2012,06,2,21,039,05,1,056,03,48,48, , ,  , 
 7,2012,06,2,21,039,07,1,058,03,48,48, , ,  , 
 7,2012,06,1,21,040,02,1,033,03,40,40, , ,  , 
 7,2012,06,1,21,040,02,1,033,04,40,40, , ,  , 
 7,2012,06,1,21,040,03,1,034,01,48,48, , ,  , 
 7,2012,06,1,21,040,03,1,034,02,35,35, , ,  , 
 7,2012,06,1,21,040,04,1,035,03,48,48, , ,  , 
 7,2012,06,1,21,040,06,1,037,01,48,48, , ,  , 
 7,2012,06,1,21,040,06,1,037,02,48,48, , ,  , 
 7,2012,06,1,21,040,08,1,039,01,52,52, , ,  , 
 7,2012,06,1,21,040,10,1,041,02,56,56, , ,  , 
 7,2012,06,1,21,040,10,1,041,03,48,48, , ,  , 
 7,2012,06,2,21,041,01,1,042,01,70,70, , ,  , 
 7,2012,06,2,21,041,02,1,043,01,36,36, , ,  , 
 7,2012,06,2,21,041,03,1,044,01,70,70, , ,  , 
 7,2012,06,2,21,041,03,1,044,02,70,70, , ,  , 
 7,2012,06,2,21,041,04,1,045,01,70,70, , ,  , 
 7,2012,06,2,21,041,05,1,046,01,56,56, , ,  , 
 7,2012,06,2,21,041,08,1,049,01,48,48, , ,  , 
 7,2012,06,2,21,041,09,1,050,01,48,48, , ,  , 
 7,2012,06,2,21,042,02,1,073,02,40,40, , ,  , 
 7,2012,06,2,21,042,03,1,074,01,56,56, , ,  , 
 7,2012,06,2,21,042,04,1,075,01,14,  ,2, ,  , 
 7,2012,06,2,21,042,04,2,076,01,56,24, , ,  , 
 7,2012,06,2,21,042,06,1,078,01,35,35, , ,  , 
 7,2012,06,2,21,042,06,1,078,02,99,99, , ,  , 
 7,2012,06,2,21,042,07,1,079,01,70,70, , ,  , 
 7,2012,06,2,21,042,07,1,079,02,48,48, , ,  , 
 7,2012,06,2,21,042,07,1,079,03,56,56, , ,  , 
 7,2012,06,2,21,042,08,1,080,01,99,99, , ,  , 
 7,2012,06,2,21,042,09,1,081,01,56,50, , ,  , 
 7,2012,06,2,21,043,01,1,113,01,56,56, , ,  , 
 7,2012,06,2,21,043,02,1,114,01,56,56, , ,  , 
 7,2012,06,2,21,043,02,1,114,02,42,42, , ,  , 
 7,2012,06,2,21,043,03,1,115,01,56,56, , ,  , 
 7,2012,06,2,21,043,03,1,115,02,42,42, , ,  , 
 7,2012,06,2,21,043,04,1,116,01,70,70, , ,  , 
 7,2012,06,2,21,043,05,1,117,01,45,54, , ,  , 
 7,2012,06,2,21,043,05,1,117,02,42,42, , ,  , 
 7,2012,06,2,21,043,05,1,117,03,45,45, , ,  , 
 7,2012,06,2,21,043,06,1,118,01,42,42, , ,  , 
 7,2012,06,2,21,043,07,1,119,01,54,54, , ,  , 
 7,2012,06,2,21,043,08,1,120,01,50,50, , ,  , 
 7,2012,06,2,21,043,08,1,120,02,42,42, , ,  , 
 7,2012,06,2,21,043,09,1,121,01,54,54, , ,  , 
 7,2012,06,2,21,043,09,1,121,02,42,42, , ,  , 
 7,2012,06,2,21,043,10,1,122,01,63,63, , ,  , 
 7,2012,06,2,21,043,10,1,122,03,56,56, , ,  , 
 7,2012,06,2,21,043,10,1,122,04,40,40, , ,  , 
 7,2012,06,2,21,043,10,1,122,05,54,54, , ,  , 
 7,2012,06,2,21,044,01,1,083,01,42,42, , ,  , 
 7,2012,06,2,21,044,01,1,083,02,36,36, , ,  , 
 7,2012,06,2,21,044,03,1,085,01,50,50, , ,  , 
 7,2012,06,2,21,044,05,1,087,02,44,50, , ,  , 
 7,2012,06,2,21,044,06,1,088,01,44,44, , ,  , 
 7,2012,06,2,21,044,06,1,088,02,35,35, , ,  , 
 7,2012,06,2,21,044,06,1,088,03,40,40, , ,  , 
 7,2012,06,2,21,044,07,1,089,01,42,42, , ,  , 
 7,2012,06,2,21,044,07,1,089,02,36,36, , ,  , 
 7,2012,06,2,21,044,10,1,092,01,54,54, , ,  , 
 7,2012,06,2,21,045,01,1,093,03,40,40, , ,  , 
 7,2012,06,2,21,045,02,1,094,02,35,35, , ,  , 
 7,2012,06,2,21,045,03,1,095,01,35,35, , ,  , 
 7,2012,06,2,21,045,03,1,095,02,52,52, , ,  , 
 7,2012,06,2,21,045,06,1,098,01,50,50, , ,  , 
 7,2012,06,2,21,045,06,1,098,02,35,35, , ,  , 
 7,2012,06,2,21,045,07,1,099,01,60,60, , ,  , 
 7,2012,06,2,21,045,08,1,100,01,60,40, , ,  , 
 7,2012,06,2,21,045,10,1,102,01,40,40, , ,  , 
 7,2012,06,2,21,046,01,1,103,01,48,40, , ,  , 
 7,2012,06,2,21,046,01,1,103,02,84,84, , ,  , 
 7,2012,06,2,21,046,02,1,104,01,70,25, , ,  , 
 7,2012,06,2,21,046,04,1,106,01,35,35, , ,  , 
 7,2012,06,2,21,046,04,1,106,02,35,35, , ,  , 
 7,2012,06,2,21,046,05,1,107,01,42,42, , ,  , 
 7,2012,06,2,21,046,06,1,108,03,44,56, , ,  , 
 7,2012,06,2,21,046,06,1,108,04,60,60, , ,  , 
 7,2012,06,2,21,046,06,1,108,05,48,48, , ,  , 
 7,2012,06,2,21,046,10,1,112,01,44,48, , ,  , 
 7,2012,06,1,21,047,01,1,123,01,56,56, , ,  , 
 7,2012,06,1,21,047,04,1,126,01,48,48, , ,  , 
 7,2012,06,1,21,047,05,1,127,03,56,56, , ,  , 
 7,2012,06,1,21,047,05,1,127,04,56,56, , ,  , 
 7,2012,06,1,21,047,06,1,128,01,56,56, , ,  , 
 7,2012,06,1,21,047,08,1,130,01,48,48, , ,  , 
 7,2012,07,2,21,049,01,1,001,01,42,42, , ,  , 
 7,2012,07,2,21,049,01,1,001,03,56,56, , ,  , 
 7,2012,07,2,21,049,01,1,001,04,56,56, , ,  , 
 7,2012,07,2,21,049,02,1,002,01,84,70, , ,  , 
 7,2012,07,2,21,049,02,1,002,02,35,35, , ,  , 
 7,2012,07,2,21,049,03,1,003,02,27,  ,2, ,  , 
 7,2012,07,2,21,049,04,1,004,02,56,56, , ,  , 
 7,2012,07,2,21,049,06,1,006,01,35,35, , ,  , 
 7,2012,07,2,21,049,06,1,006,02,70,70, , ,  , 
 7,2012,07,2,21,049,07,1,007,02,70,00, , ,  , 
 7,2012,07,2,21,049,08,1,008,01,42,42, , ,  , 
 7,2012,07,2,21,049,09,1,009,01,38,00, , ,  , 
 7,2012,07,2,21,050,03,1,013,01,48,48, , ,  , 
 7,2012,07,2,21,050,04,1,014,01,40,40, , ,  , 
 7,2012,07,2,21,050,05,1,015,03,40,40, , ,  , 
 7,2012,07,2,21,050,06,1,016,03,40,40, , ,  , 
 7,2012,07,2,21,050,06,1,016,09,40,40, , ,  , 
 7,2012,07,2,21,050,08,1,018,02,40,40, , ,  , 
 7,2012,07,2,21,050,10,1,020,01,28,  ,2, ,  , 
 7,2012,07,2,21,051,01,1,021,01,48,56, , ,  , 
 7,2012,07,2,21,051,03,1,023,01,50,40, , ,  , 
 7,2012,07,2,21,051,04,1,024,01,48,48, , ,  , 
 7,2012,07,2,21,051,05,1,025,02,21,  ,2, ,  , 
 7,2012,07,2,21,051,07,1,027,01,49,49, , ,  , 
 7,2012,07,2,21,051,07,1,027,03,48,32,1,1,16,1
 7,2012,07,2,21,051,07,1,027,04,60,70, , ,  , 
 7,2012,07,2,21,051,09,1,029,01,68,68, , ,  , 
 7,2012,07,2,21,051,09,1,029,02,54,54, , ,  , 
 7,2012,07,2,21,051,09,1,029,03,44,48, , ,  , 
 7,2012,07,3,21,052,01,1,031,01,24,  ,1,1,24,1
 7,2012,07,3,21,052,01,1,031,02,24,  ,1,1,24,1
 7,2012,07,3,21,052,02,1,032,03,40,24, , ,  , 
 7,2012,07,3,21,052,03,1,033,01,77,77, , ,  , 
 7,2012,07,3,21,052,03,1,033,02,54,45, , ,  , 
 7,2012,07,3,21,052,04,1,034,02,65,39, , ,  , 
 7,2012,07,3,21,052,06,1,036,01,61,27, , ,  , 
 7,2012,07,3,21,052,06,1,036,02,54,27, , ,  , 
 7,2012,07,3,21,052,07,1,037,01,21,  ,1,1,21,1
 7,2012,07,3,21,052,08,1,038,01,54,24, , ,  , 
 7,2012,07,3,21,052,08,1,038,02,24,  ,1,4,24,1
 7,2012,07,3,21,052,09,1,039,02,54,00, , ,  , 
 7,2012,07,3,21,052,10,1,040,05,32,  ,2, ,  , 
 7,2012,07,2,21,053,01,1,041,01,40,40, , ,  , 
 7,2012,07,2,21,053,01,1,041,02,48,48, , ,  , 
 7,2012,07,2,21,053,03,1,043,01,45,45, , ,  , 
 7,2012,07,2,21,053,04,1,044,01,42,42, , ,  , 
 7,2012,07,2,21,053,05,1,045,01,40,40, , ,  , 
 7,2012,07,2,21,053,05,1,045,03,48,00, , ,  , 
 7,2012,07,2,21,053,08,1,048,01,40,40, , ,  , 
 7,2012,07,2,21,053,08,1,048,02,40,40, , ,  , 
 7,2012,07,2,21,053,09,1,049,01,35,35, , ,  , 
 7,2012,07,2,21,053,10,1,050,01,42,42, , ,  , 
 7,2012,07,2,21,053,10,1,050,02,55,55, , ,  , 
 7,2012,07,2,21,054,01,1,051,01,25,  ,1,1,40,1
 7,2012,07,2,21,054,01,1,051,02,32,  ,1,1,25,1
 7,2012,07,2,21,054,01,1,051,03,48,00, , ,  , 
 7,2012,07,2,21,054,04,1,054,01,08,  ,2, ,  , 
 7,2012,07,2,21,054,05,1,055,04,48,48, , ,  , 
 7,2012,07,2,21,054,06,1,056,01,16,  ,2, ,  , 
 7,2012,07,2,21,054,06,1,056,02,32,  ,2, ,  , 
 7,2012,07,2,21,055,02,1,062,02,30,  ,1,1,26,1
 7,2012,07,2,21,055,04,1,064,01,56,56, , ,  , 
 7,2012,07,2,21,055,05,1,065,01,25,  ,1,1,30,1
 7,2012,07,2,21,055,05,1,065,02,40,40, , ,  , 
 7,2012,07,2,21,055,07,1,067,01,44,44, , ,  , 
 7,2012,07,2,21,055,07,1,067,02,48,00, , ,  , 
 7,2012,07,2,21,055,08,1,068,02,25,  ,2, ,  , 
 7,2012,07,2,21,055,08,1,068,03,56,56, , ,  , 
 7,2012,07,1,21,056,02,1,153,06,60,60, , ,  , 
 7,2012,07,1,21,056,04,1,155,01,70,70, , ,  , 
 7,2012,07,1,21,056,06,1,157,02,50,50, , ,  , 
 7,2012,07,1,21,056,07,1,158,01,56,70, , ,  , 
 7,2012,07,1,21,056,07,1,158,03,70,70, , ,  , 
 7,2012,07,1,21,056,08,1,159,01,48,48, , ,  , 
 7,2012,07,1,21,056,08,1,159,02,70,70, , ,  , 
 7,2012,07,1,21,056,08,1,159,06,56,56, , ,  , 
 7,2012,07,1,21,056,09,1,160,01,48,48, , ,  , 
 7,2012,07,1,21,056,09,1,160,06,70,70, , ,  , 
 7,2012,07,1,21,056,10,1,161,02,48,48, , ,  , 
 7,2012,07,1,21,056,10,1,161,04,48,48, , ,  , 
 7,2012,07,2,21,057,01,1,162,01,48,48, , ,  , 
 7,2012,07,2,21,057,02,1,163,04,48,48, , ,  , 
 7,2012,07,2,21,057,02,1,163,05,48,48, , ,  , 
 7,2012,07,2,21,057,03,1,164,01,40,40, , ,  , 
 7,2012,07,2,21,057,04,1,165,01,60,60, , ,  , 
 7,2012,07,2,21,057,05,1,166,01,48,48, , ,  , 
 7,2012,07,2,21,057,05,1,166,03,60,60, , ,  , 
 7,2012,07,2,21,057,05,1,166,04,60,60, , ,  , 
 7,2012,07,2,21,057,09,1,170,01,48,48, , ,  , 
 7,2012,07,2,21,058,03,1,073,02,56,56, , ,  , 
 7,2012,07,2,21,058,04,1,074,01,35,35, , ,  , 
 7,2012,07,2,21,058,05,1,075,01,35,35, , ,  , 
 7,2012,07,2,21,058,05,1,075,02,40,  , , ,  , 
 7,2012,07,2,21,058,05,1,075,03,56,56, , ,  , 
 7,2012,07,2,21,058,07,1,077,01,99,00, , ,  , 
 7,2012,07,2,21,058,08,1,078,02,45,45, , ,  , 
 7,2012,07,2,21,058,10,1,080,01,70,68, , ,  , 
 7,2012,07,2,21,058,10,1,080,02,49,00, , ,  , 
 7,2012,07,2,21,058,10,1,080,04,56,56, , ,  , 
 7,2012,07,2,21,058,10,1,080,05,70,70, , ,  , 
 7,2012,07,2,21,059,01,1,091,02,56,56, , ,  , 
 7,2012,07,2,21,059,02,1,092,01,48,48, , ,  , 
 7,2012,07,2,21,059,02,1,092,02,42,42, , ,  , 
 7,2012,07,2,21,059,03,1,093,01,56,56, , ,  , 
 7,2012,07,2,21,059,03,1,093,02,56,56, , ,  , 
 7,2012,07,2,21,059,03,1,093,03,56,56, , ,  , 
 7,2012,07,2,21,059,05,1,095,02,56,56, , ,  , 
 7,2012,07,2,21,059,05,1,095,03,63,63, , ,  , 
 7,2012,07,2,21,059,06,1,096,01,44,44, , ,  , 
 7,2012,07,2,21,059,08,1,098,01,70,70, , ,  , 
 7,2012,07,2,21,059,10,1,100,01,72,72, , ,  , 
 7,2012,07,2,21,059,10,1,100,05,56,56, , ,  , 
 7,2012,07,1,21,060,02,1,082,01,63,63, , ,  , 
 7,2012,07,1,21,060,02,1,082,02,48,48, , ,  , 
 7,2012,07,1,21,060,03,1,083,02,48,48, , ,  , 
 7,2012,07,1,21,060,03,1,083,03,54,54, , ,  , 
 7,2012,07,1,21,060,04,1,084,01,54,54, , ,  , 
 7,2012,07,1,21,060,05,1,085,01,60,60, , ,  , 
 7,2012,07,1,21,060,06,1,086,02,96,96, , ,  , 
 7,2012,07,1,21,060,06,1,086,03,70,70, , ,  , 
 7,2012,07,1,21,060,08,1,088,01,54,54, , ,  , 
 7,2012,07,1,21,060,08,1,088,03,40,40, , ,  , 
 7,2012,07,1,21,060,09,1,089,03,60,60, , ,  , 
 7,2012,07,1,21,060,10,1,090,01,54,54, , ,  , 
 7,2012,07,1,21,060,10,1,090,02,54,54, , ,  , 
 7,2012,07,1,21,060,10,1,090,03,40,40, , ,  , 
 7,2012,07,2,21,061,01,1,101,03,54,54, , ,  , 
 7,2012,07,2,21,061,01,1,101,04,36,36, , ,  , 
 7,2012,07,2,21,061,02,1,102,01,36,36, , ,  , 
 7,2012,07,2,21,061,02,1,102,02,40,40, , ,  , 
 7,2012,07,2,21,061,03,1,103,01,36,36, , ,  , 
 7,2012,07,2,21,061,05,1,105,01,45,45, , ,  , 
 7,2012,07,2,21,061,05,1,105,02,36,36, , ,  , 
 7,2012,07,2,21,061,06,1,106,01,44,44, , ,  , 
 7,2012,07,2,21,061,06,1,106,02,36,36, , ,  , 
 7,2012,07,2,21,061,07,1,107,01,40,40, , ,  , 
 7,2012,07,2,21,061,07,1,107,02,40,40, , ,  , 
 7,2012,07,2,21,061,08,1,108,01,45,45, , ,  , 
 7,2012,07,2,21,061,08,1,108,02,44,44, , ,  , 
 7,2012,07,2,21,061,09,1,109,04,40,40, , ,  , 
 7,2012,07,2,21,061,10,1,110,01,50,50, , ,  , 
 7,2012,07,2,21,061,10,1,110,05,54,54, , ,  , 
 7,2012,07,2,21,061,10,1,110,06,60,60, , ,  , 
 7,2012,07,2,21,062,02,1,112,01,35,35, , ,  , 
 7,2012,07,2,21,062,02,1,112,02,60,60, , ,  , 
 7,2012,07,2,21,062,03,1,113,01,50,50, , ,  , 
 7,2012,07,2,21,062,04,1,114,01,60,60, , ,  , 
 7,2012,07,2,21,062,06,1,116,01,48,48, , ,  , 
 7,2012,07,2,21,062,06,1,116,02,35,35, , ,  , 
 7,2012,07,2,21,062,06,1,116,03,60,60, , ,  , 
 7,2012,07,2,21,062,08,1,118,01,48,48, , ,  , 
 7,2012,07,2,21,062,08,1,118,02,38,38, , ,  , 
 7,2012,07,2,21,062,09,1,119,01,96,96, , ,  , 
 7,2012,07,2,21,062,09,1,119,03,60,60, , ,  , 
 7,2012,07,2,21,063,05,1,125,01,48,48, , ,  , 
 7,2012,07,2,21,063,05,1,125,05,48,48, , ,  , 
 7,2012,07,2,21,063,08,1,128,01,48,48, , ,  , 
 7,2012,07,2,21,064,01,1,131,01,65,50, , ,  , 
 7,2012,07,2,21,064,03,1,133,04,20,  ,2, ,  , 
 7,2012,07,2,21,064,03,1,133,05,50,50, , ,  , 
 7,2012,07,2,21,064,04,1,134,03,60,50, , ,  , 
 7,2012,07,2,21,064,06,1,136,03,35,35, , ,  , 
 7,2012,07,2,21,064,06,2,137,01,60,40, , ,  , 
 7,2012,07,2,21,064,07,1,138,02,35,35, , ,  , 
 7,2012,07,2,21,064,10,1,141,03,54,54, , ,  , 
 7,2012,07,2,21,064,10,1,141,04,54,54, , ,  , 
 7,2012,07,3,21,065,01,1,142,02,07,  ,2, ,  , 
 7,2012,07,3,21,065,03,1,144,01,14,  ,2, ,  , 
 7,2012,07,3,21,065,03,1,144,02,14,  ,2, ,  , 
 7,2012,07,3,21,065,05,1,146,01,63,21, , ,  , 
 7,2012,07,3,21,065,08,1,149,05,07,  ,1,3,45,2
 7,2012,08,2,21,066,01,1,001,04,94,94, , ,  , 
 7,2012,08,2,21,066,01,1,001,05,36,36, , ,  , 
 7,2012,08,2,21,066,03,1,003,01,48,48, , ,  , 
 7,2012,08,2,21,066,03,1,003,02,40,40, , ,  , 
 7,2012,08,2,21,066,04,1,004,01,56,56, , ,  , 
 7,2012,08,2,21,066,04,1,004,02,20,  ,2, ,  , 
 7,2012,08,2,21,066,05,1,005,04,40,40, , ,  , 
 7,2012,08,2,21,066,06,1,006,01,56,56, , ,  , 
 7,2012,08,2,21,066,06,1,006,05,56,16, , ,  , 
 7,2012,08,2,21,066,07,1,007,03,35,35, , ,  , 
 7,2012,08,2,21,066,07,1,007,04,36,36, , ,  , 
 7,2012,08,2,21,066,08,1,008,01,46,46, , ,  , 
 7,2012,08,2,21,066,08,1,008,02,40,40, , ,  , 
 7,2012,08,2,21,066,09,1,009,02,35,00, , ,  , 
 7,2012,08,2,21,067,01,1,011,01,24,  ,2, ,  , 
 7,2012,08,2,21,067,01,1,011,02,24,  ,2, ,  , 
 7,2012,08,2,21,067,02,1,012,01,36,36, , ,  , 
 7,2012,08,2,21,067,02,1,012,02,16,  ,1,1,32,1
 7,2012,08,2,21,067,02,1,012,03,56,56, , ,  , 
 7,2012,08,2,21,067,02,1,012,04,40,40, , ,  , 
 7,2012,08,2,21,067,02,1,012,05,24,  ,1,1,24,1
 7,2012,08,2,21,067,02,1,012,06,24,  ,1,1,24,1
 7,2012,08,2,21,067,04,1,014,01,40,00, , ,  , 
 7,2012,08,2,21,067,04,1,014,02,40,40, , ,  , 
 7,2012,08,2,21,067,06,1,016,02,14,  ,2, ,  , 
 7,2012,08,2,21,067,08,1,018,01,42,42, , ,  , 
 7,2012,08,2,21,067,10,1,020,03,66,66, , ,  , 
 7,2012,08,1,21,068,01,1,021,01,30,  ,2, ,  , 
 7,2012,08,1,21,068,02,1,022,01,56,56, , ,  , 
 7,2012,08,1,21,068,02,1,022,08,56,56, , ,  , 
 7,2012,08,1,21,068,03,1,023,03,08,  ,1,1,20,1
 7,2012,08,1,21,068,05,1,025,01,40,40, , ,  , 
 7,2012,08,1,21,068,06,1,026,01,48,48, , ,  , 
 7,2012,08,1,21,068,08,1,028,01,30,  ,2, ,  , 
 7,2012,08,1,21,068,09,1,029,01,84,84, , ,  , 
 7,2012,08,1,21,068,10,1,030,01,40,40, , ,  , 
 7,2012,08,2,21,069,01,1,031,01,49,49, , ,  , 
 7,2012,08,2,21,069,02,1,032,01,54,54, , ,  , 
 7,2012,08,2,21,069,03,1,033,01,48,36, , ,  , 
 7,2012,08,2,21,069,04,1,034,01,63,36, , ,  , 
 7,2012,08,2,21,069,04,1,035,02,70,70, , ,  , 
 7,2012,08,2,21,069,07,1,037,01,56,00, , ,  , 
 7,2012,08,2,21,069,08,1,038,01,40,40, , ,  , 
 7,2012,08,2,21,069,08,1,038,02,54,54, , ,  , 
 7,2012,08,2,21,069,09,1,039,02,42,42, , ,  , 
 7,2012,08,2,21,069,09,1,039,03,84,84, , ,  , 
 7,2012,08,2,21,069,10,1,040,01,48,48, , ,  , 
 7,2012,08,2,21,069,10,1,040,02,56,56, , ,  , 
 7,2012,08,2,21,070,01,1,041,01,50,50, , ,  , 
 7,2012,08,2,21,070,03,1,043,01,48,48, , ,  , 
 7,2012,08,2,21,070,03,1,043,02,24,  ,2, ,  , 
 7,2012,08,2,21,070,04,1,044,01,56,56, , ,  , 
 7,2012,08,2,21,070,04,1,044,03,56,56, , ,  , 
 7,2012,08,2,21,070,06,1,046,01,48,48, , ,  , 
 7,2012,08,2,21,070,07,1,047,01,48,48, , ,  , 
 7,2012,08,2,21,070,08,1,048,01,45,45, , ,  , 
 7,2012,08,2,21,070,09,1,049,01,45,45, , ,  , 
 7,2012,08,2,21,070,10,1,050,01,20,  ,2, ,  , 
 7,2012,08,2,21,071,01,1,051,02,30,  ,2, ,  , 
 7,2012,08,2,21,071,02,1,052,03,14,  ,1,1,30,1
 7,2012,08,2,21,071,02,1,052,07,30,  ,2, ,  , 
 7,2012,08,2,21,071,03,1,053,01,40,00, , ,  , 
 7,2012,08,2,21,071,03,1,053,03,48,48, , ,  , 
 7,2012,08,2,21,071,04,1,054,02,40,40, , ,  , 
 7,2012,08,2,21,071,04,1,054,03,54,54, , ,  , 
 7,2012,08,2,21,071,06,1,056,02,42,42, , ,  , 
 7,2012,08,2,21,071,07,1,057,01,24,  ,1,1,24,1
 7,2012,08,2,21,071,07,1,057,02,48,48, , ,  , 
 7,2012,08,2,21,071,08,1,058,02,48,48, , ,  , 
 7,2012,08,2,21,071,09,1,059,02,14,  ,2, ,  , 
 7,2012,08,2,21,071,09,1,059,03,40,00, , ,  , 
 7,2012,08,2,21,071,10,1,060,02,30,  ,2, ,  , 
 7,2012,08,2,21,072,01,1,061,01,60,60, , ,  , 
 7,2012,08,2,21,072,01,1,061,03,48,48, , ,  , 
 7,2012,08,2,21,072,01,1,061,04,40,40, , ,  , 
 7,2012,08,2,21,072,03,1,063,01,40,40, , ,  , 
 7,2012,08,2,21,072,04,1,064,01,70,00, , ,  , 
 7,2012,08,2,21,072,04,1,064,02,20,  ,1,1,40,1
 7,2012,08,2,21,072,05,1,065,03,44,36, , ,  , 
 7,2012,08,2,21,072,08,1,068,02,16,  ,1,1,40,1
 7,2012,08,2,21,072,09,1,069,03,60,60, , ,  , 
 7,2012,08,2,21,072,09,1,069,04,44,44, , ,  , 
 7,2012,08,2,21,072,10,1,070,01,60,40, , ,  , 
 7,2012,08,1,21,073,01,1,071,01,63,63, , ,  , 
 7,2012,08,1,21,073,01,1,071,02,54,54, , ,  , 
 7,2012,08,1,21,073,03,1,073,01,40,40, , ,  , 
 7,2012,08,1,21,073,03,1,073,02,40,40, , ,  , 
 7,2012,08,1,21,073,04,1,074,01,70,70, , ,  , 
 7,2012,08,1,21,073,05,1,075,01,56,56, , ,  , 
 7,2012,08,1,21,073,05,1,075,03,44,44, , ,  , 
 7,2012,08,1,21,073,06,1,076,01,70,70, , ,  , 
 7,2012,08,1,21,073,06,1,076,03,70,70, , ,  , 
 7,2012,08,1,21,073,09,1,079,01,70,70, , ,  , 
 7,2012,08,1,21,073,09,1,079,06,70,70, , ,  , 
 7,2012,08,2,21,074,01,1,081,03,40,40, , ,  , 
 7,2012,08,2,21,074,02,2,082,02,70,70, , ,  , 
 7,2012,08,2,21,074,05,1,085,03,70,70, , ,  , 
 7,2012,08,2,21,074,07,1,087,02,40,40, , ,  , 
 7,2012,08,2,21,075,02,1,092,03,99,99, , ,  , 
 7,2012,08,2,21,075,02,1,092,04,10,  ,2, ,  , 
 7,2012,08,2,21,075,05,1,095,01,56,56, , ,  , 
 7,2012,08,2,21,075,08,1,098,01,56,56, , ,  , 
 7,2012,08,2,21,075,09,1,099,03,99,99, , ,  , 
 7,2012,08,2,21,075,09,1,099,04,72,72, , ,  , 
 7,2012,08,2,21,075,10,1,100,01,84,84, , ,  , 
 7,2012,08,2,21,075,10,1,100,02,14,  ,2, ,  , 
 7,2012,08,2,21,076,01,1,101,01,42,42, , ,  , 
 7,2012,08,2,21,076,04,1,104,03,36,36, , ,  , 
 7,2012,08,2,21,076,04,1,104,04,49,49, , ,  , 
 7,2012,08,2,21,076,07,1,107,01,42,42, , ,  , 
 7,2012,08,2,21,076,07,1,107,04,48,48, , ,  , 
 7,2012,08,2,21,076,09,1,109,01,46,46, , ,  , 
 7,2012,08,2,21,077,02,1,112,01,36,36, , ,  , 
 7,2012,08,2,21,077,02,1,112,02,36,36, , ,  , 
 7,2012,08,2,21,077,05,1,115,01,42,42, , ,  , 
