REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q27SERNO,Q27,Q28,Q29,Q30,Q31,Q32,Q33
07,2013,12,2,61,27,196,02,1,032,01,3, , , , , ,2
07,2013,12,2,61,27,196,02,1,032,02,4, , , , , ,2
07,2013,12,2,61,27,196,06,1,036,01,1,4,2,2,2,3,2
07,2013,12,2,61,36,198,04,1,054,01,1,4, , , , ,2
07,2013,12,2,61,42,199,07,1,067,01,3, , , , , ,2
07,2013,12,2,61,45,200,04,1,074,01,3, , , , , ,2
07,2013,12,2,61,45,200,08,1,078,01,3, , , , , ,2
07,2013,12,2,61,51,201,04,1,084,01,3, , , , , ,2
07,2013,12,2,61,57,202,03,1,093,01,1,4, , , , ,3
07,2013,12,2,61,60,203,05,1,106,01,3, , , , , ,2
07,2013,12,2,45,12,036,02,1,022,01,3, , , , , ,2
07,2013,12,2,45,12,036,08,1,028,01,3, , , , , ,2
07,2013,12,2,45,12,036,10,1,030,01,3, , , , , ,2
07,2013,12,2,92,33,116,09,1,099,01,1,4,2,2,2,3,2
07,2013,12,3,92,24,114,02,1,052,01,3, , , , , ,2
07,2013,12,2,92,24,113,03,1,023,01,3, , , , , ,2
07,2013,12,2,92,24,113,06,1,026,01,3, , , , , ,2
07,2013,12,2,92,24,113,10,1,030,01,3, , , , , ,1
07,2013,12,2,92,24,113,10,1,030,02,4, , , , , ,1
07,2013,12,2,92,18,112,06,1,066,01,3, , , , , ,2
07,2013,12,2,92,18,111,05,1,035,01,3, , , , , ,2
07,2013,12,2,21,24,204,03,1,033,03,1,4,2,2,2,3,2
07,2013,12,2,21,24,204,05,1,035,05,4, , , , , ,2
07,2013,12,2,21,24,204,08,1,038,01,3, , , , , ,2
07,2013,12,2,21,21,202,06,1,016,02,3, , , , , ,2
07,2013,12,2,21,12,201,05,1,125,01,1,3,2,2,2,3,2
07,2013,12,2,21,54,215,04,1,104,01,4, , , , , ,2
07,2013,12,2,21,54,215,06,1,106,01,3, , , , , ,2
07,2013,12,2,21,54,215,09,1,109,02,4, , , , , ,2
07,2013,12,2,21,42,212,02,1,072,02,3, , , , , ,2
07,2013,12,2,21,42,212,03,1,073,01,3, , , , , ,2
07,2013,12,2,21,42,212,05,1,075,01,4, , , , , ,2
07,2013,12,2,21,42,212,08,1,078,01,3, , , , , ,2
07,2013,12,2,21,42,212,08,1,078,02,4, , , , , ,2
07,2013,12,2,21,42,212,09,1,079,02,3, , , , , ,2
07,2013,12,2,21,36,209,02,1,132,02,3, , , , , ,2
07,2013,12,2,21,36,209,03,1,133,01,1,3,2,2,2,3,2
07,2013,12,2,21,36,209,06,1,136,01,1,3,2,2,2,3,2
07,2013,12,2,21,36,209,08,1,138,01,2, , , , , ,1
07,2013,12,2,21,36,209,09,1,139,01,3, , , , , ,2
07,2013,12,2,13,39,125,04,1,054,01,3, , , , , ,2
07,2013,12,2,13,03,116,09,1,039,01,3, , , , , ,2
07,2013,12,2,41,27,058,02,1,022,02,3, , , , , ,2
07,2013,12,2,41,27,058,04,1,024,06,1,3,2,2,2,3,2
07,2013,12,2,33,09,094,03,1,033,01,3, , , , , ,2
07,2013,12,2,33,09,094,09,1,039,03,1,2,1,1,1,3,3
07,2013,12,2,33,12,095,06,1,016,01,1,4, , , , ,2
07,2013,12,2,33,15,096,02,1,052,01,1,4, , , , ,2
07,2013,12,2,33,15,096,08,1,058,02,3, , , , , ,2
07,2013,12,2,33,25,098,08,1,078,02,3, , , , , ,2
07,2013,12,2,33,25,098,10,1,080,01,3, , , , , ,2
07,2013,12,2,33,33,100,04,1,044,01,3, , , , , ,2
07,2013,12,2,33,33,100,04,1,044,04,1,4, , , , ,2
07,2013,12,2,33,33,100,08,1,048,01,3, , , , , ,2
07,2013,12,2,31,24,123,08,1,038,01,3, , , , , ,2
07,2013,12,2,31,24,123,08,1,038,02,3, , , , , ,2
07,2013,12,2,81,42,089,01,1,001,01,3, , , , , ,2
07,2013,12,2,81,42,089,09,1,009,01,3, , , , , ,2
07,2013,12,2,81,30,087,02,1,022,03,2, , , , , ,2
07,2013,12,2,81,30,087,05,1,025,01,3, , , , , ,2
07,2013,12,2,81,30,087,10,1,030,02,3, , , , , ,2
07,2013,12,3,81,30,086,06,1,016,01,3, , , , , ,2
07,2013,12,3,81,30,086,07,1,017,01,3, , , , , ,2
07,2013,12,3,81,30,086,07,1,017,02,4, , , , , ,2
07,2013,12,3,81,30,086,08,1,018,01,3, , , , , ,2
07,2013,12,3,81,30,086,08,1,018,02,4, , , , , ,2
07,2013,12,2,81,27,085,02,1,032,01,3, , , , , ,2
07,2013,12,2,81,27,085,06,1,036,03,2, , , , , ,2
07,2013,12,2,81,21,084,03,1,074,01,3, , , , , ,2
07,2013,12,2,81,21,084,03,1,074,02,3, , , , , ,2
07,2013,12,2,81,09,083,02,1,042,03,4, , , , , ,3
07,2013,12,2,81,09,083,09,1,050,01,4, , , , , ,2
07,2013,12,2,81,09,083,09,1,050,02,3, , , , , ,2
07,2013,12,2,71,60,066,03,1,043,01,3, , , , , ,2
07,2013,12,2,71,60,066,04,1,044,02,2, , , , , ,2
07,2013,12,2,71,60,066,10,1,050,04,4, , , , , ,2
07,2013,12,2,71,36,064,01,1,021,02,3, , , , , ,2
07,2013,12,2,71,36,064,03,1,023,01,3, , , , , ,2
07,2013,12,2,71,36,064,05,1,025,02,3, , , , , ,2
07,2013,12,2,71,36,064,07,1,027,01,3, , , , , ,2
07,2013,12,2,71,24,063,01,1,011,01,3, , , , , ,2
07,2013,12,2,71,24,063,03,1,013,01,3, , , , , ,2
07,2013,12,2,71,24,063,03,1,013,02,4, , , , , ,2
07,2013,12,2,71,24,063,06,1,016,01,3, , , , , ,2
07,2013,12,2,71,24,063,07,1,017,01,3, , , , , ,2
07,2013,12,2,71,24,063,07,1,017,03,4, , , , , ,2
07,2013,12,2,71,09,062,02,1,002,02,4, , , , , ,2
07,2013,12,2,71,09,062,04,1,004,01,3, , , , , ,2
07,2013,12,2,71,09,062,06,1,006,01,3, , , , , ,2
07,2013,12,2,71,09,062,09,1,009,01,3, , , , , ,2
07,2013,12,2,52,06,093,05,1,005,01,1,2,1,1,1,3,2
07,2013,12,2,52,06,093,07,1,007,01,1,2,1,1,1,3,2
07,2013,12,2,82,24,046,01,1,021,01,3, , , , , ,2
07,2013,12,2,82,24,046,01,1,021,02,4, , , , , ,2
07,2013,12,2,82,24,046,01,1,021,03,4, , , , , ,2
07,2013,12,2,82,24,046,04,1,024,01,3, , , , , ,2
07,2013,12,2,82,24,046,05,1,025,01,3, , , , , ,2
07,2013,12,2,82,24,046,05,1,025,02,4, , , , , ,2
07,2013,12,2,82,24,046,06,1,026,01,3, , , , , ,2
07,2013,12,2,82,24,046,07,1,027,01,3, , , , , ,2
07,2013,12,2,82,24,046,07,1,027,02,4, , , , , ,2
07,2013,12,2,82,24,046,07,1,027,05,3, , , , , ,2
07,2013,12,2,82,24,046,09,1,029,01,3, , , , , ,2
07,2013,12,2,82,24,046,10,1,030,01,3, , , , , ,2
07,2013,12,2,82,24,046,10,1,030,02,4, , , , , ,2
07,2013,12,2,82,18,045,06,1,016,01,1,4, , , , ,3
07,2013,12,2,82,18,045,09,1,019,02,1,4, , , , ,3
07,2013,12,2,12,06,240,04,1,014,03,1,3,2,2,2,3,2
07,2013,12,2,12,36,258,03,1,183,03,3, , , , , ,2
07,2013,12,1,11,36,226,01,1,171,01,1,2,2,2,2,3,1
07,2013,12,1,11,36,226,09,1,179,03,3, , , , , ,2
07,2013,12,1,11,24,220,01,1,111,02,3, , , , , ,2
07,2013,12,2,11,15,217,09,1,089,01,3, , , , , ,2
07,2013,12,1,11,15,216,08,1,078,02,4, , , , , ,2
07,2013,12,2,11,06,211,01,1,021,02,3, , , , , ,2
07,2013,12,2,11,06,211,08,1,028,02,2, , , , , ,1
07,2013,12,2,51,31,081,05,1,045,01,1,2,1,1,1,3,2
07,2013,09,2,43,09,025,02,1,023,01,3, , , , , ,2
07,2013,09,2,43,09,025,03,1,024,01,3, , , , , ,2
07,2013,09,2,43,09,025,05,1,026,01,3, , , , , ,2
07,2013,09,2,43,09,025,07,1,028,01,3, , , , , ,2
07,2013,09,2,43,09,027,04,1,004,01,3, , , , , ,2
07,2013,09,2,53,06,035,02,1,002,01,3, , , , , ,2
07,2013,09,2,53,06,035,02,1,002,03,3, , , , , ,2
07,2013,09,2,53,06,035,03,1,003,01,3, , , , , ,2
07,2013,09,2,53,06,035,09,1,009,01,3, , , , , ,2
07,2013,09,2,53,06,035,09,1,009,02,4, , , , , ,2
07,2013,09,2,53,06,035,10,1,010,01,3, , , , , ,2
07,2013,09,2,53,06,035,10,1,010,03,3, , , , , ,2
07,2013,09,1,91,12,082,04,1,034,01,2, , , , , ,2
07,2013,09,2,91,15,083,03,1,083,01,3, , , , , ,2
07,2013,09,2,91,15,083,04,1,084,01,3, , , , , ,2
07,2013,09,2,91,15,083,04,1,084,02,4, , , , , ,2
07,2013,09,2,91,15,083,04,1,084,03,4, , , , , ,2
07,2013,09,2,91,15,083,05,1,085,01,3, , , , , ,2
07,2013,09,2,91,15,083,05,1,085,02,4, , , , , ,2
07,2013,09,2,91,15,083,06,1,086,01,3, , , , , ,2
07,2013,09,2,91,15,083,07,1,087,01,3, , , , , ,2
07,2013,09,2,91,24,084,03,1,073,01,1,2,2,2,2,3,2
07,2013,09,2,91,36,086,08,1,068,02,1,2,2,2,2,3,3
07,2013,09,2,91,42,087,02,1,022,01,3, , , , , ,2
07,2013,09,2,91,42,087,06,1,026,01,3, , , , , ,2
07,2013,09,2,91,42,087,07,1,027,03,3, , , , , ,2
07,2013,09,2,62,21,049,02,1,022,01,3, , , , , ,2
07,2013,09,2,62,21,049,09,1,029,01,1,4, , , , ,2
07,2013,09,1,62,15,048,10,1,020,01,3, , , , , ,2
07,2013,09,2,72,03,036,05,1,035,01,3, , , , , ,2
07,2013,09,2,72,06,037,03,1,003,01,3, , , , , ,2
07,2013,09,2,72,12,038,10,1,030,01,1,2,2,2,2,3,2
07,2013,09,2,72,15,039,06,1,016,01,3, , , , , ,2
07,2013,09,2,72,15,039,08,1,018,01,3, , , , , ,2
07,2013,09,3,23,12,043,04,1,014,03,3, , , , , ,2
07,2013,09,3,23,15,044,05,1,025,01,3, , , , , ,2
07,2013,09,3,23,15,044,07,1,027,01,3, , , , , ,2
07,2013,09,2,23,15,045,02,1,032,01,3, , , , , ,2
07,2013,09,2,23,15,045,06,1,036,01,3, , , , , ,1
07,2013,09,2,23,15,045,06,1,036,02,4, , , , , ,1
07,2013,09,2,23,15,045,06,1,036,05,3, , , , , ,2
07,2013,09,2,23,15,045,07,1,037,01,3, , , , , ,2
07,2013,09,2,44,12,026,03,1,003,01,3, , , , , ,2
07,2013,09,2,22,15,040,04,1,024,02,1,4, , , , ,2
07,2013,09,2,22,15,040,05,1,025,03,3, , , , , ,2
07,2013,09,2,22,15,040,06,1,026,01,3, , , , , ,2
07,2013,09,2,22,15,040,08,1,028,01,3, , , , , ,2
07,2013,09,2,22,27,042,05,1,015,01,1,2,1,1,1,3,1
07,2013,09,2,32,03,081,06,1,066,01,1,4, , , , ,2
07,2013,09,2,32,06,082,01,1,091,01,3, , , , , ,2
07,2013,09,2,32,06,082,01,1,091,02,4, , , , , ,2
07,2013,09,2,32,06,082,04,1,094,01,1,4,2,2,2,3,2
07,2013,09,2,32,06,082,07,1,097,01,3, , , , , ,2
07,2013,09,2,32,06,082,08,1,098,01,1,4, , , , ,2
07,2013,09,2,32,06,082,09,1,099,01,3, , , , , ,2
07,2013,09,2,32,21,085,06,1,036,01,3, , , , , ,2
07,2013,09,2,32,21,085,10,1,040,01,1,3,2,2,2,3,2
07,2013,09,2,32,42,089,05,1,045,01,3, , , , , ,2
07,2013,09,2,61,84,156,03,1,043,01,3, , , , , ,3
07,2013,09,2,61,84,156,07,1,047,01,3, , , , , ,2
07,2013,09,2,61,63,150,09,2,141,01,1,2,2,2,2,3,2
07,2013,09,2,61,60,149,07,1,067,01,3, , , , , ,2
07,2013,09,2,61,60,149,10,1,070,01,3, , , , , ,2
07,2013,09,2,61,54,148,05,1,025,01,3, , , , , ,2
07,2013,09,2,61,54,148,05,1,025,02,4, , , , , ,2
07,2013,09,2,61,54,148,09,1,029,01,3, , , , , ,2
07,2013,09,2,61,48,147,07,1,097,01,3, , , , , ,2
07,2013,09,2,61,42,146,01,1,071,01,3, , , , , ,2
07,2013,09,2,61,42,146,01,1,071,05,4, , , , , ,2
07,2013,09,2,61,33,144,01,1,101,01,1,3,2,2,2,3,2
07,2013,09,2,61,30,143,03,1,053,01,3, , , , , ,2
07,2013,09,2,61,30,143,07,1,057,01,3, , , , , ,2
07,2013,09,2,61,18,141,04,1,114,01,3, , , , , ,2
07,2013,09,2,61,18,141,05,1,115,01,2, , , , , ,2
07,2013,09,2,61,18,141,07,1,117,01,3, , , , , ,2
07,2013,09,2,61,18,141,08,1,118,02,4, , , , , ,2
07,2013,09,2,61,18,141,09,1,119,01,3, , , , , ,2
07,2013,09,2,61,18,141,10,1,120,03,3, , , , , ,2
07,2013,09,2,61,09,140,01,1,081,01,3, , , , , ,2
07,2013,09,2,61,09,140,01,1,081,02,4, , , , , ,2
07,2013,09,2,61,09,140,06,1,086,01,1,4, , , , ,2
07,2013,09,2,61,78,155,04,1,156,01,3, , , , , ,2
07,2013,09,2,92,03,078,02,1,002,01,3, , , , , ,2
07,2013,09,2,92,18,083,02,1,062,02,3, , , , , ,2
07,2013,09,2,92,27,086,07,1,057,01,3, , , , , ,2
07,2013,09,2,92,30,087,03,1,073,01,3, , , , , ,2
07,2013,09,2,21,03,145,07,1,007,01,3, , , , , ,2
07,2013,09,2,21,03,145,07,1,007,02,3, , , , , ,2
07,2013,09,2,21,03,145,10,1,010,01,3, , , , , ,2
07,2013,09,2,21,18,148,01,1,021,01,3, , , , , ,2
07,2013,09,2,21,18,148,01,1,021,02,4, , , , , ,2
07,2013,09,2,21,18,148,02,1,022,01,1,3,2,2,2,3,2
07,2013,09,2,21,18,148,03,1,023,01,1,3,2,2,2,3,1
07,2013,09,2,21,18,148,04,1,024,01,3, , , , , ,2
07,2013,09,2,21,18,148,04,1,024,02,4, , , , , ,2
07,2013,09,2,21,18,148,09,1,029,01,1,3,2,2,2,3,2
07,2013,09,2,21,18,148,10,1,030,01,3, , , , , ,2
07,2013,09,2,21,27,149,03,1,173,01,3, , , , , ,2
07,2013,09,2,21,27,149,03,1,173,02,4, , , , , ,2
07,2013,09,2,21,27,149,03,1,173,03,4, , , , , ,2
07,2013,09,2,21,27,149,09,1,179,01,3, , , , , ,2
07,2013,09,2,21,27,149,09,1,179,04,4, , , , , ,2
07,2013,09,2,21,39,158,01,1,101,01,3, , , , , ,2
07,2013,09,2,21,39,158,02,1,102,01,1,2,2,2,1,3,1
07,2013,09,2,21,45,159,04,1,114,01,3, , , , , ,2
07,2013,09,2,21,45,159,06,1,116,01,3, , , , , ,2
07,2013,09,1,13,09,086,08,1,098,03,3, , , , , ,2
07,2013,09,2,13,12,087,02,1,052,01,2, , , , , ,2
07,2013,09,2,13,12,087,02,1,052,02,4, , , , , ,2
07,2013,09,2,13,12,087,04,1,054,02,3, , , , , ,2
07,2013,09,2,13,12,087,08,1,058,01,1,2,2,2,2,3,3
07,2013,09,2,13,18,088,08,1,028,01,3, , , , , ,2
07,2013,09,2,13,18,088,09,1,029,01,3, , , , , ,2
07,2013,09,2,13,18,088,09,1,029,02,4, , , , , ,2
07,2013,09,2,13,18,088,10,1,030,01,4, , , , , ,2
07,2013,09,2,13,18,088,10,1,030,05,3, , , , , ,2
07,2013,09,2,13,36,093,08,1,018,01,3, , , , , ,2
07,2013,09,2,41,15,042,02,1,032,06,2, , , , , ,2
07,2013,09,2,41,15,042,03,1,033,05,1,4, , , , ,2
07,2013,09,2,41,15,042,10,1,040,01,3, , , , , ,2
07,2013,09,2,41,21,043,08,1,028,01,3, , , , , ,2
07,2013,09,1,41,30,044,06,1,006,01,3, , , , , ,2
07,2013,09,2,33,06,068,01,1,071,01,3, , , , , ,2
07,2013,09,2,33,06,068,02,1,072,01,3, , , , , ,2
07,2013,09,2,33,06,068,03,1,073,01,3, , , , , ,2
07,2013,09,2,33,06,068,04,1,074,02,3, , , , , ,2
07,2013,09,2,33,06,068,10,1,080,01,3, , , , , ,2
07,2013,09,2,33,09,069,01,1,051,01,3, , , , , ,2
07,2013,09,2,33,09,069,07,1,057,01,4, , , , , ,2
07,2013,09,2,33,09,069,09,1,059,03,1,4, , , , ,2
07,2013,09,2,33,09,069,10,1,060,01,3, , , , , ,2
07,2013,09,2,33,09,069,10,1,060,02,4, , , , , ,2
07,2013,09,2,33,15,071,02,1,012,01,3, , , , , ,2
07,2013,09,2,33,15,071,04,1,014,01,1,4, , , , ,2
07,2013,09,2,33,15,071,05,1,015,01,3, , , , , ,2
07,2013,09,2,33,15,071,05,1,015,02,4, , , , , ,2
07,2013,09,2,33,15,071,05,1,015,03,4, , , , , ,2
07,2013,09,2,33,15,071,06,1,016,03,3, , , , , ,1
07,2013,09,2,33,15,071,07,1,017,01,1,4, , , , ,2
07,2013,09,2,33,15,071,08,1,018,01,4, , , , , ,2
07,2013,09,2,33,15,071,08,1,018,02,3, , , , , ,2
07,2013,09,2,33,15,071,09,1,019,01,3, , , , , ,2
07,2013,09,2,33,15,071,09,1,019,02,4, , , , , ,2
07,2013,09,2,33,15,071,10,1,020,01,3, , , , , ,2
07,2013,09,2,33,15,071,10,1,020,02,4, , , , , ,2
07,2013,09,2,33,18,072,01,1,031,01,3, , , , , ,2
07,2013,09,2,33,24,073,05,1,045,01,3, , , , , ,2
07,2013,09,2,33,24,073,10,1,050,01,3, , , , , ,2
07,2013,09,2,33,30,075,01,1,021,01,3, , , , , ,2
07,2013,09,2,33,30,075,06,1,026,01,3, , , , , ,2
07,2013,09,2,33,30,075,10,1,030,01,1,4, , , , ,2
07,2013,09,2,12,06,177,04,1,024,01,2, , , , , ,2
07,2013,09,2,12,09,179,05,1,045,01,1,3,2,2,2,3,3
07,2013,09,2,12,12,180,09,1,059,01,1,3,2,2,2,3,2
07,2013,09,2,12,15,181,03,1,063,01,1,4, , , , ,2
07,2013,09,2,12,15,181,10,1,070,01,3, , , , , ,2
07,2013,09,2,12,15,182,03,1,073,01,1,3,2,2,2,3,2
07,2013,09,2,12,15,182,05,1,075,01,1,3,2,2,2,3,2
07,2013,09,2,12,27,190,03,1,153,01,3, , , , , ,2
07,2013,09,2,12,30,191,05,1,165,02,1,3,2,2,2,3,2
07,2013,09,2,12,30,191,07,1,167,02,3, , , , , ,2
07,2013,09,2,12,30,191,09,1,169,03,1,3,2,2,2,3,1
07,2013,09,2,12,36,194,01,1,191,04,1,3,2,2,2,3,1
07,2013,09,2,12,39,195,05,1,205,01,3, , , , , ,2
07,2013,09,2,31,06,088,04,1,014,01,3, , , , , ,2
07,2013,09,2,31,18,090,09,1,039,01,3, , , , , ,2
07,2013,09,2,31,24,091,02,1,042,01,3, , , , , ,2
07,2013,09,2,31,42,095,05,1,085,01,2, , , , , ,2
07,2013,09,2,31,48,096,01,1,091,02,4, , , , , ,2
07,2013,09,2,31,48,096,02,1,092,01,3, , , , , ,2
07,2013,09,2,31,48,096,03,1,093,01,3, , , , , ,2
07,2013,09,2,31,48,096,03,1,093,03,4, , , , , ,2
07,2013,09,2,31,48,096,05,1,095,02,4, , , , , ,2
07,2013,09,2,31,48,096,10,1,100,01,3, , , , , ,2
07,2013,09,2,31,48,096,10,1,100,03,4, , , , , ,2
07,2013,09,2,31,48,096,10,1,100,04,4, , , , , ,2
07,2013,09,2,31,54,097,01,1,101,03,3, , , , , ,2
07,2013,09,2,11,06,155,09,1,039,01,3, , , , , ,1
07,2013,09,2,11,12,159,08,1,078,01,3, , , , , ,2
07,2013,09,2,11,18,160,03,1,083,02,3, , , , , ,2
07,2013,09,2,11,18,160,09,1,089,01,3, , , , , ,2
07,2013,09,1,11,24,163,08,1,118,02,3, , , , , ,2
07,2013,09,1,11,36,169,09,1,179,02,3, , , , , ,2
07,2013,09,1,11,36,170,09,1,190,01,3, , , , , ,2
07,2013,09,2,51,34,059,01,1,001,01,3, , , , , ,2
07,2013,09,2,51,34,059,03,1,003,01,3, , , , , ,2
07,2013,09,2,51,34,059,05,1,005,01,3, , , , , ,2
07,2013,09,2,51,34,059,07,1,007,01,1,4, , , , ,2
07,2013,09,2,81,15,061,01,1,011,01,4, , , , , ,2
07,2013,09,2,81,15,061,06,1,016,01,3, , , , , ,1
07,2013,09,2,81,15,061,06,1,016,02,4, , , , , ,1
07,2013,09,1,81,21,063,07,1,057,01,3, , , , , ,2
07,2013,09,1,81,21,063,07,1,057,02,3, , , , , ,2
07,2013,09,2,81,24,064,04,1,024,01,3, , , , , ,2
07,2013,09,2,81,24,064,10,1,030,01,3, , , , , ,2
07,2013,09,2,81,30,065,02,1,002,02,3, , , , , ,2
07,2013,09,2,81,30,065,03,1,003,01,2, , , , , ,2
07,2013,09,2,81,30,065,07,1,007,01,3, , , , , ,2
07,2013,09,2,71,15,046,04,1,004,01,3, , , , , ,2
07,2013,09,2,71,15,046,05,1,005,01,3, , , , , ,2
07,2013,09,2,71,15,046,05,1,005,02,4, , , , , ,2
07,2013,09,2,71,15,046,10,1,010,01,2, , , , , ,2
07,2013,09,2,71,27,047,01,1,011,01,3, , , , , ,2
07,2013,09,2,71,27,047,02,1,012,01,3, , , , , ,2
07,2013,09,2,71,27,047,02,1,012,02,4, , , , , ,2
07,2013,09,2,71,27,047,05,1,015,01,3, , , , , ,2
07,2013,09,2,71,51,050,01,1,021,01,3, , , , , ,2
07,2013,09,2,71,51,050,01,1,021,03,4, , , , , ,2
07,2013,09,2,71,51,050,02,1,022,01,3, , , , , ,2
07,2013,09,2,71,51,050,04,1,024,01,3, , , , , ,2
07,2013,09,2,71,51,050,04,1,024,02,4, , , , , ,2
07,2013,09,2,71,51,050,05,1,025,01,3, , , , , ,2
07,2013,09,2,71,51,050,06,1,026,01,3, , , , , ,2
07,2013,09,2,71,51,050,07,1,027,01,3, , , , , ,2
07,2013,09,2,71,51,050,08,1,028,03,3, , , , , ,2
07,2013,09,2,71,63,051,02,1,032,01,1,4, , , , ,3
07,2013,09,2,71,63,051,06,1,036,01,1,4, , , , ,2
07,2013,09,2,71,63,051,06,1,036,02,1,4, , , , ,2
07,2013,08,2,43,03,022,02,1,012,01,3, , , , , ,2
07,2013,08,2,53,15,031,09,1,039,01,1,3,2,2,1,3,1
07,2013,08,1,53,24,033,04,1,004,01,1,4, , , , ,2
07,2013,08,1,53,24,033,08,1,008,01,1,4, , , , ,1
07,2013,08,1,53,24,033,10,1,010,01,1,4, , , , ,2
07,2013,08,2,91,06,070,01,1,021,02,3, , , , , ,1
07,2013,08,2,91,06,070,06,1,026,04,3, , , , , ,1
07,2013,08,2,91,33,074,01,1,001,01,2, , , , , ,2
07,2013,08,2,91,33,074,03,1,003,02,4, , , , , ,2
07,2013,08,2,91,48,077,10,1,050,01,3, , , , , ,2
07,2013,08,2,91,51,079,03,1,013,01,3, , , , , ,2
07,2013,08,2,91,51,079,07,1,017,01,3, , , , , ,2
07,2013,08,2,91,51,079,08,1,018,01,3, , , , , ,2
07,2013,08,2,91,51,079,08,1,018,03,1,4, , , , ,2
07,2013,08,2,62,48,046,09,1,059,01,3, , , , , ,2
07,2013,08,2,62,36,044,02,1,032,01,3, , , , , ,2
07,2013,08,2,72,03,031,03,1,033,02,1,3,2,2,2,3,2
07,2013,08,2,72,03,031,05,1,035,01,3, , , , , ,2
07,2013,08,2,72,12,033,10,1,030,01,3, , , , , ,2
07,2013,08,2,72,18,035,03,1,013,01,3, , , , , ,2
07,2013,08,2,23,03,036,01,1,001,01,3, , , , , ,2
07,2013,08,2,23,03,036,01,1,001,02,4, , , , , ,2
07,2013,08,2,23,03,036,04,1,004,01,3, , , , , ,2
07,2013,08,2,23,03,036,05,1,005,01,3, , , , , ,2
07,2013,08,2,23,03,036,05,1,005,02,4, , , , , ,2
07,2013,08,3,23,12,039,03,1,023,03,1,4, , , , ,2
07,2013,08,3,23,15,040,02,1,032,01,4, , , , , ,2
07,2013,08,3,23,15,040,04,1,034,01,1,4,2,2,2,3,2
07,2013,08,3,23,15,040,06,1,036,04,3, , , , , ,2
07,2013,08,3,23,15,040,09,1,039,03,4, , , , , ,2
07,2013,08,2,44,12,023,08,1,008,01,1,2,2,2,2,3,2
07,2013,08,2,44,15,024,03,1,013,02,3, , , , , ,2
07,2013,08,2,22,03,034,02,1,042,01,1,4, , , , ,2
07,2013,08,2,22,03,034,05,1,045,03,1,4, , , , ,2
07,2013,08,2,22,03,034,06,1,046,03,1,4, , , , ,2
07,2013,08,2,22,06,035,01,1,001,01,3, , , , , ,2
07,2013,08,2,22,06,035,04,1,004,01,1,4, , , , ,2
07,2013,08,2,22,06,035,04,1,004,02,1,4, , , , ,2
07,2013,08,2,22,30,037,01,1,011,01,3, , , , , ,2
07,2013,08,2,22,30,037,02,1,012,01,3, , , , , ,2
07,2013,08,2,22,30,037,02,1,012,03,4, , , , , ,2
07,2013,08,2,22,30,037,07,1,017,01,3, , , , , ,2
07,2013,08,2,82,09,028,01,1,001,01,3, , , , , ,2
07,2013,08,2,82,09,028,02,1,002,01,3, , , , , ,2
07,2013,08,2,82,09,028,02,1,002,02,4, , , , , ,2
07,2013,08,2,82,09,028,05,1,005,01,3, , , , , ,2
07,2013,08,2,82,09,028,05,1,005,02,4, , , , , ,2
07,2013,08,2,82,09,028,10,1,010,01,3, , , , , ,2
07,2013,08,2,82,24,030,01,1,021,01,3, , , , , ,2
07,2013,08,2,82,24,030,04,1,024,01,3, , , , , ,2
07,2013,08,2,82,24,030,04,1,024,02,4, , , , , ,2
07,2013,08,2,82,24,030,04,1,024,03,4, , , , , ,2
07,2013,08,2,82,24,030,08,1,028,01,3, , , , , ,2
07,2013,08,2,82,33,031,01,1,031,02,3, , , , , ,2
07,2013,08,2,82,33,031,03,1,033,01,1,4, , , , ,2
07,2013,08,2,82,33,031,05,1,035,01,3, , , , , ,2
07,2013,08,2,82,33,031,07,1,037,01,1,4, , , , ,2
07,2013,08,2,82,33,031,09,1,039,01,1,4, , , , ,2
07,2013,08,2,32,03,071,01,1,011,01,3, , , , , ,2
07,2013,08,2,32,03,071,04,1,014,01,1,4, , , , ,2
07,2013,08,2,32,03,071,07,1,017,01,1,4, , , , ,2
07,2013,08,2,32,03,071,09,1,019,01,3, , , , , ,2
07,2013,08,2,32,12,073,01,1,081,01,1,4, , , , ,2
07,2013,08,1,32,42,078,04,1,064,02,3, , , , , ,2
07,2013,08,2,32,48,080,02,1,072,01,3, , , , , ,2
07,2013,08,2,32,48,080,10,1,080,01,3, , , , , ,2
07,2013,08,2,42,12,024,08,1,028,01,3, , , , , ,2
07,2013,08,2,61,03,122,03,1,003,02,3, , , , , ,2
07,2013,08,2,61,03,122,08,1,008,05,3, , , , , ,2
07,2013,08,2,61,21,124,02,1,032,01,3, , , , , ,2
07,2013,08,2,61,21,124,02,1,032,02,4, , , , , ,2
07,2013,08,2,61,21,124,02,1,032,03,4, , , , , ,2
07,2013,08,2,61,21,124,02,1,032,04,3, , , , , ,2
07,2013,08,2,61,21,124,04,1,034,01,3, , , , , ,2
07,2013,08,2,61,21,124,06,1,036,01,3, , , , , ,2
07,2013,08,2,61,21,124,07,1,037,03,1,4, , , , ,2
07,2013,08,2,61,21,124,08,1,038,01,3, , , , , ,2
07,2013,08,2,61,21,124,08,1,038,02,4, , , , , ,2
07,2013,08,2,61,21,124,09,1,039,01,3, , , , , ,2
07,2013,08,2,61,21,124,10,1,040,01,3, , , , , ,2
