REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q7_PERSON_SERIAL_NO,Q7_MAIN_ECONAMIC_ACTIVITY,Q8_MAIN_ACTIVITY_PLACE,Q9_STATUS_OF_OCCUPATION,Q10_TYPE_OF_OCCUPATION,Q11_PENSION_CONTRIBUTION,Q12_ENTITILED_PAID_LEAVE,Q13_WORK_SECTOR
 4,2010,01,1,11,001,01,1,001,01,4213,9249,1,3,2,2,3
 4,2010,01,1,11,001,02,1,002,03,7224,2894,1,3,2,2,3
 4,2010,01,1,11,001,03,1,003,01,9111,5220,3, , , , 
 4,2010,01,1,11,001,03,1,003,03,9131,9500,1,4, , , 
 4,2010,01,1,11,001,03,1,003,04,9131,9500,1,4, , , 
 4,2010,01,1,11,001,03,1,003,07,9131,9500,1,4, , , 
 4,2010,01,1,11,001,04,1,004,01,9322,5126,1,3,2,2,3
 4,2010,01,1,11,001,05,1,005,01,9114,5220,1,3,2,2,3
 4,2010,01,1,11,001,05,1,005,03,7436,1810,3, , , , 
 4,2010,01,1,11,001,05,1,005,04,7124,4543,1,4, , , 
 4,2010,01,1,11,001,07,1,007,01,1314,5211,3, , , , 
 4,2010,01,1,11,001,07,1,007,02,5220,5211,4, , , , 
 4,2010,01,1,11,001,09,1,009,01,9341,5220,1,4, , , 
 4,2010,01,1,11,002,01,1,011,01,8322,6024,3, , , , 
 4,2010,01,1,11,002,02,1,012,02,7412,1531,3, , , , 
 4,2010,01,1,11,002,02,1,012,04,8322,6024,3, , , , 
 4,2010,01,1,11,002,03,1,013,03,3433,7412,3, , , , 
 4,2010,01,1,11,002,04,1,014,01,3431,6309,1,1,1,1,3
 4,2010,01,1,11,002,05,1,015,03,9341,5220,1,4, , , 
 4,2010,01,1,11,002,05,1,015,04,9341,5220,1,4, , , 
 4,2010,01,1,11,002,05,1,015,05,7433,1810,3, , , , 
 4,2010,01,1,11,002,06,1,016,02,9341,5220,1,4, , , 
 4,2010,01,1,11,002,06,1,016,03,5220,5131,1,2,2,1,3
 4,2010,01,1,11,002,06,1,016,04,5220,5131,1,2,2,1,3
 4,2010,01,1,11,002,06,1,016,06,9313,4521,1,4, , , 
 4,2010,01,1,11,002,06,1,016,08,8286,2102,3, , , , 
 4,2010,01,1,11,002,07,1,017,01,5220,5239,1,2,2,1,3
 4,2010,01,1,11,002,09,1,019,02,8322,6024,3, , , , 
 4,2010,01,1,11,002,09,1,019,03,5220,5126,1,3,2,2,3
 4,2010,01,1,11,003,01,1,021,01,4121,7513,1,1,1,1,2
 4,2010,01,1,11,003,02,1,022,01,8322,6025,3, , , , 
 4,2010,01,1,11,003,03,1,023,02,1317,5231,3, , , , 
 4,2010,01,1,11,003,05,1,025,01,9313,4521,1,3,2,2,3
 4,2010,01,1,11,003,05,1,025,05,9341,9600,1,3,2,2,3
 4,2010,01,1,11,003,06,1,026,01,9132,5126,1,1,1,1,3
 4,2010,01,1,11,003,06,1,026,03,1314,5211,3, , , , 
 4,2010,01,1,11,003,06,1,026,04,8322,6024,1,3,2,2,3
 4,2010,01,1,11,003,07,1,027,01,8322,6024,3, , , , 
 4,2010,01,1,11,003,08,1,028,01,9112,5232,3, , , , 
 4,2010,01,1,11,003,08,1,028,02,8263,1810,1,1,1,1,3
 4,2010,01,1,11,003,09,1,029,01,8322,6024,1,3,2,2,3
 4,2010,01,1,11,003,09,1,029,02,9322,2520,1,1,1,1,3
 4,2010,01,1,11,003,10,1,030,01,1317,5239,3, , , , 
 4,2010,01,2,11,004,01,1,031,01,9341,5234,1,3,2,2,3
 4,2010,01,2,11,004,02,1,032,01,9312,4521,1,3,2,2,3
 4,2010,01,2,11,004,02,1,032,02,7433,1810,1,1,1,1,3
 4,2010,01,2,11,004,03,1,033,01,8162,2520,1,3,2,2,3
 4,2010,01,2,11,004,05,1,035,01,7241,4531,3, , , , 
 4,2010,01,2,11,004,05,1,035,03,1226,2899,1,3,2,2,3
 4,2010,01,2,11,004,05,1,035,04,3431,7210,1,1,1,1,3
 4,2010,01,2,11,004,05,1,035,05,7433,1810,3, , , , 
 4,2010,01,2,11,004,05,1,035,06,7141,4541,3, , , , 
 4,2010,01,2,11,004,06,1,036,04,8324,6024,1,3,2,2,3
 4,2010,01,2,11,004,07,1,037,01,3439,7511,1,1,1,1,2
 4,2010,01,2,11,004,09,1,039,01,9132,7511,1,1,1,1,1
 4,2010,01,2,11,004,09,1,039,04,0110,7522,1,1,1,1,1
 4,2010,01,2,11,004,09,1,039,05,9322,2424,1,3,1,2,3
 4,2010,01,2,11,004,09,1,039,06,9322,2424,1,3,1,2,3
 4,2010,01,2,11,004,10,1,040,01,5220,5220,1,3,2,2,3
 4,2010,01,2,11,004,10,1,040,02,9132,7512,1,1,1,1,1
 4,2010,01,2,11,005,01,1,041,01,1317,2010,2, , , , 
 4,2010,01,2,11,005,01,1,041,03,1317,1412,2, , , , 
 4,2010,01,2,11,005,02,1,042,01,6111,0162,3, , , , 
 4,2010,01,2,11,005,02,1,042,02,7135,4526,1,3,2,2,3
 4,2010,01,2,11,005,08,1,045,01,9153,5211,1,1,1,1,2
 4,2010,01,2,11,005,08,1,045,02,7212,2811,1,1,1,1,3
 4,2010,01,2,11,005,08,1,048,01,1314,5211,2, , , , 
 4,2010,01,2,11,005,08,1,048,07,8324,6023,1,3,2,2,3
 4,2010,01,2,11,005,09,1,049,03,4121,4521,1,1,1,1,3
 4,2010,01,2,11,005,10,1,050,01,7433,1810,1,1,1,1,3
 4,2010,01,2,11,006,02,1,052,01,1210,6519,1,1,1,1,1
 4,2010,01,2,11,006,04,1,054,01,2229,8512,1,1,1,1,1
 4,2010,01,2,11,006,06,1,056,01,1314,5211,3, , , , 
 4,2010,01,2,11,006,06,1,056,02,4131,2424,1,1,1,1,3
 4,2010,01,2,11,006,07,1,057,01,7122,4521,1,3,2,2,3
 4,2010,01,2,11,006,08,1,058,01,7433,1810,1,1,1,1,3
 4,2010,01,2,11,006,08,1,058,04,9152,5233,1,1,2,2,3
 4,2010,01,2,11,006,10,1,060,01,1210,1810,1,1,1,1,3
 4,2010,01,2,11,006,10,1,060,02,1317,1727,2, , , , 
 4,2010,01,2,11,007,01,1,061,01,1314,5211,3, , , , 
 4,2010,01,2,11,007,01,1,061,02,5220,5211,4, , , , 
 4,2010,01,2,11,007,02,1,062,01,3449,5235,1,1,1,1,3
 4,2010,01,2,11,007,02,1,062,02,4111,7411,1,1,1,1,3
 4,2010,01,2,11,007,04,1,064,03,2310,8031,1,1,1,1,1
 4,2010,01,2,11,007,04,1,064,04,2146,2694,1,1,1,1,3
 4,2010,01,2,11,007,05,1,065,03,4121,2219,1,1,1,1,3
 4,2010,01,2,11,007,05,1,065,04,7332,1810,1,1,1,1,3
 4,2010,01,2,11,007,06,1,066,02,9131,9500,1,2,2,2,3
 4,2010,01,2,11,007,07,1,067,04,1222,6519,1,1,1,1,2
 4,2010,01,2,11,007,08,1,068,04,1224,4010,1,1,1,1,3
 4,2010,01,2,11,007,09,1,069,01,1314,5232,3, , , , 
 4,2010,01,2,11,007,09,1,069,02,5220,5232,4, , , , 
 4,2010,01,2,11,007,09,1,069,03,5220,5232,4, , , , 
 4,2010,01,2,11,007,10,1,070,01,1314,5211,3, , , , 
 4,2010,01,2,11,007,10,1,070,02,5220,5211,4, , , , 
 4,2010,01,2,11,008,01,1,071,01,9341,9600,1,4, , , 
 4,2010,01,2,11,008,02,1,072,01,9153,7492,1,1,1,2,3
 4,2010,01,2,11,008,04,1,074,01,3419,2222,1,2,1,1,2
 4,2010,01,2,11,008,04,1,074,05,3439,3610,1,2,2,2,3
 4,2010,01,2,11,008,05,1,075,03,4121,5239,1,1,1,1,3
 4,2010,01,2,11,008,06,1,076,02,7412,1531,3, , , , 
 4,2010,01,2,11,008,07,1,077,01,1317,5234,3, , , , 
 4,2010,01,2,11,008,07,1,077,02,5220,5234,4, , , , 
 4,2010,01,2,11,008,08,1,078,03,2451,7512,1,1,1,1,2
 4,2010,01,2,11,008,09,1,079,03,5220,5233,1,1,1,1,3
 4,2010,01,2,11,008,10,1,080,01,9341,9600,1,4, , , 
 4,2010,01,2,11,008,10,1,080,02,8263,1810,1,1,1,1,3
 4,2010,01,2,11,009,01,1,081,01,9211,0212,1,1,1,2,3
 4,2010,01,2,11,009,01,1,081,02,9211,0212,1,2,2,2,3
 4,2010,01,2,11,009,01,1,081,03,9341,9600,1,4, , , 
 4,2010,01,2,11,009,03,1,083,01,9211,0212,1,1,1,2,3
 4,2010,01,2,11,009,04,1,084,01,9211,0212,3, , , , 
 4,2010,01,2,11,009,04,1,084,02,9211,0212,3, , , , 
 4,2010,01,2,11,009,04,1,084,03,7436,1810,1,1,1,1,3
 4,2010,01,2,11,009,05,1,085,01,3439,5235,3, , , , 
 4,2010,01,2,11,009,05,1,085,02,5220,5235,4, , , , 
 4,2010,01,2,11,009,06,1,086,03,8263,1810,1,1,1,2,3
 4,2010,01,2,11,009,06,1,086,04,5220,5234,1,1,1,2,3
 4,2010,01,2,11,009,06,1,086,05,8263,1810,1,1,1,2,3
 4,2010,01,2,11,009,06,1,086,06,7436,1810,1,1,1,2,3
 4,2010,01,2,11,009,08,1,088,01,8322,5520,1,1,1,1,3
 4,2010,01,2,11,009,09,1,089,01,8324,6023,1,2,2,2,3
 4,2010,01,2,11,009,10,1,090,01,6121,0411,3, , , , 
 4,2010,01,2,11,009,10,1,090,03,8322,6024,3, , , , 
 4,2010,01,1,11,010,01,1,091,01,8324,6024,1,3,2,2,3
 4,2010,01,1,11,010,03,1,093,01,2310,8032,1,1,1,1,2
 4,2010,01,1,11,010,03,1,093,02,2321,8021,1,1,1,1,1
 4,2010,01,1,11,010,04,1,094,01,1225,6591,1,1,1,1,3
 4,2010,01,1,11,010,05,1,095,01,9112,5232,3, , , , 
 4,2010,01,1,11,010,05,1,095,02,7212,2811,1,3,2,2,3
 4,2010,01,1,11,010,05,1,095,06,9112,5232,3, , , , 
 4,2010,01,1,11,010,06,1,096,03,2221,8511,1,1,1,1,1
 4,2010,01,1,11,010,07,1,097,01,7414,1602,3, , , , 
 4,2010,01,1,11,010,07,1,097,02,7414,1602,4, , , , 
 4,2010,01,1,11,010,08,1,098,01,2211,7513,1,1,1,1,1
 4,2010,01,1,11,010,08,1,098,02,2421,7411,3, , , , 
 4,2010,01,1,11,010,09,1,099,02,4121,7513,1,1,1,1,1
 4,2010,01,1,11,011,01,1,101,03,4112,7512,1,1,1,1,1
 4,2010,01,1,11,011,02,1,102,01,3439,8512,1,2,1,1,3
 4,2010,01,1,11,011,02,1,102,03,2310,8031,1,1,1,1,1
 4,2010,01,1,11,011,02,1,102,04,3114,6420,1,1,1,1,3
 4,2010,01,1,11,011,02,1,102,05,2321,8021,1,1,1,1,1
 4,2010,01,1,11,011,02,1,102,06,2331,8011,1,1,1,1,1
 4,2010,01,1,11,011,03,1,103,01,4115,7411,1,2,2,2,3
 4,2010,01,1,11,011,03,1,103,02,1314,5211,3, , , , 
 4,2010,01,1,11,011,04,1,104,01,1316,6024,2, , , , 
 4,2010,01,1,11,011,05,1,105,03,2321,8021,1,1,1,1,1
 4,2010,01,1,11,011,05,1,105,04,7241,9211,1,2,2,2,3
 4,2010,01,1,11,011,06,1,106,01,2229,8512,2, , , , 
 4,2010,01,1,11,011,06,1,106,02,2229,8512,3, , , , 
 4,2010,01,1,11,011,07,1,107,01,4131,2229,1,1,1,1,3
 4,2010,01,1,11,011,08,1,108,02,8263,1810,1,1,1,1,3
 4,2010,01,1,11,011,09,1,109,01,9132,1810,1,2,2,2,3
 4,2010,01,1,11,011,09,1,109,03,9313,4521,1,4, , , 
 4,2010,01,1,11,011,10,1,110,02,3152,5236,1,1,1,1,3
 4,2010,01,1,11,012,01,1,111,01,3439,5510,1,1,1,1,3
 4,2010,01,1,11,012,01,1,111,03,2321,8021,1,1,1,1,3
 4,2010,01,1,11,012,02,1,112,01,1224,6519,1,1,1,1,3
 4,2010,01,1,11,012,02,1,112,02,1224,6519,1,1,1,1,3
 4,2010,01,1,11,012,03,1,113,01,2321,8022,3, , , , 
 4,2010,01,1,11,012,04,1,114,01,7135,4526,1,3,1,1,3
 4,2010,01,1,11,012,05,1,115,01,7433,1810,1,1,1,1,3
 4,2010,01,1,11,012,06,1,116,03,9162,8511,1,1,1,1,1
 4,2010,01,1,11,012,06,1,116,04,3231,8511,1,1,1,1,1
 4,2010,01,1,11,012,07,1,117,02,7231,5020,1,2,2,2,3
 4,2010,01,1,11,013,01,1,121,01,1314,5234,2, , , , 
 4,2010,01,1,11,013,01,1,121,05,9131,9500,1,2,2,2,3
 4,2010,01,1,11,013,02,1,122,04,1314,9242,3, , , , 
 4,2010,01,1,11,013,03,1,123,01,2321,8021,3, , , , 
 4,2010,01,1,11,013,05,1,125,02,2411,5143,1,1,1,1,3
 4,2010,01,1,11,013,09,1,129,01,2310,8031,1,1,1,1,1
 4,2010,01,1,11,013,09,1,129,06,1222,6519,1,3,1,1,1
 4,2010,01,1,11,013,09,1,129,07,2411,6591,1,1,1,1,3
 4,2010,01,1,11,013,10,1,130,01,8322,6024,3, , , , 
 4,2010,01,1,11,013,10,1,130,02,1317,5139,3, , , , 
 4,2010,01,1,11,014,02,1,132,03,1317,5239,3, , , , 
 4,2010,01,1,11,014,06,1,136,01,7141,5020,3, , , , 
 4,2010,01,1,11,014,07,1,137,02,4221,6308,1,1,1,1,3
 4,2010,01,1,11,014,08,1,138,01,1210,7513,1,1,1,1,1
 4,2010,01,1,11,014,08,1,138,02,1221,1511,1,1,1,1,3
 4,2010,01,2,11,016,01,1,141,01,2451,2221,1,1,1,1,3
 4,2010,01,2,11,016,01,1,141,02,2451,7430,1,4, , , 
 4,2010,01,2,11,016,02,1,142,02,7124,2022,1,3,2,2,3
 4,2010,01,2,11,016,02,1,142,05,7231,5020,1,3,2,2,3
 4,2010,01,2,11,016,04,1,144,04,4115,7513,1,2,1,1,2
 4,2010,01,2,11,016,04,1,144,05,9132,3319,1,2,3,3,3
 4,2010,01,2,11,016,04,1,144,06,3121,6519,1,2,1,1,3
 4,2010,01,2,11,016,05,1,145,01,8322,6024,3, , , , 
 4,2010,01,2,11,016,05,1,145,02,4121,6592,1,1,1,1,2
 4,2010,01,2,11,016,05,1,145,04,7332,2229,1,2,3,3,3
 4,2010,01,2,11,016,06,1,146,01,6113,0161,3, , , , 
 4,2010,01,2,11,016,07,1,147,01,7135,4531,1,4, , , 
 4,2010,01,2,11,016,07,1,147,03,7241,7250,1,1,3,3,3
 4,2010,01,2,11,016,07,1,147,04,8251,2224,1,3,3,3,3
 4,2010,01,2,11,016,08,1,148,01,5210,5220,1,3,2,2,3
 4,2010,01,2,11,016,08,1,148,03,3151,6308,1,1,1,1,3
 4,2010,01,2,11,016,10,1,150,01,1229,1810,1,1,1,1,3
 4,2010,01,2,11,017,01,1,151,01,4131,6307,1,1,1,1,3
 4,2010,01,2,11,017,02,1,152,03,7435,1810,1,2,3,3,3
 4,2010,01,2,11,017,03,1,153,01,3445,7522,1,1,1,1,1
 4,2010,01,2,11,017,04,1,154,01,5162,7522,1,1,1,1,1
 4,2010,01,2,11,017,07,1,157,01,1317,5232,2, , , , 
 4,2010,01,2,11,017,07,1,157,02,5220,5232,4, , , , 
 4,2010,01,2,11,017,09,1,159,01,7212,2731,1,2,3,3,3
 4,2010,01,2,11,017,10,1,160,01,7435,1810,1,1,1,1,3
 4,2010,01,2,11,018,01,1,161,02,9341,9600,1,4, , , 
 4,2010,01,2,11,018,02,1,162,01,7231,5260,1,1,1,1,3
 4,2010,01,2,11,018,03,1,163,03,9151,6519,1,2,2,2,3
 4,2010,01,2,11,018,04,1,164,01,1314,5129,3, , , , 
 4,2010,01,2,11,018,05,1,165,01,7122,4529,1,4, , , 
 4,2010,01,2,11,018,05,1,165,04,7211,2710,1,1,3,3,3
 4,2010,01,2,11,018,07,1,167,01,8322,6025,3, , , , 
 4,2010,01,2,11,018,07,1,167,03,3419,6519,1,2,2,2,3
 4,2010,01,2,11,018,08,1,168,02,2332,8012,1,3,2,2,3
 4,2010,01,2,11,018,09,1,169,01,9162,7513,1,1,1,1,2
 4,2010,01,2,11,018,10,1,170,04,8323,6024,1,2,2,2,3
 4,2010,02,1,11,019,01,1,001,02,5220,5239,1,2,2,2,3
 4,2010,02,1,11,019,01,1,001,05,5220,6420,1,2,2,2,3
 4,2010,02,1,11,019,02,1,002,06,9151,6023,1,3,2,2,3
 4,2010,02,1,11,019,03,1,003,03,5210,5232,1,2,2,2,3
 4,2010,02,1,11,019,04,1,004,01,9112,5232,3, , , , 
 4,2010,02,1,11,019,05,1,005,10,9153,7492,1,2,2,2,3
 4,2010,02,1,11,019,05,1,005,11,9112,5239,3, , , , 
 4,2010,02,1,11,019,05,1,005,12,9313,4521,1,2,2,2,3
 4,2010,02,1,11,019,08,1,008,01,5122,5510,1,2,2,2,3
 4,2010,02,1,11,020,02,1,012,02,9131,9500,1,2,2,2,3
 4,2010,02,1,11,020,03,1,013,03,9131,9500,1,2,2,2,3
 4,2010,02,1,11,020,04,1,014,01,1319,5010,1,1,1,1,3
 4,2010,02,1,11,020,04,1,014,02,1319,5135,1,1,1,1,3
 4,2010,02,1,11,020,04,1,014,04,9131,9500,1,2,2,2,3
 4,2010,02,1,11,020,05,1,015,02,2221,1522,1,3,2,2,3
 4,2010,02,1,11,020,05,1,015,03,2131,7422,1,1,1,1,3
 4,2010,02,1,11,020,06,1,016,03,3439,9249,1,1,1,1,3
 4,2010,02,1,11,020,06,1,016,04,9131,9500,1,2,2,2,3
 4,2010,02,1,11,020,06,1,016,05,9131,9500,1,2,2,2,3
 4,2010,02,1,11,020,09,1,019,03,1210,1522,1,1,1,1,3
 4,2010,02,1,11,020,09,1,019,04,1210,5126,1,1,1,1,3
 4,2010,02,1,11,020,10,1,020,02,9131,9500,1,2,2,2,3
 4,2010,02,1,11,020,10,1,020,03,9131,9500,1,2,2,2,3
 4,2010,02,1,11,020,10,1,020,04,8322,9500,1,2,2,2,3
 4,2010,02,2,11,021,01,1,021,01,9313,4521,1,3,2,2,3
 4,2010,02,2,11,021,01,1,021,02,7436,1810,1,3,2,2,3
 4,2010,02,2,11,021,02,1,022,01,9313,4521,1,3,2,2,3
 4,2010,02,2,11,021,03,1,023,01,8312,7513,1,1,1,1,1
 4,2010,02,2,11,021,04,1,024,01,8324,6023,1,3,2,2,3
 4,2010,02,2,11,021,05,1,025,01,9313,4521,1,3,2,2,3
 4,2010,02,2,11,021,05,1,025,02,5122,1549,3, , , , 
 4,2010,02,2,11,021,06,1,026,01,1317,5510,2, , , , 
 4,2010,02,2,11,021,06,1,026,04,9131,9500,1,1,2,2,3
 4,2010,02,2,11,021,06,1,026,05,9131,9500,1,1,2,2,3
 4,2010,02,2,11,021,06,1,026,06,9131,9500,1,1,2,2,3
 4,2010,02,2,11,021,07,1,027,02,5220,5030,1,3,2,2,3
 4,2010,02,2,11,021,09,1,029,01,8322,6025,3, , , , 
 4,2010,02,2,11,021,09,1,029,03,4121,7492,1,1,1,1,3
 4,2010,02,2,11,021,10,1,030,01,5220,5234,1,3,2,2,3
 4,2010,02,2,11,021,10,1,030,03,2321,8021,3, , , , 
 4,2010,02,2,11,021,10,1,030,04,2321,8021,1,1,1,1,1
 4,2010,02,2,11,022,01,1,031,01,1224,5510,1,1,1,1,3
 4,2010,02,2,11,022,01,1,031,02,3439,2520,1,1,1,1,3
 4,2010,02,2,11,022,02,1,032,01,9341,9600,1,3,2,2,3
 4,2010,02,2,11,022,03,1,033,01,7239,5260,2, , , , 
 4,2010,02,2,11,022,04,1,034,01,9132,7512,1,1,1,1,2
 4,2010,02,2,11,022,05,1,035,03,2411,1919,1,1,1,1,3
 4,2010,02,2,11,022,05,1,035,04,1224,1919,1,1,1,1,3
 4,2010,02,2,11,022,06,1,036,01,7212,2812,1,1,2,2,3
 4,2010,02,2,11,022,06,1,036,02,9154,7513,1,1,1,1,3
 4,2010,02,2,11,022,09,1,039,01,8324,2811,1,1,2,2,3
 4,2010,02,2,11,022,09,1,039,03,4131,2320,1,1,1,1,2
 4,2010,02,2,11,023,01,1,041,03,7122,4521,1,3,2,2,3
 4,2010,02,2,11,023,02,2,043,01,7122,4521,1,3,2,2,3
 4,2010,02,2,11,023,03,1,044,01,9131,9500,1,3,2,2,3
 4,2010,02,2,11,023,04,1,045,01,7142,4541,1,3,2,2,3
 4,2010,02,2,11,023,05,1,046,01,7122,4521,1,3,2,2,3
 4,2010,02,2,11,023,06,1,047,01,7122,4521,1,3,2,2,3
 4,2010,02,2,11,023,07,1,048,02,7113,1412,1,3,2,2,3
 4,2010,02,2,11,023,07,1,048,03,7436,1810,1,1,1,1,3
 4,2010,02,2,11,023,07,1,048,04,7436,1810,1,1,1,1,3
 4,2010,02,2,11,023,08,1,049,01,9341,9600,1,3,2,2,3
 4,2010,02,2,11,023,08,1,049,03,7239,5260,1,3,1,1,3
 4,2010,02,2,11,023,09,1,050,03,2359,8022,3, , , , 
 4,2010,02,2,11,023,09,2,051,01,9341,2424,1,1,1,1,3
 4,2010,02,2,11,023,09,2,051,02,7433,1810,1,3,2,2,3
 4,2010,02,2,11,023,10,1,052,02,4131,9900,1,2,2,2,3
 4,2010,02,2,11,023,10,1,052,03,9132,5520,1,3,2,2,3
 4,2010,02,2,11,024,02,1,054,01,2321,8021,1,1,1,1,1
 4,2010,02,2,11,024,04,1,056,01,7231,5020,3, , , , 
 4,2010,02,2,11,024,04,1,056,02,2331,8011,1,1,1,1,1
 4,2010,02,2,11,024,06,1,058,01,1121,7512,1,1,1,1,1
 4,2010,02,2,11,024,06,1,058,02,2321,8021,1,1,1,1,1
 4,2010,02,2,11,024,07,1,059,01,1224,5128,1,1,1,1,3
 4,2010,02,2,11,024,08,1,060,01,5141,9302,1,1,1,2,3
 4,2010,02,2,11,024,09,1,061,01,1317,5236,3, , , , 
 4,2010,02,2,11,024,09,1,061,04,2359,8090,1,1,1,1,3
 4,2010,02,2,11,024,10,1,062,01,9153,7492,1,1,1,1,3
 4,2010,02,2,11,025,01,1,063,01,6111,0231,2, , , , 
 4,2010,02,2,11,025,02,1,064,01,3119,7522,1,1,1,1,1
 4,2010,02,2,11,025,03,1,065,01,7135,4100,1,1,1,1,2
 4,2010,02,2,11,025,03,1,065,02,2231,8511,1,1,1,1,1
 4,2010,02,2,11,025,04,1,066,01,7239,5260,3, , , , 
 4,2010,02,2,11,025,04,1,066,04,9341,5234,1,2,2,2,3
 4,2010,02,2,11,025,04,1,066,05,9211,0414,1,2,2,2,3
 4,2010,02,2,11,025,04,1,066,06,9322,2693,1,2,2,2,3
 4,2010,02,2,11,025,05,1,067,03,4121,7511,1,1,1,1,1
 4,2010,02,2,11,025,05,1,067,04,9154,7513,1,1,1,1,2
 4,2010,02,2,11,025,05,1,067,05,2331,8011,1,1,1,1,1
 4,2010,02,2,11,025,06,1,068,01,8322,6024,1,2,2,2,3
 4,2010,02,2,11,025,07,1,069,04,4121,7522,1,1,1,1,1
 4,2010,02,2,11,025,08,1,070,02,7231,5020,1,2,2,1,3
 4,2010,02,2,11,025,08,1,070,03,3439,5010,1,1,1,1,3
 4,2010,02,2,11,025,08,1,070,04,2332,8012,1,2,2,2,3
 4,2010,02,2,11,025,09,1,071,01,3449,7513,1,1,1,1,1
 4,2010,02,2,11,025,09,1,071,03,7231,7513,1,1,1,1,2
 4,2010,02,2,11,025,09,1,071,04,3429,5121,1,1,1,1,3
 4,2010,02,2,11,025,10,1,072,01,8324,6023,1,2,2,2,3
 4,2010,02,2,11,025,10,1,072,03,9341,1810,1,2,1,1,3
 4,2010,02,2,11,026,01,1,073,01,9341,2512,1,1,1,1,3
 4,2010,02,2,11,026,01,1,073,02,9341,1810,1,2,2,2,3
 4,2010,02,2,11,026,02,1,074,01,6111,0111,3, , , , 
 4,2010,02,2,11,026,03,1,075,01,7141,4541,1,4, , , 
 4,2010,02,2,11,026,03,1,075,02,7141,4541,1,4, , , 
 4,2010,02,2,11,026,04,1,076,01,9211,0212,1,1,2,2,3
 4,2010,02,2,11,026,04,1,076,02,9341,1810,1,2,2,2,3
 4,2010,02,2,11,026,05,1,077,01,7122,4521,1,4, , , 
 4,2010,02,2,11,026,06,1,078,01,6111,0111,3, , , , 
 4,2010,02,2,11,026,07,1,079,01,7231,5020,1,1,1,1,3
 4,2010,02,2,11,026,08,1,080,01,3119,6029,1,1,1,1,2
 4,2010,02,2,11,026,08,1,080,03,7241,4539,1,2,2,1,3
 4,2010,02,2,11,026,09,1,081,01,7241,5260,1,1,1,1,3
 4,2010,02,2,11,026,09,1,081,02,7433,1810,3, , , , 
 4,2010,02,2,11,026,10,1,082,01,3449,2422,1,1,1,1,3
 4,2010,02,2,11,026,10,1,082,04,3439,2520,1,1,1,2,3
 4,2010,02,1,11,027,01,1,083,01,1317,5149,2, , , , 
 4,2010,02,1,11,027,01,1,083,05,9131,9500,1,3,2,2,3
 4,2010,02,1,11,027,02,1,084,01,1317,5211,3, , , , 
 4,2010,02,1,11,027,02,1,084,02,9313,4521,1,3,2,2,3
 4,2010,02,1,11,027,02,1,084,03,4121,6420,1,2,2,2,3
 4,2010,02,1,11,027,02,1,084,04,7141,4541,3, , , , 
 4,2010,02,1,11,027,02,1,084,05,7141,4541,3, , , , 
 4,2010,02,1,11,027,03,1,085,02,2332,8011,1,1,1,1,1
 4,2010,02,1,11,027,03,1,085,03,4121,7512,1,1,1,1,2
 4,2010,02,1,11,027,04,1,086,01,5220,5211,1,1,1,1,3
 4,2010,02,1,11,027,05,1,087,01,9111,5125,3, , , , 
 4,2010,02,1,11,027,05,1,087,02,9111,5125,3, , , , 
 4,2010,02,1,11,027,05,1,087,04,9111,5125,3, , , , 
 4,2010,02,1,11,027,05,1,087,05,9111,5125,3, , , , 
 4,2010,02,1,11,027,06,1,088,02,1317,5232,3, , , , 
 4,2010,02,1,11,027,06,1,088,03,1317,5232,3, , , , 
 4,2010,02,1,11,027,06,1,088,04,7433,1810,3, , , , 
 4,2010,02,1,11,027,06,1,088,05,7244,6024,1,1,1,1,3
 4,2010,02,1,11,027,06,1,088,07,7244,6024,1,2,2,2,3
 4,2010,02,1,11,027,07,1,089,02,7433,1810,3, , , , 
 4,2010,02,1,11,027,07,1,089,03,4121,6601,1,1,1,1,3
 4,2010,02,1,11,027,09,1,091,02,7241,5260,3, , , , 
 4,2010,02,1,11,027,09,1,091,03,3439,0608,1,1,1,1,3
 4,2010,02,1,11,027,10,1,092,01,9153,7492,1,2,2,2,3
 4,2010,02,1,11,027,10,1,092,03,3419,6420,1,1,1,1,3
 4,2010,02,1,11,027,10,1,092,04,3231,8512,1,2,2,2,3
 4,2010,02,1,11,028,01,1,093,01,9161,9003,1,2,2,2,2
 4,2010,02,1,11,028,01,1,093,02,7433,1810,3, , , , 
 4,2010,02,1,11,028,03,1,095,01,8322,6025,3, , , , 
 4,2010,02,1,11,028,04,1,096,01,8322,6025,3, , , , 
 4,2010,02,1,11,028,04,1,096,02,8322,6025,4, , , , 
 4,2010,02,1,11,028,06,1,098,01,7241,4539,3, , , , 
 4,2010,02,1,11,028,06,1,098,02,7433,1810,3, , , , 
 4,2010,02,1,11,028,08,1,100,01,9142,3610,1,2,2,2,3
 4,2010,02,1,11,028,08,1,100,02,7433,1810,1,2,2,2,3
 4,2010,02,1,11,028,09,1,101,01,7212,2811,3, , , , 
 4,2010,02,1,11,029,01,1,103,01,2221,8511,1,1,1,1,1
 4,2010,02,1,11,029,01,1,103,02,2221,8511,1,1,1,1,1
 4,2010,02,1,11,029,02,1,104,01,1313,4521,2, , , , 
