REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q26_PERSON_SERIAL_NO,Q261_USUALLY_WORK_HOURS,Q262_ACTUALLY_WORK_HOURS,Q27_LIKE_WORK_LONGER_PERIOD,Q28_HOW_LIKE_TO_WORK,Q29_EXTRA_WORKING_HOURS,Q30_READY_WORK_WITHIN_2WEEKS
 7,2010,01,2,11,008,10,1,080,01,45,45, , ,  , 
 7,2010,01,2,11,008,10,1,080,02,54,54, , ,  , 
 7,2010,01,2,11,009,01,1,081,02,40,40, , ,  , 
 7,2010,01,2,11,009,01,1,081,03,40,36, , ,  , 
 7,2010,01,2,11,009,03,1,083,01,42,36, , ,  , 
 7,2010,01,2,11,009,04,1,084,02,42,36, , ,  , 
 7,2010,01,2,11,009,04,1,084,03,55,55, , ,  , 
 7,2010,01,2,11,009,05,1,085,01,07,  ,2, ,  , 
 7,2010,01,2,11,009,05,1,085,02,72,72, , ,  , 
 7,2010,01,2,11,009,06,1,086,03,64,54, , ,  , 
 7,2010,01,2,11,009,06,1,086,04,50,50, , ,  , 
 7,2010,01,2,11,009,06,1,086,05,60,60, , ,  , 
 7,2010,01,2,11,009,06,1,086,06,58,58, , ,  , 
 7,2010,01,2,11,009,08,1,088,01,60,60, , ,  , 
 7,2010,01,2,11,009,09,1,089,01,65,65, , ,  , 
 7,2010,01,2,11,009,10,1,090,01,35,35, , ,  , 
 7,2010,01,2,11,009,10,1,090,03,32,  ,1,4,16,1
 7,2010,01,1,11,010,01,1,091,01,99,99, , ,  , 
 7,2010,01,1,11,010,03,1,093,01,40,16, , ,  , 
 7,2010,01,1,11,010,03,1,093,02,40,40, , ,  , 
 7,2010,01,1,11,010,04,1,094,01,45,80, , ,  , 
 7,2010,01,1,11,010,05,1,095,01,50,50, , ,  , 
 7,2010,01,1,11,010,05,1,095,02,50,00, , ,  , 
 7,2010,01,1,11,010,05,1,095,06,60,60, , ,  , 
 7,2010,01,1,11,010,07,1,097,01,42,42, , ,  , 
 7,2010,01,1,11,010,07,1,097,02,42,42, , ,  , 
 7,2010,01,1,11,010,08,1,098,01,40,50, , ,  , 
 7,2010,01,1,11,010,08,1,098,02,50,00, , ,  , 
 7,2010,01,1,11,010,09,1,099,02,40,40, , ,  , 
 7,2010,01,1,11,011,01,1,101,03,40,40, , ,  , 
 7,2010,01,1,11,011,02,1,102,01,40,40, , ,  , 
 7,2010,01,1,11,011,02,1,102,03,40,40, , ,  , 
 7,2010,01,1,11,011,02,1,102,04,45,45, , ,  , 
 7,2010,01,1,11,011,02,1,102,05,35,35, , ,  , 
 7,2010,01,1,11,011,02,1,102,06,35,35, , ,  , 
 7,2010,01,1,11,011,03,1,103,01,40,40, , ,  , 
 7,2010,01,1,11,011,03,1,103,02,35,35, , ,  , 
 7,2010,01,1,11,011,05,1,105,03,35,35, , ,  , 
 7,2010,01,1,11,011,05,1,105,04,40,00, , ,  , 
 7,2010,01,1,11,011,06,1,106,02,70,70, , ,  , 
 7,2010,01,1,11,011,07,1,107,01,45,45, , ,  , 
 7,2010,01,1,11,011,08,1,108,02,40,40, , ,  , 
 7,2010,01,1,11,011,09,1,109,01,40,40, , ,  , 
 7,2010,01,1,11,011,09,1,109,03,40,24, , ,  , 
 7,2010,01,1,11,011,10,1,110,02,40,40, , ,  , 
 7,2010,01,1,11,012,01,1,111,01,54,54, , ,  , 
 7,2010,01,1,11,012,01,1,111,03,35,35, , ,  , 
 7,2010,01,1,11,012,02,1,112,01,44,44, , ,  , 
 7,2010,01,1,11,012,02,1,112,02,44,50, , ,  , 
 7,2010,01,1,11,012,03,1,113,01,21,  ,2, ,  , 
 7,2010,01,1,11,012,04,1,114,01,50,50, , ,  , 
 7,2010,01,1,11,012,05,1,115,01,45,50, , ,  , 
 7,2010,01,1,11,012,06,1,116,03,40,45, , ,  , 
 7,2010,01,1,11,012,06,1,116,04,40,50, , ,  , 
 7,2010,01,1,11,012,07,1,117,02,55,55, , ,  , 
 7,2010,01,1,11,013,01,1,121,05,60,60, , ,  , 
 7,2010,01,1,11,013,02,1,122,04,50,55, , ,  , 
 7,2010,01,1,11,013,03,1,123,01,06,  ,1,1,10,1
 7,2010,01,1,11,013,05,1,125,02,40,45, , ,  , 
 7,2010,01,1,11,013,09,1,129,01,40,45, , ,  , 
 7,2010,01,1,11,013,09,1,129,06,40,40, , ,  , 
 7,2010,01,1,11,013,09,1,129,07,44,44, , ,  , 
 7,2010,01,1,11,013,10,1,130,01,60,60, , ,  , 
 7,2010,01,1,11,013,10,1,130,02,66,66, , ,  , 
 7,2010,01,1,11,014,02,1,132,03,54,54, , ,  , 
 7,2010,01,1,11,014,06,1,136,01,63,45, , ,  , 
 7,2010,01,1,11,014,07,1,137,02,44,44, , ,  , 
 7,2010,01,1,11,014,08,1,138,01,40,40, , ,  , 
 7,2010,01,1,11,014,08,1,138,02,40,40, , ,  , 
 7,2010,01,2,11,016,01,1,141,01,40,40, , ,  , 
 7,2010,01,2,11,016,01,1,141,02,20,  ,2, ,  , 
 7,2010,01,2,11,016,02,1,142,02,40,32, , ,  , 
 7,2010,01,2,11,016,02,1,142,05,40,40, , ,  , 
 7,2010,01,2,11,016,04,1,144,04,40,40, , ,  , 
 7,2010,01,2,11,016,04,1,144,05,60,48, , ,  , 
 7,2010,01,2,11,016,04,1,144,06,60,60, , ,  , 
 7,2010,01,2,11,016,05,1,145,01,28,  ,2, ,  , 
 7,2010,01,2,11,016,05,1,145,02,40,32, , ,  , 
 7,2010,01,2,11,016,05,1,145,04,40,40, , ,  , 
 7,2010,01,2,11,016,06,1,146,01,21,  ,2, ,  , 
 7,2010,01,2,11,016,07,1,147,01,48,48, , ,  , 
 7,2010,01,2,11,016,07,1,147,03,45,45, , ,  , 
 7,2010,01,2,11,016,07,1,147,04,45,45, , ,  , 
 7,2010,01,2,11,016,08,1,148,01,70,20, , ,  , 
 7,2010,01,2,11,016,08,1,148,03,40,40, , ,  , 
 7,2010,01,2,11,016,10,1,150,01,45,40, , ,  , 
 7,2010,01,2,11,017,01,1,151,01,60,60, , ,  , 
 7,2010,01,2,11,017,02,1,152,03,48,48, , ,  , 
 7,2010,01,2,11,017,03,1,153,01,72,72, , ,  , 
 7,2010,01,2,11,017,04,1,154,01,98,98, , ,  , 
 7,2010,01,2,11,017,07,1,157,02,48,40, , ,  , 
 7,2010,01,2,11,017,09,1,159,01,48,48, , ,  , 
 7,2010,01,2,11,017,10,1,160,01,48,40, , ,  , 
 7,2010,01,2,11,018,01,1,161,02,56,32, , ,  , 
 7,2010,01,2,11,018,02,1,162,01,56,56, , ,  , 
 7,2010,01,2,11,018,03,1,163,03,45,45, , ,  , 
 7,2010,01,2,11,018,04,1,164,01,21,  ,2, ,  , 
 7,2010,01,2,11,018,05,1,165,01,56,56, , ,  , 
 7,2010,01,2,11,018,05,1,165,04,40,40, , ,  , 
 7,2010,01,2,11,018,07,1,167,01,45,45, , ,  , 
 7,2010,01,2,11,018,07,1,167,03,40,40, , ,  , 
 7,2010,01,2,11,018,08,1,168,02,20,  ,2, ,  , 
 7,2010,01,2,11,018,09,1,169,01,84,84, , ,  , 
 7,2010,01,2,11,018,10,1,170,04,60,60, , ,  , 
 7,2010,02,1,11,019,01,1,001,02,40,40, , ,  , 
 7,2010,02,1,11,019,01,1,001,05,40,40, , ,  , 
 7,2010,02,1,11,019,02,1,002,06,40,40, , ,  , 
 7,2010,02,1,11,019,03,1,003,03,45,45, , ,  , 
 7,2010,02,1,11,019,04,1,004,01,40,40, , ,  , 
 7,2010,02,1,11,019,05,1,005,10,48,48, , ,  , 
 7,2010,02,1,11,019,05,1,005,11,45,45, , ,  , 
 7,2010,02,1,11,019,05,1,005,12,40,40, , ,  , 
 7,2010,02,1,11,019,08,1,008,01,50,50, , ,  , 
 7,2010,02,1,11,020,02,1,012,02,60,60, , ,  , 
 7,2010,02,1,11,020,03,1,013,03,60,60, , ,  , 
 7,2010,02,1,11,020,04,1,014,01,45,45, , ,  , 
 7,2010,02,1,11,020,04,1,014,02,40,40, , ,  , 
 7,2010,02,1,11,020,04,1,014,04,55,60, , ,  , 
 7,2010,02,1,11,020,05,1,015,02,35,35, , ,  , 
 7,2010,02,1,11,020,05,1,015,03,45,45, , ,  , 
 7,2010,02,1,11,020,06,1,016,03,45,45, , ,  , 
 7,2010,02,1,11,020,06,1,016,04,45,50, , ,  , 
 7,2010,02,1,11,020,06,1,016,05,50,60, , ,  , 
 7,2010,02,1,11,020,09,1,019,03,45,50, , ,  , 
 7,2010,02,1,11,020,09,1,019,04,45,45, , ,  , 
 7,2010,02,1,11,020,10,1,020,02,55,60, , ,  , 
 7,2010,02,1,11,020,10,1,020,03,50,60, , ,  , 
 7,2010,02,1,11,020,10,1,020,04,45,45, , ,  , 
 7,2010,02,2,11,021,01,1,021,01,70,40, , ,  , 
 7,2010,02,2,11,021,01,1,021,02,40,40, , ,  , 
 7,2010,02,2,11,021,02,1,022,01,70,20, , ,  , 
 7,2010,02,2,11,021,03,1,023,01,40,45, , ,  , 
 7,2010,02,2,11,021,04,1,024,01,70,60, , ,  , 
 7,2010,02,2,11,021,05,1,025,01,70,30, , ,  , 
 7,2010,02,2,11,021,05,1,025,02,60,40, , ,  , 
 7,2010,02,2,11,021,06,1,026,04,70,70, , ,  , 
 7,2010,02,2,11,021,06,1,026,05,70,70, , ,  , 
 7,2010,02,2,11,021,06,1,026,06,70,70, , ,  , 
 7,2010,02,2,11,021,07,1,027,02,48,48, , ,  , 
 7,2010,02,2,11,021,09,1,029,01,50,50, , ,  , 
 7,2010,02,2,11,021,09,1,029,03,45,45, , ,  , 
 7,2010,02,2,11,021,10,1,030,01,60,60, , ,  , 
 7,2010,02,2,11,021,10,1,030,03,70,70, , ,  , 
 7,2010,02,2,11,021,10,1,030,04,40,40, , ,  , 
 7,2010,02,2,11,022,01,1,031,01,70,70, , ,  , 
 7,2010,02,2,11,022,01,1,031,02,44,44, , ,  , 
 7,2010,02,2,11,022,02,1,032,01,63,45, , ,  , 
 7,2010,02,2,11,022,04,1,034,01,40,40, , ,  , 
 7,2010,02,2,11,022,05,1,035,03,45,45, , ,  , 
 7,2010,02,2,11,022,05,1,035,04,45,45, , ,  , 
 7,2010,02,2,11,022,06,1,036,01,56,29, , ,  , 
 7,2010,02,2,11,022,06,1,036,02,40,40, , ,  , 
 7,2010,02,2,11,022,09,1,039,01,40,40, , ,  , 
 7,2010,02,2,11,022,09,1,039,03,40,40, , ,  , 
 7,2010,02,2,11,023,01,1,041,03,70,10, , ,  , 
 7,2010,02,2,11,023,02,2,043,01,56,24, , ,  , 
 7,2010,02,2,11,023,03,1,044,01,45,36, , ,  , 
 7,2010,02,2,11,023,04,1,045,01,56,24, , ,  , 
 7,2010,02,2,11,023,05,1,046,01,70,00, , ,  , 
 7,2010,02,2,11,023,06,1,047,01,56,16, , ,  , 
 7,2010,02,2,11,023,07,1,048,02,48,48, , ,  , 
 7,2010,02,2,11,023,07,1,048,03,44,44, , ,  , 
 7,2010,02,2,11,023,07,1,048,04,44,44, , ,  , 
 7,2010,02,2,11,023,08,1,049,01,56,29, , ,  , 
 7,2010,02,2,11,023,08,1,049,03,40,40, , ,  , 
 7,2010,02,2,11,023,09,1,050,03,56,56, , ,  , 
 7,2010,02,2,11,023,09,2,051,01,40,40, , ,  , 
 7,2010,02,2,11,023,09,2,051,02,48,48, , ,  , 
 7,2010,02,2,11,023,10,1,052,02,48,48, , ,  , 
 7,2010,02,2,11,023,10,1,052,03,40,40, , ,  , 
 7,2010,02,2,11,024,02,1,054,01,35,35, , ,  , 
 7,2010,02,2,11,024,04,1,056,01,49,49, , ,  , 
 7,2010,02,2,11,024,04,1,056,02,35,35, , ,  , 
 7,2010,02,2,11,024,06,1,058,01,40,70, , ,  , 
 7,2010,02,2,11,024,06,1,058,02,35,35, , ,  , 
 7,2010,02,2,11,024,07,1,059,01,45,45, , ,  , 
 7,2010,02,2,11,024,08,1,060,01,70,70, , ,  , 
 7,2010,02,2,11,024,09,1,061,01,40,25, , ,  , 
 7,2010,02,2,11,024,09,1,061,04,45,45, , ,  , 
 7,2010,02,2,11,024,10,1,062,01,88,88, , ,  , 
 7,2010,02,2,11,025,02,1,064,01,40,40, , ,  , 
 7,2010,02,2,11,025,03,1,065,01,40,40, , ,  , 
 7,2010,02,2,11,025,03,1,065,02,40,40, , ,  , 
 7,2010,02,2,11,025,04,1,066,01,21,  ,1,4,30,1
 7,2010,02,2,11,025,04,1,066,04,60,60, , ,  , 
 7,2010,02,2,11,025,04,1,066,05,40,40, , ,  , 
 7,2010,02,2,11,025,04,1,066,06,60,60, , ,  , 
 7,2010,02,2,11,025,05,1,067,03,40,40, , ,  , 
 7,2010,02,2,11,025,05,1,067,04,40,40, , ,  , 
 7,2010,02,2,11,025,05,1,067,05,35,35, , ,  , 
 7,2010,02,2,11,025,06,1,068,01,99,99, , ,  , 
 7,2010,02,2,11,025,07,1,069,04,40,40, , ,  , 
 7,2010,02,2,11,025,08,1,070,02,48,48, , ,  , 
 7,2010,02,2,11,025,08,1,070,03,40,40, , ,  , 
 7,2010,02,2,11,025,08,1,070,04,35,35, , ,  , 
 7,2010,02,2,11,025,09,1,071,01,40,40, , ,  , 
 7,2010,02,2,11,025,09,1,071,03,48,48, , ,  , 
 7,2010,02,2,11,025,09,1,071,04,54,54, , ,  , 
 7,2010,02,2,11,025,10,1,072,01,40,40, , ,  , 
 7,2010,02,2,11,025,10,1,072,03,40,40, , ,  , 
 7,2010,02,2,11,026,01,1,073,02,40,40, , ,  , 
 7,2010,02,2,11,026,02,1,074,01,18,  ,1,3,35,1
 7,2010,02,2,11,026,03,1,075,01,32,  ,1,1,16,1
 7,2010,02,2,11,026,04,1,076,02,55,55, , ,  , 
 7,2010,02,2,11,026,05,1,077,01,32,  ,1,1,16,1
 7,2010,02,2,11,026,06,1,078,01,10,  ,2, ,  , 
 7,2010,02,2,11,026,07,1,079,01,50,50, , ,  , 
 7,2010,02,2,11,026,08,1,080,01,60,60, , ,  , 
 7,2010,02,2,11,026,08,1,080,03,45,27, , ,  , 
 7,2010,02,2,11,026,09,1,081,01,45,36, , ,  , 
 7,2010,02,2,11,026,09,1,081,02,25,  ,2, ,  , 
 7,2010,02,2,11,026,10,1,082,01,54,54, , ,  , 
 7,2010,02,2,11,026,10,1,082,04,62,62, , ,  , 
 7,2010,02,1,11,027,01,1,083,05,70,70, , ,  , 
 7,2010,02,1,11,027,02,1,084,01,35,35, , ,  , 
 7,2010,02,1,11,027,02,1,084,02,50,50, , ,  , 
 7,2010,02,1,11,027,02,1,084,03,45,50, , ,  , 
 7,2010,02,1,11,027,02,1,084,04,50,50, , ,  , 
 7,2010,02,1,11,027,02,1,084,05,50,50, , ,  , 
 7,2010,02,1,11,027,03,1,085,02,30,  ,2, ,  , 
 7,2010,02,1,11,027,03,1,085,03,40,40, , ,  , 
 7,2010,02,1,11,027,04,1,086,01,56,56, , ,  , 
 7,2010,02,1,11,027,05,1,087,01,60,60, , ,  , 
 7,2010,02,1,11,027,05,1,087,02,60,60, , ,  , 
 7,2010,02,1,11,027,05,1,087,04,60,60, , ,  , 
 7,2010,02,1,11,027,05,1,087,05,60,60, , ,  , 
 7,2010,02,1,11,027,06,1,088,02,40,40, , ,  , 
 7,2010,02,1,11,027,06,1,088,03,40,40, , ,  , 
 7,2010,02,1,11,027,06,1,088,04,40,40, , ,  , 
 7,2010,02,1,11,027,06,1,088,05,45,45, , ,  , 
 7,2010,02,1,11,027,06,1,088,07,45,45, , ,  , 
 7,2010,02,1,11,027,07,1,089,02,35,35, , ,  , 
 7,2010,02,1,11,027,07,1,089,03,40,45, , ,  , 
 7,2010,02,1,11,027,09,1,091,02,45,45, , ,  , 
 7,2010,02,1,11,027,09,1,091,03,45,45, , ,  , 
 7,2010,02,1,11,027,10,1,092,01,99,99, , ,  , 
 7,2010,02,1,11,027,10,1,092,03,50,50, , ,  , 
 7,2010,02,1,11,027,10,1,092,04,42,42, , ,  , 
 7,2010,02,1,11,028,01,1,093,01,40,40, , ,  , 
 7,2010,02,1,11,028,01,1,093,02,28,  ,2, ,  , 
 7,2010,02,1,11,028,03,1,095,01,50,50, , ,  , 
 7,2010,02,1,11,028,04,1,096,01,45,45, , ,  , 
 7,2010,02,1,11,028,04,1,096,02,45,45, , ,  , 
 7,2010,02,1,11,028,06,1,098,01,50,50, , ,  , 
 7,2010,02,1,11,028,06,1,098,02,21,  ,2, ,  , 
 7,2010,02,1,11,028,08,1,100,01,50,50, , ,  , 
 7,2010,02,1,11,028,08,1,100,02,50,60, , ,  , 
 7,2010,02,1,11,028,09,1,101,01,40,08, , ,  , 
 7,2010,02,1,11,029,03,1,105,01,40,40, , ,  , 
 7,2010,02,1,11,029,04,1,106,01,40,40, , ,  , 
 7,2010,02,1,11,029,05,1,107,01,45,45, , ,  , 
 7,2010,02,1,11,029,05,1,107,03,40,40, , ,  , 
 7,2010,02,1,11,029,06,1,108,01,40,40, , ,  , 
 7,2010,02,1,11,029,07,1,109,02,60,60, , ,  , 
 7,2010,02,1,11,029,08,1,110,02,40,40, , ,  , 
 7,2010,02,1,11,029,10,1,112,06,40,40, , ,  , 
 7,2010,02,1,11,030,02,1,114,03,40,50, , ,  , 
 7,2010,02,1,11,030,02,1,114,04,66,66, , ,  , 
 7,2010,02,1,11,030,02,1,114,05,20,  ,2, ,  , 
 7,2010,02,1,11,030,04,1,116,01,50,55, , ,  , 
 7,2010,02,1,11,030,04,1,116,02,45,50, , ,  , 
 7,2010,02,1,11,030,05,1,117,01,50,50, , ,  , 
 7,2010,02,1,11,030,05,1,117,03,45,48, , ,  , 
 7,2010,02,1,11,030,06,1,118,01,33,  ,2, ,  , 
 7,2010,02,1,11,030,06,1,118,02,50,50, , ,  , 
 7,2010,02,1,11,030,07,1,119,02,24,  ,2, ,  , 
 7,2010,02,1,11,030,07,1,119,03,45,50, , ,  , 
 7,2010,02,1,11,030,08,1,120,01,60,60, , ,  , 
 7,2010,02,1,11,030,08,1,120,02,45,45, , ,  , 
 7,2010,02,1,11,030,08,1,120,04,40,50, , ,  , 
 7,2010,02,1,11,031,01,1,123,02,40,40, , ,  , 
 7,2010,02,1,11,031,01,1,123,03,35,20, , ,  , 
 7,2010,02,1,11,031,02,1,124,01,48,40, , ,  , 
 7,2010,02,1,11,031,02,1,124,02,72,60, , ,  , 
 7,2010,02,1,11,031,02,1,124,06,72,60, , ,  , 
 7,2010,02,1,11,031,03,1,125,05,45,45, , ,  , 
 7,2010,02,1,11,031,05,1,127,01,48,40, , ,  , 
 7,2010,02,1,11,031,05,1,127,03,48,40, , ,  , 
 7,2010,02,1,11,031,06,1,128,01,48,40, , ,  , 
 7,2010,02,1,11,031,09,1,131,01,48,48, , ,  , 
 7,2010,02,1,11,032,03,1,135,01,70,70, , ,  , 
 7,2010,02,1,11,032,06,1,138,01,40,40, , ,  , 
 7,2010,02,1,11,032,07,1,139,02,40,40, , ,  , 
 7,2010,02,1,11,032,10,1,142,01,48,48, , ,  , 
 7,2010,02,1,11,032,10,1,142,02,60,60, , ,  , 
 7,2010,02,1,11,033,01,1,144,01,60,60, , ,  , 
 7,2010,02,1,11,033,01,1,144,03,45,45, , ,  , 
 7,2010,02,1,11,033,03,1,145,03,40,40, , ,  , 
 7,2010,02,1,11,033,03,1,145,04,45,45, , ,  , 
 7,2010,02,1,11,033,03,1,145,05,45,45, , ,  , 
 7,2010,02,1,11,033,04,1,146,01,60,60, , ,  , 
 7,2010,02,1,11,033,04,1,146,02,60,60, , ,  , 
 7,2010,02,1,11,033,05,1,147,01,60,60, , ,  , 
 7,2010,02,1,11,033,06,1,148,02,60,60, , ,  , 
 7,2010,02,1,11,033,08,1,150,01,60,60, , ,  , 
 7,2010,02,1,11,033,08,1,150,02,45,45, , ,  , 
 7,2010,02,1,11,033,10,1,153,01,50,50, , ,  , 
 7,2010,02,1,11,033,10,1,153,03,45,45, , ,  , 
 7,2010,02,1,11,034,03,1,156,06,45,45, , ,  , 
 7,2010,02,1,11,034,04,1,157,02,60,60, , ,  , 
 7,2010,02,1,11,034,04,1,157,06,70,70, , ,  , 
 7,2010,02,1,11,034,05,1,158,01,40,40, , ,  , 
 7,2010,02,1,11,034,05,1,158,03,40,40, , ,  , 
 7,2010,02,1,11,034,05,1,158,04,40,10, , ,  , 
 7,2010,02,1,11,034,06,1,159,01,40,40, , ,  , 
 7,2010,02,1,11,034,06,1,159,02,40,40, , ,  , 
 7,2010,02,1,11,034,06,1,159,03,50,50, , ,  , 
 7,2010,02,1,11,034,07,1,160,01,35,35, , ,  , 
