YEAR,DISTRICT,AGE_CAT,GENDER,COUNT
2016,22,2,2,3420.8620887130987
2016,22,3,1,5324.255691131434
2016,23,3,1,3430.547970752229
2016,31,2,2,1493.456459066605
2016,31,3,2,3006.638337652638
2016,32,2,2,1067.320747061758
2016,33,3,1,3290.5897030103756
2016,33,3,2,3059.727823690834
2016,33,2,1,2538.081078763705
2016,41,3,1,1963.0556008244173
2016,41,3,2,1047.340055659073
2016,43,3,2,336.619127184531
2016,43,3,1,529.0940576360347
2016,44,2,1,313.30643503724013
2016,44,3,2,532.2149944935461
2016,44,3,1,398.66328756373804
2016,45,3,2,258.7588989909922
2016,51,3,1,2742.1270044266794
2016,53,3,1,567.533529283952
2016,53,2,1,469.9636187701466
2016,53,3,2,830.1173318086926
2016,61,2,2,7233.780833875115
2016,61,3,2,14295.239947865979
2016,61,3,1,8755.53910048748
2016,62,2,1,1651.4833787996681
2016,62,3,2,4188.916482267397
2016,72,3,2,1963.154830348488
2016,82,3,2,4500.971582722682
2016,82,3,1,2974.676632679933
2016,91,3,1,6851.060431772779
2016,91,3,2,3918.266834558798
2016,92,3,2,3976.791617760608
2016,92,2,1,1946.694273781293
2016,92,3,1,5117.046860322846
2016,21,2,2,1129.5918483068199
2016,23,2,2,857.17921266336
2016,23,3,2,3345.161118915582
2016,51,3,2,1332.955015829462
2016,13,3,2,3471.2406794171266
2016,13,3,1,5756.093012775831
2016,23,2,1,405.957387568865
2016,32,2,1,1856.660929228483
2016,32,3,1,5004.919167175133
2016,42,3,2,367.72079371261077
2016,42,3,1,1714.5981481314095
2016,42,2,2,103.708656617432
2016,52,3,1,5053.244173168607
2016,61,2,1,5608.979605565196
2016,62,3,1,3036.3851399537775
2016,62,2,2,965.0503145514281
2016,71,3,1,5834.251919537493
2016,71,3,2,9408.662061293422
2016,71,2,1,538.843324760526
2016,71,2,2,2600.943671174371
2016,72,3,1,2913.699598505173
2016,72,2,1,2376.509508105508
2016,81,3,2,1974.800694438704
2016,11,2,2,2077.761885283311
2016,31,3,1,3061.0586842426947
2016,33,2,2,605.751098802701
2016,45,2,1,131.4070421256728
2016,45,2,2,65.7035210628364
2016,52,2,1,2390.216568233823
2016,91,2,1,1803.6993792980238
2016,81,3,1,2874.866586605189
2016,31,2,1,1057.027675380718
2016,12,2,1,2864.93726613962
2016,21,1,1,306.814398943831
2016,32,3,2,3119.3953821585005
2016,45,3,1,195.4192102456928
2016,52,3,2,759.5754939351291
2016,82,2,1,1677.7698224472351
2016,92,2,2,190.184441889925
2016,42,2,1,714.9331566649281
2016,53,2,2,166.24369578027
2016,43,2,1,184.868907600496
2016,72,2,2,231.70851455826
2016,82,2,2,771.248319207432
2016,91,2,2,622.582172495347
2016,51,2,2,153.194925647492
2016,51,2,1,1466.9113315079308
2016,22,1,1,404.848022485156
2016,81,2,2,632.878720910869
2016,41,2,2,214.271128340756
2016,52,2,2,226.03028400768997
2016,81,2,1,516.123146892307
2016,41,2,1,194.029839334767
2004,11,2,1,539802.858700002
2004,11,3,1,23127.772600000004
2004,11,2,2,205738.9309000005
2004,12,2,1,538985.1170000008
2004,12,2,2,226179.10789999997
2004,12,3,1,24585.290100000017
2004,13,2,1,269536.32429999963
2004,13,2,2,127739.46030000017
2004,13,3,1,19156.382199999996
2004,13,3,2,6762.4123
2004,21,2,1,259193.21440000055
2004,21,2,2,124674.57759999998
2004,21,3,1,16201.133899999992
2004,22,2,2,46105.81620000003
2004,22,2,1,96839.67829999985
2004,22,3,1,7537.464499999999
2004,23,2,1,169384.5659000001
2004,23,2,2,125345.70540000015
2004,31,2,1,230783.61880000032
2004,31,2,2,114272.77969999991
2004,31,3,1,19893.5
2004,31,1,2,799.2262000000001
2004,32,2,1,198771.7327000012
2004,32,2,2,117536.07600000023
2004,32,3,1,16011.690899999992
2004,32,3,2,5136.385000000002
2004,33,2,2,53348.74219999996
2004,33,3,1,10910.012000000002
2004,33,2,1,128999.81070000044
2004,41,2,1,120497.60649999953
2004,41,2,2,34967.84349999997
2004,41,3,1,6589.189200000001
2004,43,2,1,32067.15989999999
2004,43,2,2,5701.1227
2004,51,2,1,101712.73539999993
2004,51,3,1,3994.1837
2004,51,2,2,31909.800499999994
2004,52,2,1,134131.3145000001
2004,52,2,2,50981.95279999999
2004,53,2,1,94378.26420000006
2004,53,2,2,16494.8656
2004,61,2,1,397834.17150000075
2004,61,2,2,195895.66740000006
2004,61,3,1,30411.039500000006
2004,61,3,2,6140.9153000000015
2004,62,2,1,196384.93440000052
2004,62,2,2,59392.25969999993
2004,62,3,1,8432.4339
2004,71,2,1,186115.038700001
2004,71,2,2,101251.14409999992
2004,81,2,1,223061.7214000009
2004,81,2,2,167463.88920000088
2004,91,2,1,265462.88629999943
2004,91,2,2,138058.34430000026
2004,91,1,2,890.6487999999999
2004,91,1,1,998.4772999999998
2004,11,3,2,7495.2389
2004,12,3,2,3168.2066999999997
2004,12,1,2,1499.4151
2004,21,3,2,3552.5845000000004
2004,22,3,2,1361.4803000000002
2004,23,3,1,6150.8579
2004,31,3,2,10336.288299999997
2004,42,2,1,21685.714900000006
2004,42,2,2,4942.539300000001
2004,51,1,1,938.193
2004,52,1,1,868.115
2004,52,1, ,590.2979
2004,71,3,1,12320.028799999998
2004,72,2,1,97750.88480000017
2004,72,2,2,33457.380300000004
2004,72,3,1,3367.684300000001
2004,81,3,1,10934.519500000002
2004,81,3,2,4370.413200000001
2004,81,1,1,2820.8751999999995
2004,82,2,2,46413.23759999995
2004,82,2,1,115466.62440000025
2004,82,3,1,7297.6236
2004,91,3,1,21319.160799999983
2004,92,2,1,195699.91380000053
2004,92,2,2,92547.71469999994
2004,92,3,1,12129.853000000003
2004,92,3,2,2760.1919000000003
2004,23,1,2,3306.6823
2004,91,3,2,4555.7978
2004,23,3,2,1609.7335999999998
2004,41,3,2,2208.2768
2004,51,3,2,1714.4467999999997
2004,52,3,1,5861.848100000001
2004,53,3,1,3107.7002
2004,12,1,1,2559.8966
2004,32,1, ,249.84099999999998
2004,33,3,2,1787.8493
2004,33,1,1,939.5372
2004,33,1,2,493.1918
2004,42,3,1,739.2416999999999
2004,52,3,2,927.6413
2004,71,3,2,2377.9001
2004,23,1, ,639.4521
2004,23,1,1,2554.8519
2004,31,1,1,616.243
2004,81,1,2,1942.9135999999999
2004,11,1,1,1014.6466
2004,52,1,2,288.7329
2004,22,1, ,219.8944
2004,32,1,2,2466.4710000000005
2004,32,1,1,2928.2603000000013
2004,33,1, ,298.9845
2004,43,3,1,1292.5326
2004,61,1,2,512.2641
2004,62,3,2,986.2243
2004,91,1, ,1554.1851000000001
2004,92,1,2,231.6466
2004,62,1,1,378.5372
2004,53,3,2,536.4666
2004,71,1,1,1142.5683
2004,82,3,2,1258.4647
2004,13,1,1,562.9129
2004,21,1,1,1051.4088
2004,61,1,1,1063.8048999999999
2004,71,1,2,592.337
2004,11,1,2,1127.5520999999999
2004,13,1, ,1731.2921000000001
2004,21,1, ,334.7339
2004,41,1, ,129.5771
2004,13,1,2,647.3516999999999
2004,21,1,2,478.9504
2004,82,1,1,414.0566
2004,92,1, ,589.8195000000001
2004,41,1,1,402.3748
2004,43,1,1,160.7011
2004,72,1,1,416.91089999999997
2004,11,1, ,905.4717
2004,72,3,2,205.5642
2004,43,1,2,291.6821
2004,22,1,2,177.2407
2004,22,1,1,178.9808
2011,11,2,1,15112.934669943475
2011,11,2,2,12332.698442160563
2011,11,3,2,3384.924542966905
2011,11,1,1,3509.339443827759
2011,11,1,2,3067.9790101942085
2011,11,3,1,1717.160732528289
2011,12,3,2,5761.940734943473
2011,12,2,2,19262.58197345955
2011,12,2,1,27494.260362190507
2011,12,1,2,911.5344892297439
2011,12,1,1,2487.296241251557
2011,12,3,1,1818.085045127479
2011,13,2,1,5432.754875496828
2011,13,2,2,8482.619557827213
2011,13,1,1,346.843757810344
2011,13,3,2,2682.6159256541778
2011,13,3,1,786.908067415042
2011,13,1,2,759.5792788881711
2011,21,2,1,13461.695247003005
2011,21,2,2,16153.978924506777
2011,21,3,2,3787.068422512377
2011,21,3,1,5425.8302829148315
2011,21,1,1,2587.167611527858
2011,21,1,2,2835.1418152444217
2011,22,2,1,654.1286879632808
2011,22,1,1,820.540720843919
2011,22,2,2,1512.8554332066028
2011,22,3,1,245.06620617433998
2011,23,3,1,1857.161847411919
2011,23,2,2,1244.310257196474
2011,23,2,1,467.90076707365097
2011,23,3,2,399.777295705306
2011,31,2,2,10409.267756918249
2011,31,1,2,1719.399518393884
2011,31,2,1,11752.903614871957
2011,31,1,1,3037.7593703986563
2011,31,3,1,2311.2041962664425
2011,31,3,2,2843.8847940723635
2011,32,2,1,4167.779093374336
2011,32,1,2,816.715059535717
2011,32,2,2,2674.6123495362062
2011,32,3,2,541.298580021631
2011,32,1,1,299.710842088579
2011,33,2,1,2146.653555118524
2011,33,3,2,821.3456063648239
2011,33,2,2,1165.1670659386082
2011,33,3,1,970.93380358816
2011,33,1,2,549.798249330002
2011,33,1,1,205.767469225237
2011,41,2,2,3927.0749908232774
2011,41,3,1,1096.049698360225
2011,41,2,1,6333.991258065284
2011,41,1,1,263.996245155923
2011,41,3,2,527.400566676862
2011,42,1,1,338.9582119960434
2011,42,2,2,1123.7059858788587
2011,42,2,1,421.6845559418607
2011,42,3,1,127.61263176181471
2011,42,3,2,61.190523123458604
2011,43,2,2,1960.1899653505448
2011,43,2,1,1310.006847846428
2011,43,3,1,149.4045444685
2011,43,1,1,363.887470198552
2011,43,1,2,352.070719986742
2011,44,3,2,166.066144366125
2011,44,2,2,184.517938184584
2011,44,2,1,332.13228873225
2011,45,2,2,77.19453552116642
2011,45,1,2,96.49316940145799
2011,45,1,1,299.5154677006823
2011,45,3,2,86.0104203832645
2011,51,2,1,2335.051425758407
2011,51,2,2,3206.315645607362
2011,51,1,2,332.062651779198
2011,51,3,1,332.062651779198
2011,51,1,1,265.727477693109
2011,51,3,2,414.420455594918
2011,52,2,2,4734.655402480112
2011,52,1,2,1728.8995203651668
2011,52,2,1,2832.5464497263624
2011,52,1,1,877.0943448902531
2011,52,3,2,781.957449870236
2011,52,3,1,331.330633466299
2011,53,2,1,7649.824179142282
2011,53,3,1,1571.914829837539
2011,53,2,2,8277.82549433132
2011,53,1,1,955.959726346807
2011,53,3,2,587.8047406825019
2011,61,2,1,17297.777739638314
2011,61,3,2,3974.67663088079
2011,61,2,2,16762.72657236209
2011,61,1,1,2456.74529203793
2011,61,3,1,1886.204853491247
2011,61,1,2,1838.1861448017148
2011,62,2,2,7432.986443357294
2011,62,2,1,8203.436498710018
2011,62,3,1,2432.711276809319
2011,62,3,2,3096.807108927515
2011,62,1,1,1636.658203151659
2011,62,1,2,2177.305157254068
2011,71,2,1,3395.6709875624088
2011,71,2,2,6851.029483767558
2011,71,3,2,739.9590450904489
2011,71,1,2,2036.0351130072022
2011,71,1,1,303.129815302034
2011,71,3,1,843.2159264803611
2011,72,2,1,1875.4479395844728
2011,72,2,2,2509.968110074989
2011,72,3,2,708.444616593335
2011,72,3,1,897.810189376888
2011,72,1,2,150.068270115108
2002,11,2,1,519140.601700001
2002,11,3,1,26420.380899999993
2002,11,2,2,217195.08669999978
2002,12,2,1,519750.59099999967
2002,12,2,2,240145.51449999982
2002,13,2,2,114194.34139999998
2002,13,2,1,268580.34029999905
2002,13,3,1,16949.2656
2002,21,2,2,113810.43689999993
2002,21,2,1,260938.91930000111
2002,31,2,2,115920.60100000011
2002,31,2,1,236314.0865999997
2002,32,2,1,169131.0545000002
2002,32,2,2,83439.16540000001
2002,61,2,2,195308.5548000005
2002,61,2,1,401546.4865000002
2002,62,2,1,178617.58620000083
2002,62,3,2,2072.208
2002,62,2,2,71233.61760000004
2002,62,3,1,8962.2064
2002,71,2,1,196334.008300001
2002,71,2,2,94498.90700000006
2002,81,2,1,224783.8025999996
2002,81,1,1,7858.543999999999
2002,81,3,1,12903.669599999997
2002,81,2,2,162722.53349999982
2002,91,2,1,249712.44050000113
2002,91,2,2,102577.11489999983
2002,91,3,2,4510.6029
2002,11,3,2,8576.3567
2002,12,3,1,22455.823599999996
2002,12,3,2,6551.4796
2002,13,3,2,3410.1955
2002,21,1,2,1000.547
2002,21,3,1,16118.0993
2002,21,3,2,4420.3814999999995
2002,22,2,1,95706.38059999989
2002,22,2,2,51794.22229999996
2002,22,3,1,7272.723400000001
2002,22,3,2,1519.3419
2002,23,2,1,152352.65270000006
2002,23,3,1,6762.240300000002
2002,23,2,2,116309.83290000005
2002,31,3,1,19843.743800000004
2002,31,3,2,6728.4848
2002,32,3,1,15801.744800000004
2002,32,3,2,3407.0226999999995
2002,33,3,2,2320.8428
2002,33,3,1,10783.1893
2002,33,2,1,137668.12039999996
2002,33,2,2,45715.11060000002
2002,61,3,1,25576.5846
2002,61,3,2,6237.551699999999
2002,62,1,2,311.8099
2002,71,3,1,11109.762999999999
2002,72,2,1,90860.11469999996
2002,72,2,2,24184.902299999987
2002,82,2,1,102266.30390000009
2002,82,2,2,74330.53170000002
2002,82,3,1,6434.785000000001
2002,91,3,1,15500.438500000004
2002,92,2,1,199122.17970000027
2002,92,2,2,91484.70610000007
2002,92,3,1,15792.492500000002
2002,12,1,2,648.5507
2002,71,3,2,606.1134999999999
2002,31,1,1,373.5167
2002,31,1,2,699.7194999999999
2002,32,1,1,653.674
2002,62,1,1,1647.6259
2002,72,3,1,4336.514199999999
2002,72,3,2,296.9849
2002,81,1,2,8504.819199999998
2002,81,3,2,2921.7081000000003
2002,82,3,2,671.251
2002,92,3,2,2706.1882
2002,11,1,2,981.1808
2002,23,3,2,541.3865
2002,61,1,1,303.563
2002,11,1,1,747.9249
2002,12,1,1,1512.4019999999998
2002,22,1,1,373.67769999999996
2002,61,1,2,316.9028
2002,91,1,2,494.0743
2002,13,1,1,348.7339
2002,23,1,2,254.7646
2002,23,1,1,244.8689
2002,72,1,2,296.58099999999996
2002,91,1,1,423.7924
2002,33,1,1,184.0806
2002,92,1,2,251.6747
2002,92,1,1,251.6747
2002,13,1,2,280.7831
2017,11,3,2,13583.996262973267
2017,11,3,1,11703.831515402464
2017,11,2,1,4720.099055934992
2017,11,2,2,1445.744384763882
2017,12,3,1,16592.397577404558
2017,12,3,2,11687.6403380033
2017,12,2,1,5079.53645702214
2017,12,2,2,544.931279056883
2017,13,2,2,272.512883373156
2017,13,3,1,10835.395468867333
2017,13,2,1,1423.074007406766
2017,13,3,2,2768.051137355798
2017,21,3,2,11153.478087590067
2017,21,3,1,5886.052271013171
2017,21,2,1,2772.6313086787522
2017,21,2,2,898.913245747768
2017,22,2,1,2495.910995584117
2017,22,3,2,4140.632561740632
2017,22,2,2,1281.6301287023539
2017,22,3,1,2459.6027509027117
2017,23,2,1,501.173846305629
2017,23,3,1,941.313361566514
2017,23,3,2,2266.751444503146
2017,31,2,2,694.3151311513479
2017,31,3,2,4071.070843682285
2017,31,3,1,8391.491112103338
2017,31,2,1,3379.0373570957504
2017,31,1,2,250.72701300537497
2017,32,3,1,2498.886529977073
2017,32,3,2,3035.989572038317
2017,32,2,1,1802.838427388318
2017,33,3,2,4227.140864896853
2017,33,3,1,5501.557724851361
2017,33,2,2,1194.5722987880022
2017,33,2,1,1716.633255386819
2017,41,3,2,2892.999692508202
2017,41,2,1,1182.319173306118
2017,41,3,1,1244.427817590913
2017,41,2,2,471.2220494263639
2017,42,3,1,677.8141057124636
2017,42,2,1,482.53193393938966
2017,42,3,2,367.496824220497
2017,43,3,2,116.883914282
2017,43,3,1,238.79744198627202
2017,44,3,1,246.8082340472094
2017,45,2,1,275.1034998338558
2017,45,3,1,198.7075906677365
2017,51,3,1,4002.4603409648066
2017,51,2,1,1088.151320544639
2017,51,3,2,1190.9760671693211
2017,52,3,1,1346.093815400735
2017,52,3,2,472.96274919387906
2017,52,2,1,1009.6445928658941
2017,53,3,2,1420.1199784771
2017,53,3,1,1173.063073262308
2017,53,2,1,569.397656795664
2017,61,3,1,13608.342749534855
2017,61,2,2,6275.176997514818
2017,61,3,2,15167.090272819112
2017,61,2,1,9294.363323444699
2017,62,3,1,8142.64303189446
2017,62,2,1,1309.300452710522
2017,62,2,2,824.607039271152
2017,62,3,2,4198.535092183964
2017,71,2,1,4567.3361434851095
2017,71,3,1,6612.462132207602
2017,71,3,2,14692.01282833142
2017,71,2,2,3324.165358522294
2017,71,1,1,309.762312540087
2017,72,3,1,5030.31006532087
2017,72,2,1,2884.635634570554
2017,72,3,2,920.549334918928
2017,72,2,2,482.436989615882
2017,81,3,2,3343.6404812698474
2017,81,2,1,1468.4213718237088
2017,81,3,1,1980.6527512320922
2017,81,2,2,663.901116824572
2017,82,3,1,3413.971463250926
2017,82,2,1,1474.614937206282
2017,82,3,2,2318.0291678664103
2017,82,2,2,880.6134229551401
2017,91,3,1,8203.864294968595
2017,91,2,1,2525.267726753712
2017,91,3,2,4072.8354322694754
2017,91,2,2,270.731045364445
2017,92,3,1,3470.70423909841
2017,92,3,2,3500.680626381747
2017,92,2,1,2928.187094811341
2017,92,2,2,646.502349963635
2010,11,2,2,13905.93397405664
2010,11,1,1,3486.6212460220772
2010,11,2,1,9806.979827646803
2010,11,3,1,3255.2236838871695
2010,11,3,2,2699.1522894953473
2010,11,1,2,2205.4829269593383
2010,12,3,2,8764.599959909525
2010,12,2,1,21134.263717079786
2010,12,1,2,4300.84165681622
2010,12,3,1,3604.200155456354
2010,12,2,2,26868.60637174167
2010,12,1,1,4040.0080578672146
2010,13,2,1,7950.6195582452365
2010,13,2,2,12015.456597679604
2010,13,3,1,2968.3558722671924
2010,13,3,2,1830.660236190465
2010,13,1,1,2140.1662443250993
2010,13,1,2,738.31707753423
2010,21,1,1,3331.3471979429814
2010,21,2,1,13704.888160082637
2010,21,3,2,2925.9849620106343
2010,21,3,1,3769.640137623001
2010,21,2,2,15449.151554800519
2010,21,1,2,2053.511514914676
2010,22,2,2,1239.531171539963
2010,22,1,2,288.03806985593104
2010,22,2,1,844.980340741913
2010,22,1,1,284.406280536479
2010,23,2,1,3068.074997126482
2010,23,2,2,2971.542916881972
2010,23,3,1,357.288273069565
2010,23,1,1,565.928509091542
2010,23,1,2,305.886219433778
2010,23,3,2,245.00702852234298
2010,31,2,1,9547.819205580268
2010,31,1,2,1612.9263438165108
2010,31,2,2,9905.027461173471
2010,31,3,2,2849.3444622407374
2010,31,3,1,3693.206237640277
2010,31,1,1,3388.3884933648824
2010,32,1,2,707.576956991788
2010,32,1,1,598.899739483272
2010,32,2,2,3599.2964532668493
2010,32,2,1,4239.718325262335
2010,32,3,2,1776.482716413467
2010,32,3,1,1121.811271027861
2010,33,2,2,5799.928605830427
2010,33,2,1,3063.8153579801
2010,33,3,1,907.9969543467361
2010,33,1,2,896.390754636555
2010,33,3,2,363.614657823947
2010,33,1,1,682.074962320272
2010,51,2,2,5718.623114124904
2010,51,2,1,3505.580327881461
2010,51,3,1,271.826747116906
2010,51,1,1,2161.878956707525
2010,51,3,2,402.766329361695
2010,52,2,2,4403.2407847064305
2010,52,1,2,2035.2954770398833
2010,52,3,1,1412.317472521791
2010,52,2,1,4553.039660723322
2010,52,1,1,1622.5117285690799
2010,52,3,2,323.5864790593632
2010,53,2,1,1472.5886244133421
2010,53,2,2,1981.4799533525825
2010,53,1,2,868.7083765428409
2010,53,3,2,456.649902804607
2010,53,1,1,204.46923030661202
2010,53,3,1,709.368236834333
2010,61,3,1,4389.891330341147
2010,61,1,2,4054.2326122830855
2010,61,2,1,26461.469587947966
2010,61,2,2,22395.56525853032
2010,61,1,1,4320.959663236621
2010,61,3,2,5265.760535760985
2010,62,2,2,8759.866518531042
2010,62,3,1,1459.563437040277
2010,62,2,1,10101.577513004817
2010,62,1,2,1104.13730345414
2010,62,3,2,1622.4263504780859
2010,62,1,1,1710.970541171897
2010,71,2,1,7286.5967933352385
2010,71,3,1,1222.919766830374
2010,71,2,2,7492.21206250095
2010,71,3,2,1001.451054971611
2010,71,1,2,1428.206329463976
2010,71,1,1,777.662656336594
2010,72,2,2,3769.405120209782
2010,72,1,2,1058.655987634465
2010,72,3,1,672.05848929654
2010,72,2,1,5098.7535783490475
2010,72,3,2,932.0061767224411
2010,72,1,1,321.21610115625
2010,81,1,2,554.3929437605659
2010,81,3,1,614.204081928405
2010,81,2,1,2273.462023076037
2010,81,2,2,602.57966828087
2010,81,3,2,365.28302589496695
2006,11,2,2,21327.867657961742
2006,11,2,1,21779.038551097976
2006,11,1,2,4141.738457168318
2006,11,1,1,4186.406481062119
2006,12,2,2,23912.412571044195
2006,12,3,2,3984.0544299256935
2006,12,2,1,24755.245258787327
2006,12,1,2,2828.932999820363
2006,13,2,1,8609.979717274367
2006,13,2,2,9510.456227565443
2006,13,3,2,1832.3929496202811
2006,13,3,1,1846.0753281316581
2006,13,1,2,1691.3356879355758
2006,21,1,1,3312.1362824558755
2006,21,2,1,13079.683422705995
2006,21,3,1,1566.799166596116
2006,21,1,2,1689.3447036971938
2006,21,3,2,3301.4740571148873
2006,22,2,2,1682.7288318387734
2006,22,3,1,411.57908236666697
2006,22,2,1,2998.9379024937616
2006,23,2,1,5460.8605231841075
2006,31,2,1,9057.128053857436
2006,31,3,2,3234.509003779057
2006,31,2,2,8210.707145240103
2006,31,1,1,2015.557940522804
2006,31,3,1,3571.6195567884974
2006,32,2,2,6173.010657276076
2006,32,1,2,1584.144303463886
2006,32,2,1,5235.56492029391
2006,32,3,2,891.27991862046
2006,33,2,2,3205.998558453766
2006,33,3,1,914.059416734185
2006,33,2,1,3639.0235346952386
2006,61,2,2,17636.41611222536
2006,61,2,1,14156.252642968811
2006,61,1,1,3933.808068503964
2006,61,3,2,3287.054026598889
2006,62,1,2,1161.628662547483
2006,62,2,1,5889.278510698187
2006,62,1,1,1119.059426204601
2006,62,2,2,7180.150015058553
2006,71,2,2,3918.3101981060913
2006,71,2,1,4885.344185274422
2006,72,3,1,664.880325617284
2006,72,2,2,2574.4357900882
2006,72,2,1,3314.639612927111
2006,72,1,2,1103.42778314782
2006,81,2,2,5777.427706690311
2006,81,3,2,1288.36160435936
2006,81,2,1,6012.284007726479
2006,82,2,1,3075.3307199683886
2006,82,2,2,3563.508694244414
2006,91,3,2,2309.83278660235
2006,91,1,2,1766.6980853785342
2006,91,2,1,9474.842622274344
2006,91,2,2,7634.324527227638
2006,92,3,1,1982.0185045317687
2006,92,2,2,6200.345595886334
2006,92,2,1,6831.553456369438
2006,21,2,2,10704.944186853518
2006,22,1,1,945.2213240709859
2006,23,1,1,2432.28323409423
2006,23,2,2,6289.6461182824905
2006,31,1,2,1895.5134767824252
2006,33,1,2,1485.422975066235
2006,33,3,2,373.80298007142903
2006,91,1,1,1045.203291680301
2006,91,3,1,1895.4844779609898
2006,12,1,1,4480.619214680285
2006,12,3,1,3547.0053203178636
2006,22,3,2,731.3879390147131
2006,23,1,2,1389.663070238286
2006,23,3,2,536.681745810655
2006,61,1,2,1789.662813839532
2006,71,1,2,1357.0304945869477
2006,71,3,2,602.4909024982139
2006,71,1,1,698.985619208844
2006,71,3,1,1185.690774517547
2006,72,3,2,759.937493956688
2006,81,1,1,1199.502778173334
2006,81,1,2,2635.128037973842
2006,81,3,1,1240.671443635992
2006,92,3,2,2307.2238714900686
