REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,TEMP,RCODE1,RCODE2,RCODE3,TIME1,TIME2,TIME3,G4,G5,FCODE
 1,2014,01,2,13,03,001,08,1,088,  ,7, , ,00,  ,  ,00,00,2
 1,2014,01,2,13,03,001,09,1,099,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,03,001,10,1,100,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,13,06,002,01,1,071,  ,6,6, ,00,00,  ,00,00,2
 1,2014,01,2,13,06,002,02,1,072,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,06,002,03,1,073,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,06,002,04,1,074,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,06,002,05,1,075,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,06,002,06,1,076,  ,6, , ,00,  ,  ,00,00,2
 1,2014,01,2,13,06,002,07,1,077,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,06,002,08,1,078,  ,6,6, ,00,00,  ,00,00,2
 1,2014,01,2,13,06,002,09,1,079,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,06,002,10,1,080,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,09,003,01,1,001,  ,4,4,1,00,00,35,00,00,1
 1,2014,01,2,13,09,003,02,1,002,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,13,09,003,03,1,003,  ,4, , ,  ,  ,  ,00,00,2
 1,2014,01,2,13,09,003,04,1,004,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,13,09,003,05,1,005,  ,4,4,1,00,00,20,00,00,1
 1,2014,01,2,13,09,003,06,1,006,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,09,003,07,1,007,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,13,09,003,08,1,008,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,09,003,09,1,009,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,09,003,10,1,010,  ,4,4,1,00,00,30,00,00,1
 1,2014,01,2,13,10,004,01,1,021,  ,5, , ,00,  ,  ,00,00,2
 1,2014,01,2,13,10,004,02,1,022,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,10,004,03,1,023,  ,1, , ,60,  ,  ,00,00,1
 1,2014,01,2,13,10,004,04,1,024,  ,6, , ,00,  ,  ,00,00,2
 1,2014,01,2,13,10,004,05,1,025,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,10,004,06,1,026,  ,1, , ,90,  ,  ,00,00,1
 1,2014,01,2,13,10,004,07,1,027,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,13,10,004,08,1,028,  ,6, , ,00,  ,  ,00,00,2
 1,2014,01,2,13,10,004,09,1,029,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,13,10,004,10,1,030,  ,6,6, ,00,00,  ,00,00,2
 1,2014,01,2,13,15,005,01,1,051,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,15,005,02,1,052,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,13,15,005,03,1,053,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,15,005,04,1,054,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,15,005,05,1,055,  ,4, , ,00,  ,  ,00,00,2
 1,2014,01,2,13,15,005,06,1,056,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,13,15,005,07,1,057,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,13,15,005,08,1,058,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,13,15,005,09,1,059,  ,1, , ,55,  ,  ,00,00,1
 1,2014,01,2,13,15,005,10,1,060,  ,1, , ,55,  ,  ,00,00,1
 1,2014,01,2,13,21,006,01,1,041,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,21,006,02,1,042,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,13,21,006,03,1,043,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,13,21,006,04,1,044,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,21,006,05,1,045,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,21,006,06,1,046,  ,6,6, ,00,00,  ,00,00,2
 1,2014,01,2,13,21,006,07,1,047,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,21,006,08,1,048,  ,4,4, ,00,00,  ,00,00,2
 1,2014,01,2,13,21,006,09,1,049,  ,1, , ,25,  ,  ,00,00,1
 1,2014,01,2,13,21,006,10,1,050,  ,1, , ,15,  ,  ,00,00,1
 1,2014,01,2,13,21,007,01,1,081,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,13,21,007,02,1,082,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,13,21,007,03,1,083,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,13,21,007,04,1,084,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,13,21,007,05,1,085,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,21,007,06,1,086,  ,1, , ,25,  ,  ,00,00,1
 1,2014,01,2,13,21,007,07,1,087,  ,6,6, ,00,00,  ,00,00,2
 1,2014,01,2,13,21,007,08,1,088,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,13,21,007,09,1,089,  ,4,4, ,00,00,  ,00,00,2
 1,2014,01,2,13,21,007,10,1,090,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,13,24,008,01,1,031,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,24,008,02,1,032,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,24,008,03,1,033,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,24,008,04,1,034,  ,6,6, ,00,00,  ,00,00,2
 1,2014,01,2,13,24,008,05,1,035,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,24,008,06,1,036,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,13,24,008,07,1,037,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,24,008,08,1,038,  ,5, , ,00,  ,  ,00,00,2
 1,2014,01,2,13,24,008,09,1,039,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,24,008,10,1,040,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,30,009,01,1,061,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,30,009,02,1,062,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,30,009,03,1,063,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,30,009,04,1,064,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,30,009,05,1,065,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,30,009,06,1,066,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,30,009,07,1,067,  ,4,3, ,00,00,  ,00,00,3
 1,2014,01,2,13,30,009,08,1,068,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,30,009,09,1,069,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,13,30,009,10,1,070,  ,6,6,6,00,00,00,00,00,2
 1,2014,01,2,13,36,010,04,1,014,  ,1, , ,55,  ,  ,00,00,1
 1,2014,01,2,13,36,010,01,1,011,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,13,36,010,02,1,012,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,13,36,010,03,1,013,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,13,36,010,05,1,015,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,13,36,010,06,1,016,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,13,36,010,07,1,017,  ,1, , ,55,  ,  ,00,00,1
 1,2014,01,2,13,36,010,08,1,018,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,13,36,010,09,1,019,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,13,36,010,10,1,020,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,1,41,30,001,01,1,011,  ,1, , ,25,  ,  ,00,00,1
 1,2014,01,1,41,30,001,02,1,012,  ,7, , ,  ,  ,  ,00,00,2
 1,2014,01,1,41,30,001,03,1,013,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,1,41,30,001,04,1,014,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,1,41,30,001,05,1,015,  ,1, , ,20,  ,  ,00,00,1
 1,2014,01,1,41,30,001,06,1,016,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,1,41,30,001,07,1,017,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,1,41,30,001,08,1,018,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,1,41,30,001,09,1,019,  ,1, , ,20,  ,  ,00,00,1
 1,2014,01,1,41,30,001,10,1,020,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,41,06,002,01,1,031,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,41,06,002,02,1,032,  ,1, , ,25,  ,  ,00,00,1
 1,2014,01,2,41,06,002,03,1,033,  ,1, , ,10,  ,  ,00,00,1
 1,2014,01,2,41,06,002,04,1,034,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,41,06,002,05,1,035,  ,1, , ,10,  ,  ,00,00,1
 1,2014,01,2,41,06,002,06,1,036,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,01,2,41,06,002,07,1,037,  ,1, , ,25,  ,  ,00,00,1
 1,2014,01,2,41,06,002,08,1,038,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,41,06,002,09,1,039,  ,1, , ,25,  ,  ,00,00,1
 1,2014,01,2,41,06,002,10,1,040,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,41,15,003,01,1,021,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,41,15,003,02,1,022,  ,2,1, ,  ,35,  ,00,00,1
 1,2014,01,2,41,15,003,03,1,023,  ,6,6,1,  ,  ,15,00,00,1
 1,2014,01,2,41,15,003,04,1,024,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,41,15,003,05,1,025,  ,6,1, ,  ,25,  ,00,00,1
 1,2014,01,2,41,15,003,06,1,026,  ,4,4,1,  ,  ,35,00,00,1
 1,2014,01,2,41,15,003,07,1,027,  ,6,6,1,  ,  ,25,00,00,1
 1,2014,01,2,41,15,003,08,1,028,  ,4,4,1,  ,  ,25,00,00,1
 1,2014,01,2,41,15,003,09,1,029,  ,1, , ,15,  ,  ,00,00,1
 1,2014,01,2,41,15,003,10,1,030,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,41,21,004,01,1,001,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,41,21,004,02,1,002,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,41,21,004,03,1,003,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,41,21,004,04,1,004,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,41,21,004,05,1,005,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,41,21,004,06,1,006,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,41,21,004,07,1,007,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,41,21,004,08,1,008,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,41,21,004,09,1,009,  ,1, , ,25,  ,  ,00,00,1
 1,2014,01,2,41,21,004,10,1,010,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,41,33,005,01,1,041,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,01,2,41,33,005,02,1,042,  ,1, , ,70,  ,  ,00,00,1
 1,2014,01,2,41,33,005,03,1,043,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,41,33,005,04,1,044,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,41,33,005,05,1,045,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,41,33,005,06,1,046,  ,1, , ,60,  ,  ,00,00,1
 1,2014,01,2,41,33,005,07,1,047,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,41,33,005,08,1,048,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,41,33,005,09,1,049,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,41,33,005,10,1,050,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,01,2,33,06,001,01,1,001,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,01,2,33,06,001,02,1,002,  ,1, , ,60,  ,  ,00,00,1
 1,2014,01,2,33,06,001,03,1,003,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,33,06,001,04,1,004,  ,2,1, ,  ,45,  ,00,00,1
 1,2014,01,2,33,06,001,05,1,005,  ,4,4,4,  ,  ,60,00,00,2
 1,2014,01,2,33,06,001,06,1,006,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,33,06,001,07,1,007,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,33,06,001,08,1,008,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,33,06,001,09,1,009,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,33,06,001,10,1,010,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,33,09,002,02,1,011,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,33,09,002,01,1,012,  ,1, , ,45,  ,  ,01,00,1
 1,2014,01,2,33,09,002,03,1,013,  ,1, , ,60,  ,  ,01,00,1
 1,2014,01,2,33,09,002,04,1,014,  ,1, , ,60,  ,  ,01,00,1
 1,2014,01,2,33,09,002,05,1,015,  ,1, , ,45,  ,  ,01,00,1
 1,2014,01,2,33,09,002,06,1,016,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,33,09,002,07,1,017,  ,1, , ,45,  ,  ,01,00,1
 1,2014,01,2,33,09,002,08,1,018,  ,1, , ,45,  ,  ,01,00,1
 1,2014,01,2,33,09,002,09,1,019,  ,1, , ,30,  ,  ,01,00,1
 1,2014,01,2,33,09,002,10,1,020,  ,1, , ,45,  ,  ,01,00,1
 1,2014,01,2,33,12,003,01,1,051,  ,2,1, ,  ,35,  ,01,00,1
 1,2014,01,2,33,12,003,02,1,052,  ,1, , ,35,  ,  ,01,00,1
 1,2014,01,2,33,12,003,03,1,053,  ,2,2,6,  ,  ,  ,00,00,2
 1,2014,01,2,33,12,003,04,1,054,  ,1, , ,40,  ,  ,01,00,1
 1,2014,01,2,33,12,003,05,1,055,  ,2,1, ,  ,70,  ,01,00,1
 1,2014,01,2,33,12,003,06,1,056,  ,1, , ,40,  ,  ,01,00,1
 1,2014,01,2,33,12,003,07,1,057,  ,1, , ,40,  ,  ,01,00,1
 1,2014,01,2,33,12,003,08,1,058,  ,2,1, ,  ,40,  ,01,00,1
 1,2014,01,2,33,12,003,09,1,059,  ,2,1, ,  ,35,  ,00,00,1
 1,2014,01,2,33,12,003,10,1,060,  ,1, , ,40,  ,  ,01,00,1
 1,2014,01,2,33,15,004,01,1,071,  ,1, , ,25,  ,  ,00,00,1
 1,2014,01,2,33,15,004,02,1,072,  ,1, , ,20,  ,  ,00,00,1
 1,2014,01,2,33,15,004,03,1,073,  ,1, , ,20,  ,  ,00,00,1
 1,2014,01,2,33,15,004,04,1,074,  ,1, , ,20,  ,  ,00,00,1
 1,2014,01,2,33,15,004,05,1,075,  ,1, , ,20,  ,  ,00,00,1
 1,2014,01,2,33,15,004,06,1,076,  ,2,1, ,  ,15,  ,00,00,1
 1,2014,01,2,33,15,004,07,1,077,  ,6,1, ,  ,10,  ,00,00,1
 1,2014,01,2,33,15,004,08,1,078,  ,1, , ,20,  ,  ,00,00,1
 1,2014,01,2,33,15,004,09,1,079,  ,1, , ,15,  ,  ,00,00,1
 1,2014,01,2,33,15,004,10,1,080,  ,1, , ,10,  ,  ,00,00,1
 1,2014,01,2,33,21,005,01,1,041,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,33,21,005,02,1,042,  ,4,1, ,  ,50,  ,00,00,1
 1,2014,01,2,33,21,005,03,1,043,  ,6,1, ,  ,45,  ,00,00,1
 1,2014,01,2,33,21,005,04,1,044,  ,6,1, ,  ,45,  ,00,00,1
 1,2014,01,2,33,21,005,05,1,045,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,33,21,005,06,1,046,  ,4,1, ,  ,55,  ,00,00,1
 1,2014,01,2,33,21,005,07,1,047,  ,1, , ,55,  ,  ,00,00,1
 1,2014,01,2,33,21,005,08,1,048,  ,1, , ,55,  ,  ,00,00,1
 1,2014,01,2,33,21,005,09,1,049,  ,6,1, ,  ,45,  ,00,00,1
 1,2014,01,2,33,21,005,10,1,050,  ,6,1, ,  ,55,  ,00,00,1
 1,2014,01,2,33,25,006,01,1,031,  ,2,1, ,  ,50,  ,00,00,1
 1,2014,01,2,33,25,006,02,1,032,  ,1, , ,70,  ,  ,00,00,1
 1,2014,01,2,33,25,006,03,1,033,  ,1, , ,60,  ,  ,00,00,1
 1,2014,01,2,33,25,006,04,1,034,  ,4,4,4,  ,  ,  ,00,00,2
 1,2014,01,2,33,25,006,05,1,035,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,33,25,006,06,1,036,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,33,25,006,07,1,037,  ,1, , ,60,  ,  ,00,00,1
 1,2014,01,2,33,25,006,08,1,038,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,33,25,006,09,1,039,  ,1, , ,70,  ,  ,00,00,1
 1,2014,01,2,33,25,006,10,1,040,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,33,33,007,01,1,061,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,33,33,007,02,1,062,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,33,33,007,03,1,063,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,33,33,007,04,1,064,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,33,33,007,05,1,065,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,33,33,007,06,1,066,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,33,33,007,07,1,067,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,33,33,007,08,1,068,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,33,33,007,08,1,069,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,33,33,007,10,1,070,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,33,33,008,01,1,021,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,33,33,008,02,1,022,  ,6,1, ,  ,40,  ,00,00,1
 1,2014,01,2,33,33,008,03,1,023,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,33,33,008,04,1,024,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,33,33,008,05,1,025,  ,6,1, ,  ,40,  ,00,00,1
 1,2014,01,2,33,33,008,06,1,026,  ,6,1, ,  ,40,  ,00,00,1
 1,2014,01,2,33,33,008,07,1,027,  ,1, , ,23,  ,  ,00,00,1
 1,2014,01,2,33,33,008,08,1,028,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,33,33,008,09,1,029,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,01,2,33,33,008,10,1,030,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,1,12,03,001,01,1,001,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,1,12,03,001,02,1,002,  ,6,1, ,10,40,  ,00,00,1
 1,2014,01,1,12,03,001,03,1,003,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,1,12,03,001,04,1,004,  ,1, , ,55,  ,  ,00,00,1
 1,2014,01,1,12,03,001,05,1,005,  ,1, , ,60,  ,  ,00,00,1
 1,2014,01,1,12,03,001,06,1,006,  , , , ,  ,  ,  ,00,00,1
 1,2014,01,1,12,03,001,07,1,007,  ,6,1, ,10,60,  ,00,00,1
 1,2014,01,1,12,03,001,08,1,008,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,1,12,03,001,09,1,009,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,1,12,03,001,10,1,010,  ,6,6, ,10,10,  ,00,00,2
 1,2014,01,1,12,03,002,01,1,011,  ,4,4, ,15,15,  ,00,00,2
 1,2014,01,1,12,03,002,02,1,012,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,1,12,03,002,03,1,013,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,1,12,03,002,04,1,014,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,1,12,03,002,05,1,015,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,1,12,03,002,06,1,016,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,1,12,03,002,07,1,017,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,1,12,03,002,08,1,018,  ,4,1, ,10,50,  ,00,00,1
 1,2014,01,1,12,03,002,09,1,019,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,1,12,03,002,10,1,020,  ,6,6,6,10,10,10,00,00,2
 1,2014,01,1,12,06,003,01,1,021,  ,1, , ,15,  ,  ,00,00,1
 1,2014,01,1,12,06,003,02,1,022,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,1,12,06,003,03,1,023,  ,1, , ,15,  ,  ,00,00,1
 1,2014,01,1,12,06,003,04,1,024,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,1,12,06,003,05,1,025,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,1,12,06,003,06,1,026,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,1,12,06,003,07,1,027,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,1,12,06,003,08,1,028,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,1,12,06,003,09,1,029,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,1,12,06,003,10,1,030,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,1,12,21,004,01,1,031,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,1,12,21,004,02,1,032,  ,1, , ,25,  ,  ,00,00,1
 1,2014,01,1,12,21,004,03,1,033,  ,6,1, ,  ,30,  ,00,00,1
 1,2014,01,1,12,21,004,04,1,034,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,1,12,21,004,05,1,035,  ,6,1, ,  ,30,  ,00,00,1
 1,2014,01,1,12,21,004,06,1,036,  ,6,1, ,  ,40,  ,00,00,1
 1,2014,01,1,12,21,004,07,1,037,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,1,12,21,004,08,1,038,  ,1, , ,25,  ,  ,00,00,1
 1,2014,01,1,12,21,004,09,1,039,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,01,1,12,21,004,10,1,040,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,01,1,12,24,005,01,1,041,  ,6,1, ,  ,40,  ,00,00,1
 1,2014,01,1,12,24,005,02,1,042,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,01,1,12,24,005,03,1,043,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,1,12,24,005,04,1,044,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,1,12,24,005,05,1,045,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,1,12,24,005,06,1,046,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,1,12,24,005,07,1,047,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,1,12,24,005,08,1,048,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,1,12,24,005,09,1,049,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,1,12,24,005,10,1,050,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,12,06,006,01,1,051,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,12,06,006,02,1,052,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,12,06,006,03,1,053,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,12,06,006,04,1,054,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,12,06,006,05,1,055,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,12,06,006,06,1,056,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,12,06,006,07,1,057,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,12,06,006,08,1,058,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,12,06,006,09,1,059,  ,1, , ,25,  ,  ,00,00,1
 1,2014,01,2,12,06,006,10,1,060,  ,4,4, ,  ,  ,  ,00,00,2
 1,2014,01,2,12,09,007,01,1,061,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,12,09,007,02,1,062,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,12,09,007,03,1,063,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,12,09,007,04,1,064,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,12,09,007,05,1,065,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,12,09,007,06,1,066,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,12,09,007,07,1,067,  ,1, , ,35,  ,  ,00,00,1
 1,2014,01,2,12,09,007,08,1,068,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,12,09,007,09,1,069,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,12,09,007,10,1,070,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,12,09,008,01,1,071,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,12,09,008,02,1,072,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,01,2,12,09,008,03,1,073,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,12,09,008,04,1,074,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,12,09,008,05,1,075,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,12,09,008,06,1,076,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,12,09,008,07,1,077,  ,1, , ,20,  ,  ,00,00,1
 1,2014,01,2,12,09,008,08,1,078,  ,1, , ,40,  ,  ,00,00,1
 1,2014,01,2,12,09,008,09,1,079,  ,1, , ,20,  ,  ,00,00,1
 1,2014,01,2,12,09,008,10,1,080,  ,6, , ,  ,  ,  ,00,00,2
 1,2014,01,2,12,12,009,01,1,081,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,12,12,009,02,1,082,  ,1, , ,50,  ,  ,00,00,1
 1,2014,01,2,12,12,009,03,1,083,  ,1, , ,60,  ,  ,00,00,1
 1,2014,01,2,12,12,009,04,1,084,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,12,12,009,05,1,085,  ,1, , ,70,  ,  ,00,00,1
 1,2014,01,2,12,12,009,06,1,086,  ,1, , ,30,  ,  ,00,00,1
 1,2014,01,2,12,12,009,07,1,087,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,12,12,009,08,1,088,  ,1, , ,20,  ,  ,00,00,1
 1,2014,01,2,12,12,009,09,1,089,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,12,12,009,10,1,090,  ,1, , ,45,  ,  ,00,00,1
 1,2014,01,2,12,15,010,01,1,091,  ,1, , ,20,  ,  ,00,00,1
