REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q27SERNO,Q27,Q28,Q29,Q30,Q31,Q32,Q33
 7,2014,01,2,71,09,002,02,1,012,01,3, , , , , ,2
 7,2014,01,2,71,09,002,02,1,012,02,4, , , , , ,2
 7,2014,01,2,71,09,002,04,1,014,01,3, , , , , ,2
 7,2014,01,2,71,09,002,08,1,018,01,3, , , , , ,2
 7,2014,01,2,71,09,002,09,1,019,02,1,4, , , , ,2
 7,2014,01,2,71,09,002,10,1,020,01,3, , , , , ,2
 7,2014,01,2,71,42,004,05,1,045,01,1,4, , , , ,2
 7,2014,01,2,71,42,004,09,1,049,01,3, , , , , ,2
 7,2014,01,2,71,54,005,03,1,023,01,3, , , , , ,2
 7,2014,01,2,71,54,005,04,1,024,01,3, , , , , ,2
 7,2014,01,2,71,66,006,02,1,032,01,3, , , , , ,2
 7,2014,01,2,71,66,006,02,1,032,02,4, , , , , ,2
 7,2014,01,2,71,66,006,04,1,034,01,1,4, , , , ,3
 7,2014,01,2,71,66,006,06,1,036,01,3, , , , , ,2
 7,2014,01,2,71,66,006,06,1,036,02,4, , , , , ,2
 7,2014,01,2,71,66,006,06,1,036,04,4, , , , , ,2
 7,2014,01,1,52,15,001,07,1,007,02,4, , , , , ,2
 7,2014,01,2,52,03,003,09,1,019,01,3, , , , , ,2
 7,2014,01,2,52,34,007,06,1,036,01,3, , , , , ,2
 7,2014,03,2,52,45,025,01,1,041,01,3, , , , , ,2
 7,2014,03,2,52,45,025,01,1,041,02,4, , , , , ,2
 7,2014,03,2,81,42,023,04,1,014,01,4, , , , , ,1
 7,2014,03,2,81,42,023,10,1,020,01,3, , , , , ,2
 7,2014,04,2,43,06,010,08,1,028,01,3, , , , , ,2
 7,2014,04,2,43,09,011,05,1,005,02,3, , , , , ,3
 7,2014,04,1,53,24,015,07,1,017,01,1,4, , , , ,2
 7,2014,04,2,53,18,016,01,1,011,01,3, , , , , ,2
 7,2014,04,2,53,18,016,06,1,016,01,3, , , , , ,2
 7,2014,04,2,53,30,017,02,1,002,01,3, , , , , ,2
 7,2014,04,2,53,30,017,05,1,005,01,3, , , , , ,2
 7,2014,04,2,91,06,032,03,1,073,01,3, , , , , ,2
 7,2014,04,2,91,15,034,08,1,058,01,1,4, , , , ,2
 7,2014,04,2,91,15,034,08,1,058,02,1,4, , , , ,2
 7,2014,04,2,91,15,034,09,1,059,01,4, , , , , ,2
 7,2014,04,2,91,21,035,01,1,041,01,3, , , , , ,2
 7,2014,04,2,91,21,035,01,1,041,02,4, , , , , ,2
 7,2014,04,2,91,21,035,04,1,044,01,3, , , , , ,2
 7,2014,04,2,91,21,035,08,1,048,01,3, , , , , ,2
 7,2014,04,2,91,42,038,06,1,016,01,3, , , , , ,2
 7,2014,04,2,62,33,021,03,1,033,01,3, , , , , ,2
 7,2014,04,2,62,33,021,04,1,034,01,3, , , , , ,2
 7,2014,04,2,62,24,020,04,1,024,01,3, , , , , ,2
 7,2014,04,2,62,24,020,08,1,028,01,3, , , , , ,2
 7,2014,04,2,72,06,014,10,1,030,01,1,4, , , , ,2
 7,2014,04,2,72,10,015,05,1,015,01,1,4, , , , ,2
 7,2014,04,2,72,12,016,02,1,002,02,3, , , , , ,2
 7,2014,04,2,72,12,016,03,2,003,01,1,2,2,2,2,3,1
 7,2014,04,2,72,18,017,10,1,040,01,1,2,2,2,2,3,3
 7,2014,04,2,72,18,017,10,1,040,03,1,2,2,2,2,3,3
 7,2014,04,1,23,15,016,01,1,001,01,3, , , , , ,2
 7,2014,04,1,23,15,016,08,1,008,01,3, , , , , ,2
 7,2014,04,2,23,12,018,01,1,021,02,3, , , , , ,2
 7,2014,04,2,23,12,018,02,1,022,02,3, , , , , ,2
 7,2014,04,2,23,12,018,02,1,022,03,3, , , , , ,2
 7,2014,04,2,23,12,018,04,1,024,01,3, , , , , ,2
 7,2014,04,2,23,12,018,05,1,025,01,3, , , , , ,2
 7,2014,04,2,23,12,018,09,1,029,01,3, , , , , ,2
 7,2014,04,2,23,12,018,10,1,030,01,3, , , , , ,2
 7,2014,04,3,23,03,019,05,1,035,03,3, , , , , ,2
 7,2014,04,3,23,03,019,07,1,037,02,3, , , , , ,2
 7,2014,04,3,23,15,020,01,1,041,04,4, , , , , ,2
 7,2014,04,3,23,15,020,01,1,041,08,4, , , , , ,2
 7,2014,04,3,23,15,020,02,1,042,01,4, , , , , ,2
 7,2014,04,3,23,15,020,04,1,044,03,3, , , , , ,2
 7,2014,04,2,44,15,012,06,1,026,01,3, , , , , ,2
 7,2014,04,2,22,03,015,07,1,007,01,3, , , , , ,2
 7,2014,04,2,22,03,015,08,1,008,02,4, , , , , ,2
 7,2014,04,2,22,15,017,06,1,026,02,3, , , , , ,2
 7,2014,04,2,22,27,018,06,1,036,01,3, , , , , ,2
 7,2014,04,2,82,27,015,06,1,036,01,3, , , , , ,1
 7,2014,04,2,32,06,032,01,1,011,03,1,4, , , , ,2
 7,2014,04,2,32,06,032,02,1,012,02,4, , , , , ,2
 7,2014,04,2,32,12,034,02,1,032,01,3, , , , , ,2
 7,2014,04,2,32,30,037,05,1,065,01,3, , , , , ,2
 7,2014,04,2,61,60,064,05,1,075,01,3, , , , , ,2
 7,2014,04,2,61,60,064,07,1,077,03,3, , , , , ,2
 7,2014,04,2,61,57,063,01,1,081,01,3, , , , , ,2
 7,2014,04,2,61,51,062,01,1,051,01,3, , , , , ,2
 7,2014,04,2,61,51,062,09,1,059,01,3, , , , , ,2
 7,2014,04,2,61,51,062,09,1,059,02,4, , , , , ,2
 7,2014,04,2,61,36,059,04,1,034,01,1,2,2,2,2,3,1
 7,2014,04,2,61,36,059,05,1,035,01,3, , , , , ,2
 7,2014,04,2,61,36,059,07,1,037,01,4, , , , , ,2
 7,2014,04,2,61,36,059,07,1,037,03,4, , , , , ,2
 7,2014,04,2,61,27,057,02,1,022,01,3, , , , , ,2
 7,2014,04,2,61,24,056,09,1,169,01,1,2,3,3,3,3,2
 7,2014,04,2,61,15,055,05,1,015,03,3, , , , , ,2
 7,2014,04,2,92,09,032,01,1,061,01,3, , , , , ,2
 7,2014,04,2,92,09,032,04,1,064,01,3, , , , , ,2
 7,2014,04,2,92,15,034,01,1,031,01,3, , , , , ,2
 7,2014,04,2,92,15,034,02,1,032,01,3, , , , , ,2
 7,2014,04,2,92,24,037,04,1,084,01,3, , , , , ,2
 7,2014,04,2,21,03,058,03,1,015,02,3, , , , , ,2
 7,2014,04,2,21,03,058,09,1,021,02,3, , , , , ,2
 7,2014,04,2,21,12,060,01,1,174,01,3, , , , , ,2
 7,2014,04,2,21,21,061,02,1,065,01,3, , , , , ,2
 7,2014,04,2,21,21,061,03,1,066,01,3, , , , , ,2
 7,2014,04,2,21,33,064,03,1,046,01,3, , , , , ,2
 7,2014,04,2,21,36,066,01,1,134,01,3, , , , , ,2
 7,2014,04,2,21,39,068,10,1,103,01,3, , , , , ,2
 7,2014,04,2,21,45,069,08,1,151,01,3, , , , , ,2
 7,2014,04,2,21,45,069,09,1,152,01,2, , , , , ,2
 7,2014,04,3,21,15,070,02,1,085,04,3, , , , , ,2
 7,2014,04,2,13,09,035,09,1,059,01,1,4, , , , ,2
 7,2014,04,2,13,15,037,06,1,086,01,3, , , , , ,2
 7,2014,04,2,13,24,039,07,2,097,01,1,2,2,2,2,3,3
 7,2014,04,2,13,30,040,01,5,075,01,3, , , , , ,2
 7,2014,04,2,13,30,040,07,1,077,01,3, , , , , ,2
 7,2014,04,2,13,36,041,03,1,003,01,3, , , , , ,2
 7,2014,04,2,13,36,041,06,1,006,01,2, , , , , ,2
 7,2014,04,2,13,36,041,09,1,009,02,3, , , , , ,2
 7,2014,04,2,41,06,017,01,1,021,01,3, , , , , ,2
 7,2014,04,2,41,06,017,02,1,022,01,3, , , , , ,2
 7,2014,04,2,41,06,017,05,1,025,02,3, , , , , ,2
 7,2014,04,2,33,09,027,08,1,008,01,1,4, , , , ,2
 7,2014,04,2,33,15,028,02,1,052,01,3, , , , , ,1
 7,2014,04,2,33,15,028,02,1,052,02,4, , , , , ,1
 7,2014,04,2,33,15,028,03,1,053,01,3, , , , , ,2
 7,2014,04,2,33,15,028,05,1,055,01,3, , , , , ,2
 7,2014,04,2,33,15,028,06,1,056,01,1,4, , , , ,2
 7,2014,04,2,33,15,028,07,1,057,01,4, , , , , ,2
 7,2014,04,2,33,15,028,08,1,058,01,1,4, , , , ,2
 7,2014,04,2,33,15,028,09,1,059,01,3, , , , , ,2
 7,2014,04,2,33,15,028,09,1,059,02,4, , , , , ,2
 7,2014,04,2,33,15,028,09,1,059,03,3, , , , , ,2
 7,2014,04,2,33,15,028,10,1,060,01,3, , , , , ,2
 7,2014,04,2,33,18,029,04,1,034,01,3, , , , , ,2
 7,2014,04,2,33,33,033,07,1,047,01,3, , , , , ,2
 7,2014,04,2,12,15,076,01,1,101,01,3, , , , , ,2
 7,2014,04,2,12,15,076,01,1,101,02,3, , , , , ,2
 7,2014,04,2,12,36,085,07,1,197,01,3, , , , , ,2
 7,2014,04,2,31,24,037,05,1,045,01,3, , , , , ,2
 7,2014,04,2,31,24,037,08,1,048,01,2, , , , , ,2
 7,2014,04,2,31,33,039,03,1,063,01,2, , , , , ,3
 7,2014,04,2,31,27,042,03,1,093,01,1,4, , , , ,3
 7,2014,04,2,31,27,042,03,1,093,02,4, , , , , ,2
 7,2014,04,2,31,27,042,07,1,097,02,2, , , , , ,2
 7,2014,04,2,31,27,042,07,1,097,03,4, , , , , ,2
 7,2014,04,2,31,27,042,08,1,098,01,3, , , , , ,2
 7,2014,04,2,31,27,042,10,1,100,01,2, , , , , ,2
 7,2014,04,2,31,27,042,10,1,100,02,1,1,2,2,2,3,2
 7,2014,04,2,31,54,043,04,1,104,02,1,4, , , , ,2
 7,2014,04,1,11,03,058,01,1,001,01,3, , , , , ,2
 7,2014,04,1,11,33,070,08,1,128,01,3, , , , , ,1
 7,2014,04,2,11,18,076,04,1,184,02,3, , , , , ,2
 7,2014,04,2,51,36,029,07,1,007,01,3, , , , , ,2
 7,2014,04,1,81,21,024,08,1,009,01,3, , , , , ,1
 7,2014,04,1,81,39,025,08,1,029,02,3, , , , , ,2
 7,2014,04,2,81,15,027,03,1,034,01,3, , , , , ,2
 7,2014,04,2,81,15,027,03,1,034,02,4, , , , , ,2
 7,2014,04,2,81,15,027,06,1,037,01,1,4,2,2,2,3,2
 7,2014,04,2,81,15,027,07,1,038,01,1,4, , , , ,2
 7,2014,04,2,81,15,027,07,1,038,02,1,4, , , , ,2
 7,2014,04,2,81,27,029,01,1,012,01,3, , , , , ,2
 7,2014,04,2,81,27,029,07,1,018,01,3, , , , , ,2
 7,2014,04,2,81,27,029,10,1,021,01,3, , , , , ,2
 7,2014,04,2,81,27,029,04,1,015,01,3, , , , , ,2
 7,2014,04,3,81,30,030,07,1,048,01,3, , , , , ,2
 7,2014,04,2,71,09,019,04,1,014,01,1,4, , , , ,2
 7,2014,04,2,71,09,019,06,1,016,01,1,3,2,2,2,2,3
 7,2014,04,2,71,09,019,06,1,016,02,1,3,2,2,2,3,2
 7,2014,04,2,71,09,019,07,1,017,01,1,3,2,2,2,3,2
 7,2014,04,2,71,09,019,08,1,018,01,1,4, , , , ,2
 7,2014,04,2,71,09,019,08,1,018,02,1,4, , , , ,2
 7,2014,04,2,71,09,019,09,1,019,01,1,4, , , , ,2
 7,2014,04,2,71,09,019,10,1,020,01,1,4, , , , ,2
 7,2014,04,2,71,09,019,10,1,020,02,1,4, , , , ,2
 7,2014,04,2,71,21,020,04,1,054,01,3, , , , , ,2
 7,2014,04,2,71,45,021,02,1,022,02,3, , , , , ,2
 7,2014,04,2,71,45,021,06,1,026,01,3, , , , , ,2
 7,2014,04,2,71,45,021,08,1,028,01,3, , , , , ,2
 7,2014,04,2,71,45,021,08,1,028,03,4, , , , , ,2
 7,2014,04,1,52,15,026,08,1,008,02,1,2,2,2,2,1, 
 7,2014,04,2,52,48,034,04,1,044,01,3, , , , , ,2
 7,2014,05,2,43,03,013,02,1,002,01,3, , , , , ,2
 7,2014,05,2,43,03,013,06,1,006,01,1,2,2,2,2,2, 
 7,2014,05,2,43,09,014,01,1,011,01,3, , , , , ,2
 7,2014,05,2,43,09,014,03,1,013,01,3, , , , , ,2
 7,2014,05,2,43,09,014,05,1,015,01,3, , , , , ,2
 7,2014,05,2,43,09,014,07,1,017,01,4, , , , , ,2
 7,2014,05,2,43,09,014,08,1,018,01,4, , , , , ,2
 7,2014,05,2,43,09,015,01,1,021,03,1,4, , , , ,2
 7,2014,05,2,91,06,042,08,1,028,01,3, , , , , ,2
 7,2014,05,2,91,15,043,04,1,004,01,3, , , , , ,2
 7,2014,05,2,91,15,043,05,1,005,01,3, , , , , ,2
 7,2014,05,2,91,15,043,06,1,006,03,3, , , , , ,2
 7,2014,05,2,91,15,043,08,1,008,01,3, , , , , ,2
 7,2014,05,2,91,15,043,08,1,008,02,3, , , , , ,2
 7,2014,05,2,91,15,043,10,1,010,01,3, , , , , ,2
 7,2014,05,2,91,18,044,01,1,091,01,3, , , , , ,2
 7,2014,05,2,91,18,044,02,1,092,01,1,3,2,2,2,3,1
 7,2014,05,2,91,24,045,10,1,070,01,1,2,2,2,2,3,2
 7,2014,05,2,91,33,046,04,1,034,01,1,4, , , , ,2
 7,2014,05,2,91,45,048,02,1,072,01,3, , , , , ,2
 7,2014,05,2,91,45,048,02,1,072,02,4, , , , , ,2
 7,2014,05,2,91,45,048,09,1,079,01,3, , , , , ,2
 7,2014,05,2,91,45,048,09,1,079,02,4, , , , , ,2
 7,2014,05,2,62,30,026,01,1,011,01,3, , , , , ,2
 7,2014,05,2,62,30,026,03,1,013,01,1,2,2,2,1,1, 
 7,2014,05,2,62,18,025,01,1,011,01,1,2,2,2,2,3,2
 7,2014,05,2,62,18,025,04,1,014,02,1,2,2,2,1,1, 
 7,2014,05,2,72,09,019,03,1,033,02,3, , , , , ,2
 7,2014,05,2,72,09,019,04,1,034,01,1,4, , , , ,2
 7,2014,05,2,72,09,019,09,1,039,01,3, , , , , ,2
 7,2014,05,2,72,12,020,03,1,013,01,3, , , , , ,2
 7,2014,05,2,72,12,020,03,1,013,04,3, , , , , ,2
 7,2014,05,2,72,12,020,03,1,013,06,3, , , , , ,2
 7,2014,05,2,72,12,020,07,1,017,01,3, , , , , ,2
 7,2014,05,2,72,12,020,10,1,020,01,3, , , , , ,2
 7,2014,05,2,72,15,021,01,1,001,01,1,3,2,2,2,3,1
 7,2014,05,2,72,15,021,09,1,009,01,3, , , , , ,2
 7,2014,05,2,23,03,022,04,1,014,01,3, , , , , ,2
 7,2014,05,2,23,06,023,02,1,022,01,3, , , , , ,2
 7,2014,05,2,23,06,023,02,1,022,02,4, , , , , ,2
 7,2014,05,2,23,06,023,03,1,023,03,3, , , , , ,2
 7,2014,05,2,23,06,023,04,1,024,02,3, , , , , ,2
 7,2014,05,2,23,06,023,07,1,027,01,1,4, , , , ,2
 7,2014,05,2,23,06,023,08,1,028,03,3, , , , , ,2
 7,2014,05,2,23,06,023,08,1,028,04,4, , , , , ,2
 7,2014,05,2,23,06,023,09,1,029,01,3, , , , , ,2
 7,2014,05,2,23,06,023,09,1,029,02,4, , , , , ,2
 7,2014,05,3,23,12,024,04,1,034,01,3, , , , , ,2
 7,2014,05,3,23,12,024,06,1,036,03,3, , , , , ,2
 7,2014,05,3,23,12,024,09,1,039,01,3, , , , , ,2
 7,2014,05,3,23,15,025,01,1,041,01,1,4,2,2,2,3,2
 7,2014,05,3,23,15,025,02,1,042,01,3, , , , , ,2
 7,2014,05,3,23,15,025,05,1,045,02,1,4,2,2,2,3,2
 7,2014,05,2,22,06,020,10,1,010,01,3, , , , , ,2
 7,2014,05,2,22,12,021,01,1,011,01,3, , , , , ,2
 7,2014,05,2,22,12,021,01,1,011,03,3, , , , , ,2
 7,2014,05,2,22,12,021,09,1,019,01,3, , , , , ,2
 7,2014,05,2,22,12,021,10,1,020,04,1,4, , , , ,3
 7,2014,05,2,82,09,016,02,1,002,01,3, , , , , ,2
 7,2014,05,2,82,09,016,02,1,002,02,4, , , , , ,2
 7,2014,05,2,82,09,016,05,1,005,01,3, , , , , ,2
 7,2014,05,2,82,09,016,06,1,006,01,3, , , , , ,2
 7,2014,05,2,82,09,016,09,1,009,02,3, , , , , ,2
 7,2014,05,2,82,09,016,10,1,010,06,3, , , , , ,2
 7,2014,05,2,82,24,017,01,1,011,01,3, , , , , ,2
 7,2014,05,2,82,24,017,01,1,011,02,4, , , , , ,2
 7,2014,05,2,82,24,017,02,1,012,01,3, , , , , ,2
 7,2014,05,2,82,24,017,03,1,013,01,3, , , , , ,2
 7,2014,05,2,82,24,017,05,1,015,01,3, , , , , ,2
 7,2014,05,2,82,24,017,07,1,017,01,3, , , , , ,2
 7,2014,05,2,82,24,017,09,1,019,01,2, , , , , ,2
 7,2014,05,2,82,33,018,01,1,021,01,1,4, , , , ,3
 7,2014,05,2,82,33,018,03,1,023,01,3, , , , , ,2
 7,2014,05,2,82,33,018,03,1,023,02,4, , , , , ,2
 7,2014,05,2,82,33,018,05,1,025,01,3, , , , , ,2
 7,2014,05,2,82,33,018,05,1,025,02,4, , , , , ,2
 7,2014,05,2,82,33,018,06,1,026,02,3, , , , , ,2
 7,2014,05,2,82,33,018,09,1,029,01,3, , , , , ,2
 7,2014,05,2,32,18,044,01,1,031,01,3, , , , , ,2
 7,2014,05,2,32,18,044,03,1,033,02,4, , , , , ,2
 7,2014,05,2,32,18,044,08,1,038,02,3, , , , , ,2
 7,2014,05,2,32,21,045,04,1,044,01,4, , , , , ,2
 7,2014,05,2,32,27,046,02,1,052,01,3, , , , , ,2
 7,2014,05,2,32,27,046,02,1,052,02,4, , , , , ,2
 7,2014,05,2,32,27,046,03,1,053,01,1,4, , , , ,2
 7,2014,05,2,32,27,046,05,1,055,01,1,2,2,2,2,3,2
 7,2014,05,2,32,36,047,04,1,064,01,3, , , , , ,2
 7,2014,05,2,32,36,047,10,1,070,02,3, , , , , ,2
 7,2014,05,2,32,42,048,10,1,081,02,3, , , , , ,2
 7,2014,05,2,32,48,049,05,1,086,01,3, , , , , ,2
 7,2014,05,2,32,48,049,05,1,086,03,4, , , , , ,2
 7,2014,05,2,61,84,086,02,1,012,01,3, , , , , ,1
 7,2014,05,2,61,84,086,02,1,012,02,3, , , , , ,2
 7,2014,05,2,61,78,085,01,1,121,01,3, , , , , ,2
 7,2014,05,2,61,78,084,01,1,171,01,3, , , , , ,2
 7,2014,05,2,61,63,081,02,1,092,02,3, , , , , ,2
 7,2014,05,2,61,63,081,10,1,100,03,3, , , , , ,2
 7,2014,05,2,61,49,078,01,1,041,01,3, , , , , ,2
 7,2014,05,2,61,49,078,03,1,043,01,3, , , , , ,2
 7,2014,05,2,61,49,078,05,1,045,01,3, , , , , ,2
 7,2014,05,2,61,49,078,06,1,046,01,3, , , , , ,2
 7,2014,05,2,61,49,078,07,1,047,01,3, , , , , ,2
 7,2014,05,2,61,49,078,07,1,047,02,4, , , , , ,2
 7,2014,05,2,61,49,078,08,1,048,01,3, , , , , ,2
 7,2014,05,2,61,45,077,05,1,135,01,3, , , , , ,2
 7,2014,05,2,61,42,076,01,1,161,01,2, , , , , ,2
 7,2014,05,2,61,36,075,03,1,143,01,4, , , , , ,2
 7,2014,05,2,61,36,075,04,1,144,02,1,4, , , , ,2
 7,2014,05,2,61,36,075,07,1,147,01,4, , , , , ,1
 7,2014,05,2,61,21,072,01,1,061,01,3, , , , , ,2
 7,2014,05,2,61,21,072,05,1,065,01,3, , , , , ,2
 7,2014,05,2,61,21,072,08,1,068,01,3, , , , , ,2
 7,2014,05,2,61,21,072,08,1,068,03,4, , , , , ,2
 7,2014,05,2,61,21,072,09,1,069,04,3, , , , , ,2
 7,2014,05,2,61,12,071,04,1,034,03,1,4, , , , ,3
 7,2014,05,2,61,12,071,06,1,036,01,3, , , , , ,2
 7,2014,05,2,61,12,071,07,1,037,01,3, , , , , ,2
 7,2014,05,2,61,06,070,03,1,113,01,3, , , , , ,2
 7,2014,05,2,61,06,070,05,1,115,01,3, , , , , ,2
 7,2014,05,2,61,06,070,05,1,115,02,4, , , , , ,2
 7,2014,05,2,61,06,070,07,1,117,01,3, , , , , ,2
 7,2014,05,1,92,12,040,10,1,030,01,3, , , , , ,2
 7,2014,05,2,92,15,044,04,1,004,01,3, , , , , ,2
 7,2014,05,2,92,15,044,04,1,004,03,1,4, , , , ,2
 7,2014,05,2,92,18,046,02,1,062,04,3, , , , , ,2
 7,2014,05,2,92,18,046,03,1,063,01,3, , , , , ,2
 7,2014,05,2,92,18,046,04,1,064,01,3, , , , , ,2
 7,2014,05,2,92,24,047,03,1,073,01,3, , , , , ,2
 7,2014,05,2,92,24,047,03,1,073,02,4, , , , , ,2
 7,2014,05,2,92,24,047,06,1,076,01,2, , , , , ,2
 7,2014,05,2,21,06,075,02,1,062,02,3, , , , , ,2
 7,2014,05,2,21,12,076,03,1,163,01,3, , , , , ,2
 7,2014,05,2,21,36,083,01,1,151,01,3, , , , , ,2
 7,2014,05,2,21,36,083,08,1,158,02,2, , , , , ,2
 7,2014,05,2,21,51,087,08,1,128,01,3, , , , , ,2
 7,2014,05,2,13,03,044,01,1,021,03,3, , , , , ,2
 7,2014,05,2,13,09,046,06,1,086,01,3, , , , , ,2
 7,2014,05,2,13,12,047,04,1,004,01,3, , , , , ,2
 7,2014,05,2,13,24,049,05,1,045,01,3, , , , , ,2
 7,2014,05,2,13,24,049,08,1,048,04,2, , , , , ,2
 7,2014,05,2,13,27,050,07,1,057,02,3, , , , , ,2
 7,2014,05,2,13,33,051,07,1,097,01,3, , , , , ,2
 7,2014,05,2,13,33,051,08,1,098,01,4, , , , , ,2
 7,2014,05,2,13,39,052,04,1,014,01,3, , , , , ,2
 7,2014,05,2,13,39,052,07,1,017,01,3, , , , , ,2
 7,2014,05,2,13,39,052,08,1,018,02,3, , , , , ,2
 7,2014,05,2,13,39,052,10,1,020,01,3, , , , , ,2
 7,2014,05,2,13,39,052,10,1,020,02,4, , , , , ,2
 7,2014,05,2,13,39,052,01,1,011,02,3, , , , , ,2
 7,2014,05,2,13,39,052,02,1,012,01,1,2,2,2,2,3,3
 7,2014,05,2,41,18,023,04,1,014,01,1,4, , , , ,3
 7,2014,05,2,33,03,034,01,1,032,01,3, , , , , ,2
 7,2014,05,2,33,09,035,09,1,020,01,4, , , , , ,2
 7,2014,05,2,33,09,035,09,1,020,02,3, , , , , ,2
 7,2014,05,2,33,09,035,10,1,021,01,1,4, , , , ,2
 7,2014,05,2,33,12,036,02,1,043,01,1,3,2,2,2,3,2
 7,2014,05,2,33,12,036,03,1,044,01,3, , , , , ,2
 7,2014,05,2,33,15,037,01,1,022,02,3, , , , , ,2
 7,2014,05,2,33,15,037,02,1,023,02,3, , , , , ,2
 7,2014,05,2,33,15,037,04,1,025,01,3, , , , , ,2
 7,2014,05,2,33,15,037,04,1,025,02,4, , , , , ,2
 7,2014,05,2,33,15,037,06,1,027,04,1,4, , , , ,2
 7,2014,05,2,33,15,037,07,1,028,01,3, , , , , ,2
 7,2014,05,2,33,15,037,07,1,028,02,4, , , , , ,2
 7,2014,05,2,33,15,037,08,1,029,01,1,4, , , , ,2
 7,2014,05,2,33,24,039,05,1,005,01,3, , , , , ,2
 7,2014,05,2,33,24,039,10,1,010,01,1,4, , , , ,3
 7,2014,05,2,33,27,040,02,1,053,01,3, , , , , ,3
 7,2014,05,2,33,27,040,03,1,054,02,3, , , , , ,2
 7,2014,05,2,33,27,040,05,1,056,01,3, , , , , ,2
 7,2014,05,2,33,27,040,05,1,056,04,4, , , , , ,2
 7,2014,05,2,33,27,040,06,1,057,01,3, , , , , ,2
 7,2014,05,2,33,27,040,08,1,059,01,3, , , , , ,2
 7,2014,05,2,33,27,040,09,1,060,02,1,4, , , , ,3
 7,2014,05,2,33,33,041,02,1,063,01,3, , , , , ,2
 7,2014,05,2,33,33,041,02,1,063,02,4, , , , , ,2
 7,2014,05,2,33,33,041,03,1,064,01,1,4, , , , ,2
 7,2014,05,2,33,33,041,10,1,071,01,3, , , , , ,2
 7,2014,05,2,12,21,100,02,1,122,02,3, , , , , ,2
 7,2014,05,2,12,27,102,04,1,144,04,3, , , , , ,2
 7,2014,05,2,12,27,102,06,1,146,01,3, , , , , ,2
 7,2014,05,2,12,27,102,07,1,147,01,3, , , , , ,2
 7,2014,05,2,12,27,103,02,1,152,01,3, , , , , ,2
 7,2014,05,2,12,27,103,07,1,157,01,4, , , , , ,1
 7,2014,05,2,12,27,103,07,1,157,02,4, , , , , ,2
 7,2014,05,2,12,39,108,04,1,204,01,3, , , , , ,1
 7,2014,05,2,31,12,048,01,1,041,01,3, , , , , ,2
 7,2014,05,2,31,12,048,03,1,043,01,3, , , , , ,2
 7,2014,05,2,31,12,048,04,1,044,02,1,2,3,3,2,1,2
 7,2014,05,2,31,42,051,05,1,075,01,3, , , , , ,1
 7,2014,05,2,31,48,052,02,1,082,01,4, , , , , ,2
 7,2014,05,2,31,48,052,02,1,082,02,4, , , , , ,2
 7,2014,05,2,31,48,052,04,1,084,01,3, , , , , ,2
 7,2014,05,2,31,48,052,06,1,086,03,2, , , , , ,2
 7,2014,05,2,31,48,052,08,1,088,01,3, , , , , ,2
 7,2014,05,2,31,48,052,08,1,088,02,3, , , , , ,2
 7,2014,05,2,31,48,052,09,1,089,01,3, , , , , ,2
 7,2014,05,2,31,48,052,10,1,090,01,3, , , , , ,2
 7,2014,05,1,11,03,077,02,1,002,02,3, , , , , ,2
 7,2014,05,1,11,36,090,04,1,135,02,3, , , , , ,2
 7,2014,05,1,11,33,088,08,1,129,02,3, , , , , ,2
 7,2014,05,1,11,33,088,08,1,129,03,3, , , , , ,2
 7,2014,05,1,11,03,078,10,1,061,03,1,2,2,1,2,3,1
 7,2014,05,2,81,03,031,02,1,032,01,3, , , , , ,2
 7,2014,05,2,81,20,032,04,1,004,01,3, , , , , ,2
 7,2014,05,2,81,20,032,04,1,004,02,4, , , , , ,2
 7,2014,05,2,81,27,033,01,1,044,02,3, , , , , ,2
 7,2014,05,2,81,27,033,01,1,044,03,4, , , , , ,2
 7,2014,05,2,81,27,033,01,1,049,01,3, , , , , ,2
 7,2014,05,2,81,27,033,01,1,049,02,4, , , , , ,2
 7,2014,05,2,81,30,034,01,1,021,01,3, , , , , ,2
 7,2014,05,2,81,30,034,03,1,023,01,3, , , , , ,2
 7,2014,05,2,81,30,034,10,1,030,01,1,4, , , , ,2
 7,2014,05,2,81,42,036,01,1,073,02,1,2,2,2,2,3,2
 7,2014,05,2,81,42,036,01,1,078,01,1,2,2,2,2,3,2
 7,2014,05,2,81,42,036,01,1,079,01,4, , , , , ,2
 7,2014,05,3,81,18,037,04,1,014,01,1,3,2,2,2,3,2
 7,2014,05,3,81,21,038,01,1,061,01,3, , , , , ,2
 7,2014,05,3,81,21,038,01,1,061,02,4, , , , , ,2
 7,2014,05,2,71,06,024,04,1,034,01,3, , , , , ,2
 7,2014,05,2,71,18,025,01,1,001,01,4, , , , , ,2
 7,2014,05,2,71,18,025,01,1,001,02,3, , , , , ,2
 7,2014,05,2,71,18,025,04,1,004,01,3, , , , , ,2
 7,2014,05,2,71,18,025,05,1,005,01,3, , , , , ,2
 7,2014,05,2,71,18,025,06,1,006,01,3, , , , , ,2
 7,2014,05,2,71,18,025,07,1,007,01,3, , , , , ,2
 7,2014,05,2,71,18,025,09,1,009,01,3, , , , , ,2
 7,2014,05,2,71,18,025,09,1,009,02,4, , , , , ,2
 7,2014,05,2,71,18,025,10,1,010,01,3, , , , , ,2
 7,2014,05,2,71,18,025,10,1,010,02,4, , , , , ,2
