REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q43_PERSON_SERIAL_NO,Q43_EXPECT_MINIMUM_SALARY,Q44_HOW_LONG_LOOKING_JOB,Q45_FORMAL_TRAINING,Q46B1_TRAINING_FIELD_1ST,Q46C1_NATURE_CERTIFICATE_1ST,Q46D1_INSTITUTION_1ST,Q46E1_DURATION_1ST,Q46B2_TRAINING_FIELD_2ND,Q46C2_NATURE_CERTIFICATE_2ND,Q46D2_INSTITUTION_2ND,Q46E2_DURATION_2ND
11,2006,05,2,31,042,03,1,013,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,042,03,1,013,04,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,042,04,1,014,03,05500,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,042,05,1,015,02,08000,3,1,719,1,46,12,   , ,  ,  
11,2006,05,2,31,042,10,1,020,03,06500,3,1,842,1,46,12,   , ,  ,  
11,2006,05,2,31,042,10,1,020,04,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,042,10,1,020,05,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,043,05,1,025,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,044,02,1,032,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,044,02,1,032,05,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,045,03,1,043,01,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,045,03,1,043,02,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,045,03,1,043,03,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,045,04,1,044,05,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,045,04,1,044,06,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,045,07,1,047,08,06500,3,1,719,1,46,06,   , ,  ,  
11,2006,05,2,31,046,05,1,055,03,10000,3,1,719,1,46,12,   , ,  ,  
11,2006,05,2,31,046,06,1,056,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,046,07,1,057,02,50000,1,1,851,1,01,12,   , ,  ,  
11,2006,05,2,31,048,03,1,073,03,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,31,048,03,1,073,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,3,31,050,02,1,092,02,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,05,3,31,050,04,1,094,04,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,1,32,033,09,1,009,03,     , , ,   , ,  ,48,   , ,  ,  
11,2006,05,2,32,036,01,1,031,03,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,32,036,04,1,034,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,32,036,09,1,039,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,32,037,04,1,045,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,32,037,05,1,046,05,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,32,037,06,1,047,06,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,32,037,08,1,049,03,06000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,32,037,09,1,050,07,07500,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,32,038,03,1,054,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,32,039,10,1,071,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,32,040,10,1,081,04,10000,3,1,719,2,46,06,   , ,  ,  
11,2006,05,2,32,040,10,1,081,05,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,33,030,06,1,016,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,33,032,06,1,036,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,33,032,10,1,040,02,04000,3,1,122,1,45,03,   , ,  ,  
11,2006,05,2,33,034,07,1,057,06,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,33,035,07,1,068,03,10000,3,1,718,1,45,06,   , ,  ,  
11,2006,05,2,33,035,07,1,068,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,33,035,08,1,069,05,10000,3,1,124,1,45,06,   , ,  ,  
11,2006,05,2,62,033,02,1,032,05,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,62,033,05,1,035,03,08000,2,1,122,1,46,60,   , ,  ,  
11,2006,05,2,62,033,09,1,039,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,61,057,04,1,004,03,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,61,057,04,1,004,04,05000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,61,057,05,1,005,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,61,060,07,1,037,03,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,61,060,09,1,039,02,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,61,063,05,1,065,02,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,61,063,08,1,068,03,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,61,064,03,1,073,03,06500,2,1,827,1,46,06,   , ,  ,  
11,2006,05,2,61,064,10,1,080,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,61,065,03,1,083,03,10000,3,1,236,1,46,06,231,1,46,06
11,2006,05,2,61,069,05,1,125,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,1,71,033,01,1,001,04,08000,3,1,854,1,01,12,   , ,  ,  
11,2006,05,1,71,033,01,1,002,03,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,1,71,033,04,1,004,04,08000,3,1,541,1,18,60,   , ,  ,  
11,2006,05,1,71,033,06,1,006,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,1,71,033,06,1,006,04,10000,3,1,719,1,01,12,   , ,  ,  
11,2006,05,1,71,033,07,1,007,03,10000,3,1,719,2,01,12,931,1,44,06
11,2006,05,2,71,034,07,1,017,04,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,72,017,04,1,004,01,02500,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,72,017,08,1,008,03,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,72,017,09,1,009,01,02500,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,72,017,09,1,009,02,02500,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,72,019,02,1,022,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,72,019,05,1,025,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,72,019,09,1,029,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,72,020,02,1,032,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,1,81,029,07,1,007,02,10000,3,1,719,1,05,12,854,1,05,12
11,2006,05,3,81,035,02,1,065,01,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,82,017,09,1,009,03,09500,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,1,91,038,01,1,001,02,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,1,91,038,03,1,003,02,10000,1,1,972,1,45,02,   , ,  ,  
11,2006,05,2,91,039,06,1,016,04,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,91,041,04,1,034,04,     , , ,   , ,  ,12,   , ,  ,  
11,2006,05,2,91,042,06,1,046,01,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,91,042,09,1,049,02,12000,2,1,122,2,03,18,   , ,  ,  
11,2006,05,2,91,043,04,1,054,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,91,043,04,1,054,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,91,045,07,1,077,02,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,92,033,07,1,007,03,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,92,036,01,1,031,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,92,036,01,1,031,05,09000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,92,036,06,1,036,01,08000,2,1,231,1,46,12,   , ,  ,  
11,2006,05,2,92,038,03,1,053,02,00001,1,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,92,038,04,1,054,05,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,92,038,05,1,055,02,03500,2,2,   , ,  ,  ,   , ,  ,  
11,2006,05,2,92,039,09,1,069,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,11,090,06,1,016,01,30000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,11,090,09,1,019,02,40000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,11,091,01,1,021,03,08000,2,1,213,1,38,24,   , ,  ,  
11,2006,06,1,11,091,08,1,029,06,07500,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,11,093,09,1,051,01,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,11,096,01,1,073,03,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,11,096,02,1,074,01,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,11,096,06,1,080,02,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,11,098,06,1,101,03,30000,3,1,716,2,25,12,   , ,  ,  
11,2006,06,2,11,099,07,1,112,03,08500,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,11,099,09,1,114,05,10000,2,1,719,2,45,12,983,1,45,07
11,2006,06,2,11,100,09,1,124,03,07000,2,1,719,1,46,12,   , ,  ,  
11,2006,06,2,11,101,02,1,127,01,06000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,11,101,05,1,130,01,06000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,11,101,06,1,131,04,07000,2,1,719,1,45,06,   , ,  ,  
11,2006,06,2,11,101,07,1,132,03,09000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,11,103,07,1,152,01,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,11,104,05,1,160,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,11,104,09,1,164,04,10000,1,1,712,2,45,09,   , ,  ,  
11,2006,06,2,11,105,02,1,167,03,12000,3,1,719,1,43,06,719,1,43,06
11,2006,06,2,11,105,03,1,168,04,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,085,03,1,043,06,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,086,04,1,054,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,086,09,1,059,01,40000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,087,10,1,070,01,30000,1,1,217,1,43,04,   , ,  ,  
11,2006,06,2,12,088,06,1,076,03,10000,1,1,711,2,46,10,821,2,43,12
11,2006,06,2,12,091,01,1,101,03,05000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,091,02,1,102,05,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,091,06,1,106,03,06000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,091,06,1,106,05,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,091,07,1,107,02,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,091,08,1,108,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,092,02,1,112,03,07000,3,1,122,1,45,02,   , ,  ,  
11,2006,06,2,12,092,04,1,114,02,08000,1,1,134,1,43,06,   , ,  ,  
11,2006,06,2,12,093,04,1,124,03,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,093,04,1,124,04,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,093,07,1,127,04,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,12,093,08,1,128,05,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,13,057,02,1,062,02,30000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,13,057,02,1,062,04,30000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,13,059,01,1,081,03,08000,1,1,231,2,38,42,   , ,  ,  
11,2006,06,2,13,059,03,1,083,02,06000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,13,059,07,1,087,03,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,13,060,02,1,092,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,13,060,09,1,099,03,09000,3,1,218,1,45,04,   , ,  ,  
11,2006,06,1,21,060,10,1,010,03,14000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,21,061,02,1,012,04,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,21,061,08,1,019,03,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,21,061,09,1,020,03,24000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,21,062,01,1,022,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,21,062,04,1,025,03,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,21,062,10,1,031,01,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,21,065,03,1,054,03,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,21,066,03,1,064,03,07500,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,3,21,070,08,1,110,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,3,21,070,08,1,110,03,30000,1,1,217,1,43,01,   , ,  ,  
11,2006,06,3,21,070,09,1,111,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,22,028,08,1,018,04,05000,1,1,236,2,46,12,   , ,  ,  
11,2006,06,2,22,030,05,1,035,04,07000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,22,031,02,1,042,04,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,23,026,10,1,020,04,12000,3,1,719,1,25,12,   , ,  ,  
11,2006,06,3,23,028,03,1,033,08,16000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,3,23,028,10,1,040,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,3,23,028,10,1,040,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,31,052,07,1,017,02,02000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,31,053,04,1,024,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,31,054,05,1,035,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,31,056,01,1,051,03,01000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,31,056,04,1,054,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,31,058,05,1,075,03,06000,3,1,982,1,46,24,854,1,45,08
11,2006,06,2,31,058,06,1,076,01,00000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,31,058,07,1,077,04,00000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,31,059,03,1,083,04,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,31,059,03,1,083,05,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,31,060,03,1,093,04,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,31,060,06,1,096,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,31,060,08,1,098,03,00000,2,1,716,2,45,06,718,1,46,06
11,2006,06,2,32,044,05,1,035,04,25000,3,1,231,1,46,08,231,1,38,06
11,2006,06,2,32,044,10,1,040,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,32,045,03,1,043,02,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,32,045,09,1,049,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,32,047,08,1,068,05,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,32,048,06,1,076,02,06000,3,1,122,1,46,06,   , ,  ,  
11,2006,06,2,32,048,09,1,079,03,04000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,32,048,10,1,080,03,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,32,048,10,1,080,04,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,33,037,02,1,012,01,05000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,33,037,02,1,012,03,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,33,037,10,1,020,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,33,038,04,1,024,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,33,037,07,1,027,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,33,038,09,1,029,03,12000,2,1,231,1,01,12,   , ,  ,  
11,2006,06,2,33,039,08,1,038,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,33,040,06,1,046,02,03500,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,33,040,07,1,047,02,05000,3,1,871,2,46,06,   , ,  ,  
11,2006,06,2,33,040,07,1,047,03,03000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,33,042,05,1,065,04,25000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,33,042,05,1,065,05,09000,3,1,111,1,45,06,   , ,  ,  
11,2006,06,2,33,042,10,1,071,03,05000,3,1,711,2,45,06,716,1,45,04
11,2006,06,2,61,071,03,1,003,03,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,071,04,1,004,03,07500,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,071,05,1,005,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,071,10,1,010,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,072,09,1,019,03,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,073,03,1,023,01,09000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,074,09,1,039,03,11000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,075,01,1,041,03,10000,3,1,232,1,46,24,   , ,  ,  
11,2006,06,2,61,075,01,1,041,04,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,075,07,1,047,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,076,03,1,053,04,03000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,076,07,1,057,02,03000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,076,08,1,058,03,04500,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,077,10,1,070,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,078,08,1,078,02,03000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,078,08,1,078,05,03500,3,1,871,1,05,06,122,1,05,06
11,2006,06,2,61,079,04,1,084,01,30000,1,1,973,1,05,06,   , ,  ,  
11,2006,06,2,61,080,05,1,095,03,08000,3,1,719,2,45,06,   , ,  ,  
11,2006,06,2,61,080,05,1,095,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,61,080,10,1,100,01,01000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,62,038,10,1,020,07,07000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,62,039,08,1,028,05,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,62,040,03,1,033,04,07000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,62,041,03,1,043,03,05000,3,1,719,2,03,06,236,1,46,06
11,2006,06,2,62,041,07,1,047,04,08000,3,1,719,2,03,06,   , ,  ,  
11,2006,06,2,71,043,03,1,024,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,71,043,10,1,032,03,09000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,71,045,02,1,044,03,08000,2,1,854,1,01,12,711,1,46,05
11,2006,06,2,71,045,04,1,046,06,10000,3,1,711,2,25,06,   , ,  ,  
11,2006,06,2,71,046,01,1,053,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,71,047,01,1,063,03,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,71,047,01,1,063,04,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,71,048,05,1,077,04,05000,2,1,122,1,46,01,   , ,  ,  
11,2006,06,2,72,021,03,1,003,03,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,72,023,07,1,027,05,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,81,037,06,1,006,01,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,81,037,06,1,006,04,10000,3,1,719,1,02,12,854,1,02,09
11,2006,06,1,81,037,09,1,009,01,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,81,037,09,1,009,03,10000,3,1,719,1,46,03,   , ,  ,  
11,2006,06,2,81,041,10,1,050,04,20000,2,1,217,1,46,06,   , ,  ,  
11,2006,06,3,81,042,01,1,051,03,09000,2,1,217,1,43,06,   , ,  ,  
11,2006,06,3,81,042,02,1,052,04,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,3,81,042,03,1,053,04,09000,2,1,323,1,43,06,   , ,  ,  
11,2006,06,3,81,042,05,1,055,02,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,3,81,042,07,1,057,02,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,3,81,042,08,1,058,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,3,81,042,09,1,059,02,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,3,81,042,10,1,060,03,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,3,81,043,01,1,061,03,08000,2,1,719,1,46,12,   , ,  ,  
11,2006,06,3,81,043,08,1,068,03,07500,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,82,021,01,1,001,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,82,021,05,1,005,04,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,82,021,07,1,007,04,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,82,022,08,1,018,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,91,048,02,1,002,04,     , , ,   , ,  ,01,   , ,  ,  
11,2006,06,1,91,048,04,1,004,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,1,91,048,09,1,009,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,91,049,01,1,011,03,00001,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,91,049,01,1,011,05,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,91,050,06,1,026,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,91,050,10,1,030,01,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,91,050,10,1,030,05,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,91,052,01,1,041,04,07000,3,1,718,1,45,03,   , ,  ,  
11,2006,06,2,91,054,05,1,065,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,91,054,06,1,066,03,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,91,054,09,1,069,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,91,056,07,1,087,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,91,056,09,1,089,03,09000,3,1,719,1,45,06,   , ,  ,  
11,2006,06,2,91,056,09,1,089,04,08000,3,1,719,1,45,06,   , ,  ,  
11,2006,06,2,92,041,04,1,004,02,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,92,042,10,1,020,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,06,2,92,042,10,1,020,04,08000,3,1,719,1,46,06,   , ,  ,  
11,2006,06,2,92,043,03,1,023,04,06000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,07,1,11,108,04,1,018,01,40000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,07,1,11,108,08,1,022,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,07,1,11,109,02,1,027,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,07,1,11,109,04,1,029,03,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,07,1,11,109,04,1,029,04,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,07,1,11,110,03,1,038,03,06500,3,1,719,1,45,12,   , ,  ,  
11,2006,07,1,11,114,05,1,081,03,20000,3,1,872,2,46,06,   , ,  ,  
11,2006,07,1,11,114,07,1,083,03,10000,2,1,711,2,46,12,   , ,  ,  
11,2006,07,1,11,114,07,1,083,04,15000,3,1,248,1,43,10,213,1,38,09
11,2006,07,1,11,115,04,1,091,03,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,07,1,11,115,04,1,091,04,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,07,1,11,115,04,1,091,05,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,07,1,11,115,07,1,093,04,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,07,1,11,115,07,1,093,05,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,07,2,11,117,05,1,112,01,15000,1,1,551,1,44,24,   , ,  ,  
11,2006,04,2,11,119,10,1,134,03,11000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,04,2,11,119,10,1,134,04,11000,3,1,719,1,02,06,   , ,  ,  
11,2006,07,2,11,120,01,1,138,04,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,07,2,11,120,03,1,140,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,07,2,11,120,04,1,141,01,04000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,07,2,11,120,04,1,141,03,06000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,07,2,11,121,05,1,152,01,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2006,07,2,11,121,05,1,152,06,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,07,2,11,123,02,1,169,03,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,07,2,11,123,04,1,171,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,07,2,11,123,04,1,171,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,07,2,11,123,06,1,173,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2006,07,2,11,123,08,1,175,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2006,07,2,11,123,09,1,176,03,15000,2,1,822,3,44,48,   , ,  ,  
11,2006,07,2,11,123,09,1,176,04,08000,1,1,611,3,43,06,   , ,  ,  
