REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,TEMP,RESULT_CODE_VISIT1,RESULT_CODE_VISIT2,RESULT_CODE_VISIT3,TIME_TAKEN_VISIT1_MINUTES,TIME_TAKEN_VISIT2_MINUTES,TIME_TAKEN_VISIT3_MINUTES,HOUSING_UNITS_CONSOLIDATED,HOUSING_UNITS_DIVIDED,FINAL_RESULT_CODE
01,2006,01,1,11,001,01,1,001,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,1,11,001,02,1,002,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,001,03,1,003,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,001,04,1,004,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,1,11,001,05,1,005,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,001,06,1,006,  ,1, , ,45,  ,  ,00,00,1
01,2006,01,1,11,001,07,1,007,  ,1, , ,45,  ,  ,00,00,1
01,2006,01,1,11,001,08,1,008,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,001,09,1,009,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,001,10,1,010,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,1,11,002,01,1,011,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,002,02,1,012,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,002,03,1,013,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,1,11,002,04,1,014,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,1,11,002,05,1,015,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,1,11,002,06,1,016,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,002,07,1,017,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,002,08,1,018,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,002,09,1,019,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,1,11,002,10,1,020,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,1,11,003,01,1,021,  ,3, , ,  ,  ,  ,00,00,5
01,2006,01,1,11,003,02,1,022,  ,1, , ,50,  ,  ,00,00,1
01,2006,01,1,11,003,03,1,023,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,003,04,1,024,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,1,11,003,05,1,025,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,1,11,003,06,1,026,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,1,11,003,07,1,027,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,1,11,003,08,1,028,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,003,09,1,029,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,01,1,11,003,10,1,030,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,1,11,004,01,1,031,  ,1, , ,15,  ,  ,00,00,1
01,2006,01,1,11,004,02,1,032,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,1,11,004,03,1,033,  ,3, , ,  ,  ,  ,00,00,5
01,2006,01,1,11,004,04,1,034,  ,1, , ,10,  ,  ,00,00,1
01,2006,01,1,11,004,05,1,035,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,004,06,1,036,  ,1, , ,15,  ,  ,00,00,1
01,2006,01,1,11,004,07,1,037,  ,4,4,4,  ,  ,  ,00,00,4
01,2006,01,1,11,004,08,1,038,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,1,11,004,09,1,039,  ,1, , ,10,  ,  ,00,00,1
01,2006,01,1,11,004,10,1,040,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,1,11,005,01,1,041,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,1,11,005,02,1,042,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,005,03,1,043,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,01,1,11,005,04,1,044,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,1,11,005,05,1,045,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,1,11,005,06,1,046,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,1,11,005,07,1,047,  ,1, , ,15,  ,  ,00,00,1
01,2006,01,1,11,005,08,1,048,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,01,1,11,005,09,1,049,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,005,10,1,050,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,1,11,006,01,1,051,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,006,02,1,052,  ,4,4,4,  ,  ,  ,00,00,4
01,2006,01,1,11,006,03,1,053,  ,6,4,1,  ,  ,20,00,00,1
01,2006,01,1,11,006,04,1,054,  ,4,4,4,  ,  ,  ,00,00,4
01,2006,01,1,11,006,05,1,055,  ,1, , ,15,  ,  ,00,00,1
01,2006,01,1,11,006,06,1,056,  ,1, , ,24,  ,  ,00,00,1
01,2006,01,1,11,006,07,1,057,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,01,1,11,006,08,1,058,  ,6,1, ,  ,35,  ,00,00,1
01,2006,01,1,11,006,09,1,059,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,006,10,1,060,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,01,1,11,007,01,1,061,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,1,11,007,02,1,062,  ,1, , ,45,  ,  ,00,00,1
01,2006,01,1,11,007,03,1,063,  ,6,6,1,  ,  ,35,00,00,1
01,2006,01,1,11,007,04,1,064,  ,2,1, ,  ,45,  ,00,00,1
01,2006,01,1,11,007,05,1,065,  ,4,1, ,  ,40,  ,00,00,1
01,2006,01,1,11,007,06,1,066,  ,1, , ,50,  ,  ,00,00,1
01,2006,01,1,11,007,07,1,067,  ,7, , ,  ,  ,  ,00,00,5
01,2006,01,1,11,007,08,1,068,  ,1, , ,50,  ,  ,00,00,1
01,2006,01,1,11,007,09,1,069,  ,4,1, ,  ,60,  ,00,00,1
01,2006,01,1,11,007,10,1,070,  ,4,4,1,  ,  ,50,00,00,1
01,2006,01,1,11,007,10,2,071,  ,4,4,1,  ,  ,25,00,00,1
01,2006,01,1,11,008,01,1,072,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,1,11,008,02,1,073,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,008,03,1,074,  ,4,1, ,  ,25,  ,00,00,1
01,2006,01,1,11,008,04,1,075,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,01,1,11,008,05,1,076,  ,4,1, ,  ,30,  ,00,00,1
01,2006,01,1,11,008,06,1,077,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,1,11,008,07,1,078,  ,2,1, ,10,25,  ,00,00,1
01,2006,01,1,11,008,08,1,079,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,008,09,1,080,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,008,10,1,081,  ,1, , ,45,  ,  ,00,00,1
01,2006,01,1,11,008,10,1,082,  ,4,4,4,  ,  ,  ,00,00,4
01,2006,01,1,11,009,02,1,083,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,009,03,1,084,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,009,04,1,085,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,009,05,1,086,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,01,1,11,009,06,1,087,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,009,07,1,088,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,01,1,11,009,08,1,089,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,009,09,1,090,  ,1, , ,45,  ,  ,00,00,1
01,2006,01,1,11,009,10,1,091,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,11,009,10,2,092,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,010,01,1,093,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,010,02,1,094,  ,4,1, ,02,30,  ,00,00,1
01,2006,01,2,11,010,03,1,095,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,010,04,1,096,  ,4,1, ,02,30,  ,00,00,1
01,2006,01,2,11,010,05,1,097,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,11,010,06,1,098,  ,6,6,1,02,02,30,00,00,1
01,2006,01,2,11,010,07,1,099,  ,1, , ,45,  ,  ,00,00,1
01,2006,01,2,11,010,08,1,100,  ,4,1, ,03,35,  ,00,00,1
01,2006,01,2,11,010,09,1,101,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,010,10,1,102,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,11,011,01,1,103,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,11,011,02,1,104,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,11,011,03,1,105,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,11,011,04,1,106,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,11,011,05,1,107,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,11,011,06,1,108,  ,6, , ,  ,  ,  ,00,00,4
01,2006,01,2,11,011,07,1,109,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,11,011,08,1,110,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,11,011,09,1,111,  ,4,4,1,  ,  ,40,00,00,1
01,2006,01,2,11,011,10,1,112,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,11,012,01,1,113,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,012,02,2,114,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,012,02,1,115,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,012,03,1,116,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,012,04,1,117,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,012,05,1,118,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,012,06,1,119,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,012,07,1,120,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,012,08,1,121,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,012,09,1,122,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,012,10,1,123,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,013,01,1,124,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,013,02,1,125,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,013,03,1,126,  ,6, , ,  ,  ,  ,00,00,4
01,2006,01,2,11,013,04,1,127,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,013,05,1,128,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,013,06,1,129,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,013,07,1,130,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,013,08,1,131,  ,6, , ,  ,  ,  ,00,00,4
01,2006,01,2,11,013,09,1,132,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,013,10,1,133,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,014,01,1,134,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,014,02,1,135,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,014,03,1,136,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,014,04,1,137,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,11,014,05,1,138,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,014,06,1,139,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,014,07,1,140,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,11,014,08,1,141,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,014,09,1,142,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,11,014,10,1,143,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,015,01,1,144,  ,1, , ,90,  ,  ,00,00,1
01,2006,01,2,11,015,02,1,145,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,11,015,03,1,146,  ,1, , ,90,  ,  ,00,00,1
01,2006,01,2,11,015,04,1,147,  ,6,1, ,10,60,  ,00,00,1
01,2006,01,2,11,015,05,1,148,  ,2,1, ,30,30,  ,00,00,1
01,2006,01,2,11,015,06,1,149,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,11,015,07,1,150,  ,7,1, ,20,30,  ,00,00,1
01,2006,01,2,11,015,08,1,151,  ,7,1, ,35,30,  ,00,00,1
01,2006,01,2,11,015,09,1,152,  ,1, , ,90,  ,  ,00,00,1
01,2006,01,2,11,015,10,1,153,  ,1, , ,90,  ,  ,00,00,1
01,2006,01,2,11,016,01,1,154,  ,4,4,4,  ,  ,  ,00,00,4
01,2006,01,2,11,016,02,1,155,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,016,03,1,156,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,016,04,1,157,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,11,016,05,1,158,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,016,06,1,159,  ,4,4,4,  ,  ,  ,00,00,4
01,2006,01,2,11,016,07,1,160,  ,2,4,4,  ,  ,  ,00,00,4
01,2006,01,2,11,016,06,1,161,  ,1, , ,45,  ,  ,00,00,1
01,2006,01,2,11,016,09,1,162,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,11,016,10,1,163,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,11,017,01,1,164,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,11,017,02,1,165,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,11,017,03,1,166,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,01,2,11,017,04,1,167,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,11,017,05,1,168,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,017,06,1,169,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,017,07,1,170,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,017,08,1,171,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,017,09,1,172,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,017,10,1,173,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,01,2,11,018,01,1,174,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,11,018,02,1,175,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,11,018,03,1,176,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,01,2,11,018,04,1,177,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,11,018,05,1,178,  ,6, , ,  ,  ,  ,00,00,4
01,2006,01,2,11,018,06,1,179,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,11,018,07,1,180,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,11,018,08,1,181,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,11,018,09,1,182,  ,2,4,4,30,  ,  ,00,00,4
01,2006,01,2,11,018,10,1,183,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,12,001,01,1,001,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,1,12,001,02,1,002,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,1,12,001,03,1,003,  ,1, , ,60,  ,  ,00,00,1
01,2006,01,1,12,001,04,1,004,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,1,12,001,05,1,005,  ,6,1, ,  ,45,  ,00,00,1
01,2006,01,1,12,001,06,1,006,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,1,12,001,07,1,007,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,1,12,001,08,1,008,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,1,12,001,09,1,009,  ,4,1, ,  ,40,  ,00,00,1
01,2006,01,1,12,001,10,1,010,  ,1, , ,45,  ,  ,00,00,1
01,2006,01,1,12,002,01,1,011,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,1,12,002,02,1,012,  ,4,4,1,  ,  ,35,00,00,1
01,2006,01,1,12,002,03,1,013,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,1,12,002,04,1,014,  ,2,1, ,  ,45,  ,00,00,1
01,2006,01,1,12,002,05,1,015,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,1,12,002,06,1,016,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,1,12,002,07,1,017,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,1,12,002,08,1,018,  ,1, , ,45,  ,  ,00,00,1
01,2006,01,1,12,002,09,1,019,  ,1, , ,50,  ,  ,00,00,1
01,2006,01,1,12,002,10,1,020,  ,1, , ,15,  ,  ,00,00,1
01,2006,01,2,12,003,01,1,021,  ,4,1, ,00,40,  ,00,00,1
01,2006,01,2,12,003,02,1,022,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,12,003,03,1,023,  ,6,6,1,  ,  ,35,00,00,1
01,2006,01,2,12,003,04,1,024,  ,2,1, ,  ,30,  ,00,00,1
01,2006,01,2,12,003,05,1,025,  ,2,1, ,  ,40,  ,00,00,1
01,2006,01,2,12,003,06,1,026,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,003,07,1,027,  ,4,1, ,  ,40,  ,00,00,1
01,2006,01,2,12,003,08,1,028,  ,6,1, ,  ,45,  ,00,00,1
01,2006,01,2,12,003,09,1,029,  ,6,6,1,  ,  ,45,00,00,1
01,2006,01,2,12,003,10,1,030,  ,6,1, ,  ,30,  ,00,00,1
01,2006,01,2,12,004,01,1,031,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,004,02,1,032,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,004,03,1,033,  ,1, , ,23,  ,  ,00,00,1
01,2006,01,2,12,004,04,1,034,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,004,05,1,035,  ,1, , ,23,  ,  ,00,00,1
01,2006,01,2,12,004,06,1,036,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,004,07,1,037,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,004,08,1,038,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,004,09,1,039,  ,1, , ,24,  ,  ,00,00,1
01,2006,01,2,12,004,10,1,040,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,005,01,1,041,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,005,02,1,042,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,005,03,1,043,  ,4,1, ,  ,30,  ,00,00,1
01,2006,01,2,12,005,04,1,044,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,12,005,05,1,045,  ,1, , ,45,  ,  ,00,00,1
01,2006,01,2,12,005,06,1,046,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,005,07,1,047,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,005,08,1,048,  ,6,1, ,  ,40,  ,00,00,1
01,2006,01,2,12,005,09,1,049,  ,6,6, ,  ,  ,  ,00,00,4
01,2006,01,2,12,005,10,1,050,  ,6,1, ,  ,25,  ,00,00,1
01,2006,01,2,12,006,01,1,051,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,006,02,1,052,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,006,03,1,053,  ,1, , ,12,  ,  ,00,00,1
01,2006,01,2,12,006,04,1,054,  ,1, , ,15,  ,  ,00,00,1
01,2006,01,2,12,006,05,1,055,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,006,06,1,056,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,006,07,1,057,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,006,08,1,058,  ,1, , ,15,  ,  ,00,00,1
01,2006,01,2,12,006,09,1,059,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,006,10,1,060,  ,1, , ,22,  ,  ,00,00,1
01,2006,01,2,12,007,01,1,061,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,007,02,1,062,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,007,03,1,063,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,007,04,1,064,  ,1, , ,24,  ,  ,00,00,1
01,2006,01,2,12,007,05,1,065,  ,1, , ,18,  ,  ,00,00,1
01,2006,01,2,12,007,06,1,066,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,007,07,1,067,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,007,08,1,068,  ,1, , ,28,  ,  ,00,00,1
01,2006,01,2,12,007,09,1,069,  ,1, , ,28,  ,  ,00,00,1
01,2006,01,2,12,007,10,1,070,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,008,01,1,071,  ,4,1, ,  ,40,  ,00,00,1
01,2006,01,2,12,008,02,1,072,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,12,008,03,1,073,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,12,008,04,1,074,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,008,05,1,075,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,12,008,06,1,076,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,12,008,07,1,077,  ,6,1, ,  ,25,  ,00,00,1
01,2006,01,2,12,008,08,1,078,  ,6,1, ,  ,40,  ,00,00,1
01,2006,01,2,12,008,09,1,079,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,008,10,1,080,  ,6,1, ,  ,45,  ,00,00,1
01,2006,01,2,12,009,01,1,081,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,12,009,02,1,082,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,12,009,03,1,083,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,12,009,04,1,084,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,12,009,05,1,085,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,009,06,1,086,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,009,07,1,087,  ,6,1, ,  ,50,  ,00,00,1
01,2006,01,2,12,009,08,1,088,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,009,09,1,089,  ,1, , ,60,  ,  ,00,00,1
01,2006,01,2,12,009,10,1,090,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,12,010,01,1,091,  ,2,1, ,  ,40,  ,00,00,1
01,2006,01,2,12,010,02,1,092,  ,1, , ,50,  ,  ,00,00,1
01,2006,01,2,12,010,03,1,093,  ,1, , ,50,  ,  ,00,00,1
01,2006,01,2,12,010,04,1,094,  ,2,1, ,10,35,  ,00,00,1
01,2006,01,2,12,010,05,1,095,  ,1, , ,50,  ,  ,00,00,1
01,2006,01,2,12,010,05,2,096,  ,2,1, ,10,40,  ,00,00,1
01,2006,01,2,12,010,06,1,097,  ,4,4,4,  ,  ,  ,00,00,4
01,2006,01,2,12,010,07,1,098,  ,1, , ,50,  ,  ,00,00,1
01,2006,01,2,12,010,08,1,099,  ,1, , ,55,  ,  ,00,00,1
01,2006,01,2,12,010,09,1,100,  ,6,1, ,  ,40,  ,00,00,1
01,2006,01,2,12,010,10,1,101,  ,4,1, ,  ,40,  ,00,00,1
01,2006,01,2,12,011,01,1,102,  ,4,1, ,10,45,  ,00,00,1
01,2006,01,2,12,011,02,1,103,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,011,03,1,104,  ,1, , ,45,  ,  ,00,00,1
01,2006,01,2,12,011,04,1,105,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,12,011,05,1,106,  ,1, , ,35,  ,  ,00,00,1
01,2006,01,2,12,011,06,1,107,  ,1, , ,45,  ,  ,00,00,1
01,2006,01,2,12,011,07,1,108,  ,1, , ,50,  ,  ,00,00,1
01,2006,01,2,12,011,08,1,109,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,011,09,1,110,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,011,10,1,111,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,12,012,01,1,112,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,012,02,1,113,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,012,03,1,114,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,012,04,1,115,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,012,05,1,116,  ,4,1, ,  ,30,  ,00,00,1
01,2006,01,2,12,012,06,1,117,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,012,07,1,118,  ,2,1, ,10,20,  ,00,00,1
01,2006,01,2,12,012,08,1,119,  ,2,2,1,10,10,10,00,00,1
01,2006,01,2,12,012,09,1,120,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,01,2,12,012,10,1,121,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,013,01,1,122,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,013,02,1,123,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,013,03,1,124,  ,1, , ,15,  ,  ,00,00,1
01,2006,01,2,12,013,04,1,125,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,013,05,1,126,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,013,06,1,127,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,013,07,1,128,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,013,08,1,129,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,013,09,1,130,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,013,10,1,131,  ,1, , ,15,  ,  ,00,00,1
01,2006,01,2,12,014,01,1,132,  ,1, , ,15,  ,  ,00,00,1
01,2006,01,2,12,014,02,1,133,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,014,02,2,134,  ,1, , ,10,  ,  ,00,00,1
01,2006,01,2,12,014,03,1,135,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,014,04,1,136,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,014,05,1,137,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,014,06,1,138,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,014,07,1,139,  ,1, , ,15,  ,  ,00,00,1
01,2006,01,2,12,014,08,1,140,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,014,09,1,141,  ,1, , ,15,  ,  ,00,00,1
01,2006,01,2,12,014,10,1,142,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,015,01,1,143,  ,1, , ,20,  ,  ,00,00,1
01,2006,01,2,12,015,02,1,144,  ,1, , ,30,  ,  ,00,00,1
01,2006,01,2,12,015,03,1,145,  ,4,6, ,  ,  ,  ,00,00,4
01,2006,01,2,12,015,04,1,146,  ,1, , ,75,  ,  ,00,00,1
01,2006,01,2,12,015,05,1,147,  ,1, , ,40,  ,  ,00,00,1
01,2006,01,2,12,015,06,1,148,  ,1, , ,25,  ,  ,00,00,1
01,2006,01,2,12,015,07,1,149,  ,1, , ,25,  ,  ,00,00,1
