REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q26_PERSON_SERIAL_NO,Q261_USUALLY_WORK_HOURS,Q262_ACTUALLY_WORK_HOURS,Q27_LIKE_WORK_LONGER_PERIOD,Q28_HOW_LIKE_TO_WORK,Q29_EXTRA_WORKING_HOURS,Q30_READY_WORK_WITHIN_2WEEKS
07,2006,02,2,92,011,02,1,022,03,60,60, , ,  , 
07,2006,02,2,92,011,04,1,024,01,40,00, , ,  , 
07,2006,02,2,92,011,05,1,025,01,25,  ,2, ,  , 
07,2006,02,2,92,011,05,1,025,02,10,  ,2, ,  , 
07,2006,02,2,92,011,05,1,025,03,40,40, , ,  , 
07,2006,02,2,92,011,06,1,026,01,58,58, , ,  , 
07,2006,02,2,92,011,06,1,026,04,45,25, , ,  , 
07,2006,02,2,92,011,07,1,027,01,35,00, , ,  , 
07,2006,02,2,92,011,07,1,027,05,50,50, , ,  , 
07,2006,02,2,92,011,08,1,028,02,20,  ,1,3,30,2
07,2006,02,2,92,011,10,1,030,01,50,50, , ,  , 
07,2006,02,2,92,012,01,1,031,01,28,  ,2, ,  , 
07,2006,02,2,92,012,02,1,032,04,70,70, , ,  , 
07,2006,02,2,92,012,03,1,033,01,30,  ,2, ,  , 
07,2006,02,2,92,012,03,1,033,02,42,21, , ,  , 
07,2006,02,2,92,012,05,1,035,01,60,48, , ,  , 
07,2006,02,2,92,012,05,1,035,02,36,36, , ,  , 
07,2006,02,2,92,012,06,1,036,01,28,  ,2, ,  , 
07,2006,02,2,92,012,07,1,037,01,28,  ,2, ,  , 
07,2006,02,2,92,012,08,1,038,01,56,56, , ,  , 
07,2006,02,2,92,012,08,1,038,02,56,56, , ,  , 
07,2006,02,2,92,012,09,1,039,01,84,84, , ,  , 
07,2006,02,2,92,012,09,1,039,06,40,00, , ,  , 
07,2006,02,2,92,012,10,1,040,02,40,40, , ,  , 
07,2006,02,2,92,012,10,1,040,03,40,40, , ,  , 
07,2006,02,2,92,013,01,1,041,01,50,50, , ,  , 
07,2006,02,2,92,013,01,1,041,02,72,72, , ,  , 
07,2006,02,2,92,013,02,1,042,01,90,90, , ,  , 
07,2006,02,2,92,013,02,1,042,02,60,60, , ,  , 
07,2006,02,2,92,013,03,1,043,03,70,70, , ,  , 
07,2006,02,2,92,013,03,1,043,04,50,50, , ,  , 
07,2006,02,2,92,013,04,1,044,01,70,70, , ,  , 
07,2006,02,2,92,013,05,1,045,01,75,75, , ,  , 
07,2006,02,2,92,013,06,1,046,01,84,84, , ,  , 
07,2006,02,2,92,013,06,1,046,02,30,  ,2, ,  , 
07,2006,02,2,92,013,06,1,046,03,30,  ,2, ,  , 
07,2006,02,2,92,013,08,1,048,02,35,35, , ,  , 
07,2006,02,2,92,013,08,1,048,03,30,  ,2, ,  , 
07,2006,02,2,92,013,08,1,048,04,30,  ,2, ,  , 
07,2006,02,2,92,013,08,1,048,05,30,  ,2, ,  , 
07,2006,02,2,92,013,09,1,049,01,75,75, , ,  , 
07,2006,02,2,92,013,09,1,049,02,70,70, , ,  , 
07,2006,02,2,92,014,03,1,053,01,50,20, , ,  , 
07,2006,02,2,92,014,03,1,053,03,20,  ,2, ,  , 
07,2006,02,2,92,014,04,1,054,01,44,44, , ,  , 
07,2006,02,2,92,014,05,1,055,01,08,  ,2, ,  , 
07,2006,02,2,92,014,06,1,056,01,50,50, , ,  , 
07,2006,02,2,92,014,06,1,056,02,70,70, , ,  , 
07,2006,02,2,92,014,06,1,056,03,44,44, , ,  , 
07,2006,02,2,92,014,07,1,057,02,44,16, , ,  , 
07,2006,02,2,92,014,08,1,058,01,50,50, , ,  , 
07,2006,02,2,92,014,08,1,058,02,40,40, , ,  , 
07,2006,02,2,92,014,10,1,060,01,40,40, , ,  , 
07,2006,02,2,92,014,10,1,060,02,15,  ,2, ,  , 
07,2006,02,2,92,015,01,1,061,01,49,49, , ,  , 
07,2006,02,2,92,015,01,1,061,03,30,  ,2, ,  , 
07,2006,02,2,92,015,01,1,061,05,45,45, , ,  , 
07,2006,02,2,92,015,03,1,063,01,48,48, , ,  , 
07,2006,02,2,92,015,04,1,064,01,60,60, , ,  , 
07,2006,02,2,92,015,05,1,065,01,48,48, , ,  , 
07,2006,02,2,92,015,06,1,066,01,48,48, , ,  , 
07,2006,02,2,92,015,06,1,066,04,36,36, , ,  , 
07,2006,02,2,92,015,06,1,066,07,40,40, , ,  , 
07,2006,02,2,92,015,07,1,067,01,48,48, , ,  , 
07,2006,02,2,92,015,08,1,068,01,40,40, , ,  , 
07,2006,02,2,92,015,09,1,069,01,48,48, , ,  , 
07,2006,02,2,92,016,01,1,071,02,48,48, , ,  , 
07,2006,02,2,92,016,02,1,072,01,10,  ,2, ,  , 
07,2006,02,2,92,016,04,1,074,02,42,24,2, ,  , 
07,2006,02,2,92,016,05,1,075,01,48,48, , ,  , 
07,2006,02,2,92,016,06,1,076,02,06,  ,2, ,  , 
07,2006,02,2,92,016,07,1,077,01,42,24,2, ,  , 
07,2006,02,2,92,016,08,1,078,02,48,48, , ,  , 
07,2006,02,2,92,016,09,1,079,01,44,44, , ,  , 
07,2006,02,2,92,016,09,1,079,02,40,40, , ,  , 
07,2006,02,2,92,016,10,1,080,01,42,24,2, ,  , 
07,2006,02,2,92,016,10,1,080,02,48,48, , ,  , 
07,2006,02,2,92,016,10,1,080,03,48,48, , ,  , 
07,2006,02,2,92,016,10,1,080,06,63,63, , ,  , 
07,2006,03,1,11,037,01,1,001,01,70,60, , ,  , 
07,2006,03,1,11,037,01,1,001,02,60,50, , ,  , 
07,2006,03,1,11,037,02,1,002,01,54,45, , ,  , 
07,2006,03,1,11,037,02,1,002,02,60,50, , ,  , 
07,2006,03,1,11,037,02,1,002,03,50,51, , ,  , 
07,2006,03,1,11,037,03,1,003,02,60,50, , ,  , 
07,2006,03,1,11,037,04,1,004,01,42,36, , ,  , 
07,2006,03,1,11,037,04,1,004,02,42,36, , ,  , 
07,2006,03,1,11,037,04,1,004,03,49,42, , ,  , 
07,2006,03,1,11,037,05,1,005,02,60,50, , ,  , 
07,2006,03,1,11,037,05,1,005,03,45,40, , ,  , 
07,2006,03,1,11,037,06,1,006,01,50,40, , ,  , 
07,2006,03,1,11,037,06,1,006,03,60,50, , ,  , 
07,2006,03,1,11,037,06,1,006,04,60,50, , ,  , 
07,2006,03,1,11,037,07,1,007,02,60,50, , ,  , 
07,2006,03,1,11,037,08,1,008,01,55,50, , ,  , 
07,2006,03,1,11,037,08,1,008,03,60,50, , ,  , 
07,2006,03,1,11,037,08,1,008,04,55,50, , ,  , 
07,2006,03,1,11,037,09,1,009,01,72,60, , ,  , 
07,2006,03,1,11,037,09,1,009,03,60,60, , ,  , 
07,2006,03,1,11,037,09,1,009,04,72,60, , ,  , 
07,2006,03,1,11,037,10,1,010,01,60,50, , ,  , 
07,2006,03,1,11,038,01,1,011,01,45,12, , ,  , 
07,2006,03,1,11,038,02,1,012,01,72,72, , ,  , 
07,2006,03,1,11,038,05,1,015,02,45,60, , ,  , 
07,2006,03,1,11,038,06,1,016,01,28,  ,2, ,  , 
07,2006,03,1,11,038,06,1,016,02,60,50, , ,  , 
07,2006,03,1,11,038,07,1,017,05,30,  ,2, ,  , 
07,2006,03,1,11,038,07,2,018,01,50,42, , ,  , 
07,2006,03,1,11,038,07,2,018,02,50,42, , ,  , 
07,2006,03,1,11,038,08,1,019,01,48,40, , ,  , 
07,2006,03,1,11,038,08,1,019,03,45,60, , ,  , 
07,2006,03,1,11,038,10,1,021,01,36,30, , ,  , 
07,2006,03,1,11,038,10,1,021,04,60,60, , ,  , 
07,2006,03,1,11,038,10,1,021,06,50,40, , ,  , 
07,2006,03,1,11,039,01,1,022,01,42,42, , ,  , 
07,2006,03,1,11,039,02,1,023,01,55,45, , ,  , 
07,2006,03,1,11,039,02,1,023,02,70,50, , ,  , 
07,2006,03,1,11,039,02,1,023,03,63,45, , ,  , 
07,2006,03,1,11,039,04,1,025,01,40,45, , ,  , 
07,2006,03,1,11,039,05,1,026,01,60,50, , ,  , 
07,2006,03,1,11,039,06,1,027,01,42,36, , ,  , 
07,2006,03,1,11,039,07,1,028,04,70,60, , ,  , 
07,2006,03,1,11,039,08,1,029,01,60,48, , ,  , 
07,2006,03,1,11,039,09,1,030,02,84,72, , ,  , 
07,2006,03,1,11,039,10,1,031,01,60,50, , ,  , 
07,2006,03,1,11,039,10,1,031,05,60,50, , ,  , 
07,2006,03,1,11,040,01,1,032,01,60,20, , ,  , 
07,2006,03,1,11,040,01,1,032,02,60,60, , ,  , 
07,2006,03,1,11,040,02,1,033,03,84,84, , ,  , 
07,2006,03,1,11,040,02,1,033,06,84,84, , ,  , 
07,2006,03,1,11,040,03,1,034,01,80,80, , ,  , 
07,2006,03,1,11,040,03,1,034,02,36,36, , ,  , 
07,2006,03,1,11,040,04,1,035,01,65,65, , ,  , 
07,2006,03,1,11,040,04,1,035,03,45,45, , ,  , 
07,2006,03,1,11,040,04,1,035,04,45,45, , ,  , 
07,2006,03,1,11,040,05,1,036,03,50,50, , ,  , 
07,2006,03,1,11,040,05,2,037,01,60,60, , ,  , 
07,2006,03,1,11,040,06,1,038,01,72,72, , ,  , 
07,2006,03,1,11,040,06,1,038,03,60,72, , ,  , 
07,2006,03,1,11,040,07,1,039,02,36,36, , ,  , 
07,2006,03,1,11,040,07,1,039,03,60,60, , ,  , 
07,2006,03,1,11,040,07,1,039,04,50,50, , ,  , 
07,2006,03,1,11,040,07,1,039,05,48,60, , ,  , 
07,2006,03,1,11,040,07,1,039,06,45,45, , ,  , 
07,2006,03,1,11,040,08,1,040,01,60,60, , ,  , 
07,2006,03,1,11,040,09,1,041,01,48,48, , ,  , 
07,2006,03,1,11,040,09,1,041,04,72,78, , ,  , 
07,2006,03,1,11,040,09,1,041,05,48,48, , ,  , 
07,2006,03,1,11,040,10,1,042,01,72,72, , ,  , 
07,2006,03,1,11,041,02,1,044,01,48,48, , ,  , 
07,2006,03,1,11,041,02,1,044,03,60,46, , ,  , 
07,2006,03,1,11,041,02,1,044,04,48,45, , ,  , 
07,2006,03,1,11,041,04,1,046,01,60,60, , ,  , 
07,2006,03,1,11,041,04,1,046,02,48,48, , ,  , 
07,2006,03,1,11,041,04,1,046,05,70,70, , ,  , 
07,2006,03,1,11,041,05,1,047,03,48,48, , ,  , 
07,2006,03,1,11,041,06,1,048,01,48,48, , ,  , 
07,2006,03,1,11,041,06,1,048,02,48,48, , ,  , 
07,2006,03,1,11,041,07,1,049,02,48,48, , ,  , 
07,2006,03,1,11,041,07,1,049,03,70,70, , ,  , 
07,2006,03,1,11,041,08,1,050,03,60,60, , ,  , 
07,2006,03,1,11,041,08,1,050,07,48,48, , ,  , 
07,2006,03,1,11,041,09,1,051,03,60,60, , ,  , 
07,2006,03,1,11,041,10,1,052,01,48,48, , ,  , 
07,2006,03,1,11,041,10,1,052,02,36,36, , ,  , 
07,2006,03,1,11,041,10,1,052,06,60,60, , ,  , 
07,2006,03,1,11,042,01,1,053,01,24,  ,2, ,  , 
07,2006,03,1,11,042,01,1,053,03,60,60, , ,  , 
07,2006,03,1,11,042,01,1,053,04,54,54, , ,  , 
07,2006,03,1,11,042,02,1,054,03,54,62, , ,  , 
07,2006,03,1,11,042,03,1,055,02,54,65, , ,  , 
07,2006,03,1,11,042,03,1,055,03,54,30, , ,  , 
07,2006,03,1,11,042,03,1,055,04,50,50, , ,  , 
07,2006,03,1,11,042,03,1,055,05,48,48, , ,  , 
07,2006,03,1,11,042,04,1,056,02,54,60, , ,  , 
07,2006,03,1,11,042,05,1,057,01,54,70, , ,  , 
07,2006,03,1,11,042,05,1,057,02,20,  ,2, ,  , 
07,2006,03,1,11,042,05,1,057,03,48,48, , ,  , 
07,2006,03,1,11,042,06,1,058,01,48,55, , ,  , 
07,2006,03,1,11,042,07,1,059,04,48,48, , ,  , 
07,2006,03,1,11,042,09,1,061,01,40,52, , ,  , 
07,2006,03,1,11,043,01,1,063,03,60,70, , ,  , 
07,2006,03,1,11,043,02,1,064,01,54,65, , ,  , 
07,2006,03,1,11,043,03,1,065,01,60,60, , ,  , 
07,2006,03,1,11,043,04,1,066,01,54,54, , ,  , 
07,2006,03,1,11,043,04,1,066,02,84,84, , ,  , 
07,2006,03,1,11,043,05,1,067,01,84,90, , ,  , 
07,2006,03,1,11,043,05,1,067,02,78,86, , ,  , 
07,2006,03,1,11,043,06,1,068,03,42,42, , ,  , 
07,2006,03,1,11,043,06,1,068,04,54,54, , ,  , 
07,2006,03,1,11,043,07,1,069,01,60,60, , ,  , 
07,2006,03,1,11,043,07,1,069,06,60,60, , ,  , 
07,2006,03,1,11,043,07,1,069,07,48,48, , ,  , 
07,2006,03,1,11,043,08,1,070,02,45,50, , ,  , 
07,2006,03,1,11,043,01,1,071,01,84,84, , ,  , 
07,2006,03,1,11,043,01,1,071,03,48,48, , ,  , 
07,2006,03,1,11,043,01,1,071,04,63,63, , ,  , 
07,2006,03,1,11,043,10,1,072,01,66,66, , ,  , 
07,2006,03,1,11,043,10,1,072,02,48,52, , ,  , 
07,2006,03,1,11,044,01,4,076,02,55,55, , ,  , 
07,2006,03,1,11,044,02,1,077,02,40,40, , ,  , 
07,2006,03,1,11,044,03,1,078,03,45,45, , ,  , 
07,2006,03,1,11,044,04,1,079,04,56,56, , ,  , 
07,2006,03,1,11,044,06,1,081,01,72,72, , ,  , 
07,2006,03,1,11,044,06,1,081,04,40,40, , ,  , 
07,2006,03,1,11,044,07,1,082,01,48,48, , ,  , 
07,2006,03,1,11,044,08,1,083,01,15,  ,1,4,99,1
07,2006,03,1,11,044,09,1,084,01,56,50, , ,  , 
07,2006,03,1,11,044,01,1,085,01,40,40, , ,  , 
07,2006,03,1,11,045,03,1,088,02,52,52, , ,  , 
07,2006,03,1,11,045,06,1,091,01,40,40, , ,  , 
07,2006,03,1,11,045,06,1,091,02,60,60, , ,  , 
07,2006,03,1,11,045,07,1,092,01,45,45, , ,  , 
07,2006,03,1,11,045,08,1,093,01,60,60, , ,  , 
07,2006,03,1,11,045,09,1,094,01,50,50, , ,  , 
07,2006,03,1,11,045,10,1,095,01,65,65, , ,  , 
07,2006,03,1,11,046,01,1,096,01,70,70, , ,  , 
07,2006,03,1,11,046,01,1,096,02,60,60, , ,  , 
07,2006,03,1,11,046,01,1,096,05,60,60, , ,  , 
07,2006,03,1,11,046,02,1,097,02,70,70, , ,  , 
07,2006,03,1,11,046,02,1,097,03,60,60, , ,  , 
07,2006,03,1,11,046,02,1,097,04,60,60, , ,  , 
07,2006,03,1,11,046,05,1,100,01,52,52, , ,  , 
07,2006,03,1,11,046,05,1,100,03,20,  ,2, ,  , 
07,2006,03,1,11,046,06,1,101,01,60,60, , ,  , 
07,2006,03,1,11,046,07,1,103,01,50,50, , ,  , 
07,2006,03,1,11,046,07,1,103,02,60,60, , ,  , 
07,2006,03,1,11,046,08,1,104,02,70,70, , ,  , 
07,2006,03,1,11,046,09,1,105,01,72,60, , ,  , 
07,2006,03,1,11,046,09,1,105,05,80,80, , ,  , 
07,2006,03,1,11,046,10,1,106,01,50,50, , ,  , 
07,2006,03,1,11,046,10,1,106,03,80,80, , ,  , 
07,2006,03,2,11,047,01,1,107,01,70,70, , ,  , 
07,2006,03,2,11,047,01,1,107,02,40,40, , ,  , 
07,2006,03,2,11,047,02,2,109,01,80,80, , ,  , 
07,2006,03,2,11,047,04,1,111,03,84,84, , ,  , 
07,2006,03,2,11,047,05,1,112,01,60,60, , ,  , 
07,2006,03,2,11,047,06,1,113,02,60,65, , ,  , 
07,2006,03,2,11,047,07,1,114,01,40,40, , ,  , 
07,2006,03,2,11,047,07,1,114,02,40,40, , ,  , 
07,2006,03,2,11,047,08,1,115,01,60,65, , ,  , 
07,2006,03,2,11,047,08,1,115,03,48,48, , ,  , 
07,2006,03,2,11,047,08,1,115,04,48,48, , ,  , 
07,2006,03,2,11,047,09,1,116,01,60,60, , ,  , 
07,2006,03,2,11,047,09,1,116,02,48,48, , ,  , 
07,2006,03,2,11,047,09,1,116,03,56,63, , ,  , 
07,2006,03,2,11,047,10,1,117,01,72,50, , ,  , 
07,2006,03,2,11,047,10,1,117,02,70,70, , ,  , 
07,2006,03,2,11,048,01,1,118,01,40,40, , ,  , 
07,2006,03,2,11,048,01,1,118,02,53,53, , ,  , 
07,2006,03,2,11,048,01,1,118,03,53,53, , ,  , 
07,2006,03,2,11,048,02,1,119,02,48,48, , ,  , 
07,2006,03,2,11,048,02,1,119,03,56,00, , ,  , 
07,2006,03,2,11,048,03,1,120,01,99,99, , ,  , 
07,2006,03,2,11,048,03,1,120,02,40,40, , ,  , 
07,2006,03,2,11,048,04,1,121,02,56,56, , ,  , 
07,2006,03,2,11,048,04,1,121,03,91,91, , ,  , 
07,2006,03,2,11,048,04,1,121,05,56,56, , ,  , 
07,2006,03,2,11,048,04,1,121,06,56,56, , ,  , 
07,2006,03,2,11,048,04,1,121,07,56,56, , ,  , 
07,2006,03,2,11,048,04,1,121,08,56,56, , ,  , 
07,2006,03,2,11,048,06,1,123,01,91,91, , ,  , 
07,2006,03,2,11,048,07,1,124,01,40,40, , ,  , 
07,2006,03,2,11,048,09,1,126,01,56,56, , ,  , 
07,2006,03,2,11,048,10,1,127,01,55,55, , ,  , 
07,2006,03,2,11,049,02,1,129,01,40,40, , ,  , 
07,2006,03,2,11,049,03,1,130,02,40,56, , ,  , 
07,2006,03,2,11,049,05,1,132,01,40,40, , ,  , 
07,2006,03,2,11,049,05,1,132,03,72,72, , ,  , 
07,2006,03,2,11,049,06,1,133,01,57,57, , ,  , 
07,2006,03,2,11,049,06,1,133,02,47,47, , ,  , 
07,2006,03,2,11,049,07,1,134,01,40,40, , ,  , 
07,2006,03,2,11,049,07,1,134,02,40,40, , ,  , 
07,2006,03,2,11,049,07,1,134,06,30,  ,2, ,  , 
07,2006,03,2,11,049,08,1,135,01,65,65, , ,  , 
07,2006,03,2,11,049,09,1,136,01,41,41, , ,  , 
07,2006,03,2,11,049,10,1,137,01,48,48, , ,  , 
07,2006,03,2,11,049,10,1,137,03,30,  ,2, ,  , 
07,2006,03,2,11,049,10,1,137,04,48,48, , ,  , 
07,2006,03,2,11,049,03,1,131,01,60,60, , ,  , 
07,2006,03,2,11,050,01,1,138,01,54,27, , ,  , 
07,2006,03,2,11,050,01,1,138,02,40,24, , ,  , 
07,2006,03,2,11,050,02,1,139,01,48,48, , ,  , 
07,2006,03,2,11,050,03,1,140,01,84,84, , ,  , 
07,2006,03,2,11,050,05,1,142,01,46,48, , ,  , 
07,2006,03,2,11,050,06,1,143,01,40,40, , ,  , 
07,2006,03,2,11,050,06,1,143,02,40,40, , ,  , 
07,2006,03,2,11,050,07,1,144,01,45,45, , ,  , 
07,2006,03,2,11,050,07,1,144,02,45,45, , ,  , 
07,2006,03,2,11,050,08,1,146,01,40,40, , ,  , 
07,2006,03,2,11,050,08,1,146,02,40,00, , ,  , 
07,2006,03,2,11,050,10,1,147,01,40,48, , ,  , 
07,2006,03,2,11,050,10,1,147,02,40,40, , ,  , 
07,2006,03,2,11,051,01,1,148,01,05,  ,2, ,  , 
07,2006,03,2,11,051,02,1,149,01,48,48, , ,  , 
07,2006,03,2,11,051,02,1,149,02,40,40, , ,  , 
07,2006,03,2,11,051,02,1,149,03,42,42, , ,  , 
07,2006,03,2,11,051,02,1,149,04,24,  ,1,1,24,1
07,2006,03,2,11,051,03,1,150,01,56,56, , ,  , 
07,2006,03,2,11,051,03,1,150,03,60,60, , ,  , 
07,2006,03,2,11,051,04,1,151,01,42,42, , ,  , 
07,2006,03,2,11,051,05,1,152,01,40,40, , ,  , 
07,2006,03,2,11,051,05,1,152,02,35,35, , ,  , 
07,2006,03,2,11,051,06,1,153,02,60,60, , ,  , 
07,2006,03,2,11,051,06,1,153,03,50,50, , ,  , 
07,2006,03,2,11,051,07,1,154,01,56,56, , ,  , 
07,2006,03,2,11,051,08,1,155,02,70,70, , ,  , 
07,2006,03,2,11,051,08,1,155,06,99,99, , ,  , 
07,2006,03,2,11,051,10,1,157,01,40,40, , ,  , 
07,2006,03,2,11,052,01,1,158,01,99,99, , ,  , 
07,2006,03,2,11,052,01,1,158,02,35,35, , ,  , 
07,2006,03,2,11,052,02,1,159,01,40,40, , ,  , 
07,2006,03,2,11,052,03,1,160,01,60,50, , ,  , 
07,2006,03,2,11,052,04,1,161,01,48,48, , ,  , 
07,2006,03,2,11,052,04,1,161,02,70,00, , ,  , 
07,2006,03,2,11,052,04,1,161,03,40,40, , ,  , 
07,2006,03,2,11,052,05,1,162,01,40,32, , ,  , 
07,2006,03,2,11,052,05,1,162,02,25,  ,2, ,  , 
07,2006,03,2,11,052,07,1,164,01,44,36, , ,  , 
07,2006,03,2,11,052,07,1,164,02,40,00, , ,  , 
07,2006,03,2,11,052,07,1,164,03,48,40, , ,  , 
07,2006,03,2,11,052,08,1,165,01,45,45, , ,  , 
07,2006,03,2,11,052,09,1,166,02,45,27, , ,  , 
07,2006,03,2,11,052,10,1,167,02,56,65, , ,  , 
07,2006,03,2,11,053,02,1,169,02,40,32, , ,  , 
07,2006,03,2,11,053,03,1,170,01,55,55, , ,  , 
07,2006,03,2,11,053,05,1,172,02,05,  ,1,1,04,1
07,2006,03,2,11,053,06,1,173,01,58,58, , ,  , 
07,2006,03,2,11,053,06,1,173,02,40,40, , ,  , 
07,2006,03,2,11,053,07,1,174,01,45,55, , ,  , 
07,2006,03,2,11,053,07,1,174,02,48,40, , ,  , 
07,2006,03,2,11,053,07,1,174,03,08,  ,1,3,40,1
07,2006,03,2,11,053,08,1,175,01,40,40, , ,  , 
07,2006,03,2,11,053,09,1,176,01,40,80, , ,  , 
07,2006,03,2,11,053,09,1,176,02,40,40, , ,  , 
07,2006,03,2,11,053,10,1,177,01,48,56, , ,  , 
07,2006,03,2,11,054,01,1,178,01,48,48, , ,  , 
07,2006,03,2,11,054,01,1,178,03,52,52, , ,  , 
07,2006,03,2,11,054,01,1,178,06,60,60, , ,  , 
07,2006,03,2,11,054,02,1,179,03,40,40, , ,  , 
07,2006,03,2,11,054,03,1,180,01,80,80, , ,  , 
07,2006,03,2,11,054,03,1,180,02,46,46, , ,  , 
07,2006,03,2,11,054,03,1,180,05,80,80, , ,  , 
07,2006,03,2,11,054,05,1,182,01,78,78, , ,  , 
07,2006,03,2,11,054,05,1,182,03,44,44, , ,  , 
07,2006,03,2,11,054,06,1,183,01,60,60, , ,  , 
07,2006,03,2,11,054,09,1,186,01,40,40, , ,  , 
07,2006,03,2,11,054,09,1,186,03,50,50, , ,  , 
07,2006,03,2,11,054,09,1,186,04,50,50, , ,  , 
07,2006,03,2,11,054,10,1,187,01,70,70, , ,  , 
07,2006,03,2,11,054,10,1,187,02,48,48, , ,  , 
07,2006,03,2,11,054,10,1,187,06,60,60, , ,  , 
07,2006,03,1,12,033,02,1,002,01,70,80, , ,  , 
07,2006,03,1,12,033,02,1,002,03,40,40, , ,  , 
07,2006,03,1,12,033,03,1,003,01,70,70, , ,  , 
07,2006,03,1,12,033,03,1,003,02,40,40, , ,  , 
07,2006,03,1,12,033,04,1,004,01,54,54, , ,  , 
07,2006,03,1,12,033,06,1,006,03,70,70, , ,  , 
07,2006,03,1,12,033,06,1,006,04,40,50, , ,  , 
07,2006,03,1,12,033,07,1,007,01,40,40, , ,  , 
07,2006,03,1,12,033,08,1,008,01,48,56, , ,  , 
07,2006,03,1,12,033,09,1,009,02,24,  ,2, ,  , 
07,2006,03,1,12,033,10,1,010,03,45,45, , ,  , 
07,2006,03,1,12,034,01,1,011,01,20,  ,2, ,  , 
07,2006,03,1,12,034,01,1,011,03,54,54, , ,  , 
07,2006,03,1,12,034,02,1,012,01,60,60, , ,  , 
07,2006,03,1,12,034,02,1,012,02,54,66, , ,  , 
07,2006,03,1,12,034,03,1,013,01,49,59, , ,  , 
07,2006,03,1,12,034,03,1,013,02,54,64, , ,  , 
07,2006,03,1,12,034,03,1,013,03,45,45, , ,  , 
07,2006,03,1,12,034,05,1,015,01,50,70, , ,  , 
07,2006,03,1,12,034,05,1,015,02,54,66, , ,  , 
07,2006,03,1,12,034,06,1,016,01,50,50, , ,  , 
07,2006,03,1,12,034,06,1,016,02,49,57, , ,  , 
07,2006,03,1,12,034,07,1,017,01,49,49, , ,  , 
07,2006,03,1,12,034,07,1,017,02,57,57, , ,  , 
07,2006,03,1,12,034,09,1,019,01,54,62, , ,  , 
07,2006,03,1,12,034,09,1,019,02,49,63, , ,  , 
07,2006,03,1,12,034,10,1,020,01,49,27, , ,  , 
07,2006,03,1,12,034,10,1,020,02,55,63, , ,  , 
07,2006,03,2,12,035,01,1,021,01,60,60, , ,  , 
07,2006,03,2,12,035,02,1,022,03,60,60, , ,  , 
07,2006,03,2,12,035,02,1,022,04,45,45, , ,  , 
07,2006,03,2,12,035,02,1,022,05,42,42, , ,  , 
07,2006,03,2,12,035,03,1,023,03,66,66, , ,  , 
07,2006,03,2,12,035,04,1,024,02,70,70, , ,  , 
07,2006,03,2,12,035,04,1,024,03,72,72, , ,  , 
07,2006,03,2,12,035,05,1,025,01,84,84, , ,  , 
07,2006,03,2,12,035,05,1,025,02,28,  ,2, ,  , 
07,2006,03,2,12,035,05,1,025,04,48,48, , ,  , 
07,2006,03,2,12,035,08,1,028,01,72,72, , ,  , 
07,2006,03,2,12,035,08,1,028,02,20,  ,1,2,20,1
07,2006,03,2,12,035,09,1,029,01,60,60, , ,  , 
07,2006,03,2,12,036,02,1,032,03,40,00, , ,  , 
07,2006,03,2,12,036,04,1,034,01,54,54, , ,  , 
07,2006,03,2,12,036,05,1,035,01,60,60, , ,  , 
07,2006,03,2,12,036,06,1,036,02,45,27, , ,  , 
07,2006,03,2,12,036,06,1,036,05,54,26, , ,  , 
07,2006,03,2,12,036,07,1,037,01,63,73, , ,  , 
07,2006,03,2,12,036,08,1,038,01,54,54, , ,  , 
07,2006,03,2,12,036,10,1,040,01,40,26, , ,  , 
07,2006,03,2,12,037,01,1,041,02,30,  ,2, ,  , 
07,2006,03,2,12,037,04,1,044,01,40,40, , ,  , 
07,2006,03,2,12,037,04,1,044,04,44,44, , ,  , 
07,2006,03,2,12,037,05,1,045,02,35,35, , ,  , 
07,2006,03,2,12,037,06,1,046,02,40,40, , ,  , 
07,2006,03,2,12,037,06,1,046,03,48,48, , ,  , 
07,2006,03,2,12,037,07,1,047,01,36,36, , ,  , 
07,2006,03,2,12,037,10,1,050,01,44,49, , ,  , 
07,2006,03,2,12,038,01,1,051,02,39,32, , ,  , 
07,2006,03,2,12,038,02,1,052,01,84,84, , ,  , 
07,2006,03,2,12,038,02,1,052,02,70,70, , ,  , 
07,2006,03,2,12,038,02,1,052,03,40,32, , ,  , 
07,2006,03,2,12,038,02,1,052,04,72,72, , ,  , 
07,2006,03,2,12,038,03,1,053,02,21,  ,2, ,  , 
07,2006,03,2,12,038,05,1,055,01,40,32, , ,  , 
07,2006,03,2,12,038,05,1,055,02,46,38, , ,  , 
07,2006,03,2,12,038,06,1,056,01,50,50, , ,  , 
07,2006,03,2,12,038,07,1,057,01,96,96, , ,  , 
07,2006,03,2,12,038,08,1,058,01,49,49, , ,  , 
07,2006,03,2,12,038,09,1,059,02,40,40, , ,  , 
07,2006,03,2,12,038,09,1,059,01,45,36, , ,  , 
07,2006,03,2,12,038,10,1,060,01,48,48, , ,  , 
07,2006,03,2,12,039,01,1,061,01,30,  ,2, ,  , 
07,2006,03,2,12,039,01,1,061,05,48,48, , ,  , 
07,2006,03,2,12,039,02,1,062,01,48,48, , ,  , 
07,2006,03,2,12,039,03,1,063,01,48,36, , ,  , 
