REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q14_PERSON_SERIAL_NO,Q14_REGISTERED_EPF_OR_IRD,Q15_PROPER_ACCOUNTING_SYSTEM,Q16_NO_OF_EMPLOYEES,Q17_NO_OF_HOURS_USEALLY_WORK,Q18_NO_ACTUALLY_WORK_HOURS
05,2006,02,2,21,022,10,1,103,02,2,2,8,16,16
05,2006,02,2,21,022,10,1,103,03,2,2,8,40,20
05,2006,02,2,21,022,10,1,103,04,1,1,6,48,48
05,2006,02,2,21,022,10,1,103,05, , , ,40,40
05,2006,02,3,21,023,02,1,105,01, , , ,56,56
05,2006,02,3,21,023,02,1,105,02, , , ,40,40
05,2006,02,3,21,023,03,1,106,01, , , ,40,40
05,2006,02,3,21,023,03,1,106,02, , , ,40,40
05,2006,02,3,21,023,05,1,108,01,3,1,4,48,40
05,2006,02,3,21,023,06,1,109,01, , , ,40,32
05,2006,02,3,21,023,06,1,109,02, , , ,40,40
05,2006,02,3,21,023,07,1,110,01, , , ,40,40
05,2006,02,3,21,023,08,1,111,01, , , ,40,24
05,2006,02,3,21,023,08,1,111,02, , , ,40,24
05,2006,02,3,21,023,09,1,112,02,1,1,6,40,24
05,2006,02,2,22,007,01,1,001,01,2,2,7,24,24
05,2006,02,2,22,007,02,1,002,01, , , ,40,40
05,2006,02,2,22,007,02,1,002,03, , , ,40,48
05,2006,02,2,22,007,04,1,004,01,2,2,8,30,30
05,2006,02,2,22,007,05,1,005,01, , , ,40,40
05,2006,02,2,22,007,05,1,005,02,2,2,7,16,16
05,2006,02,2,22,007,06,1,006,02, , , ,40,48
05,2006,02,2,22,007,06,1,006,05, , , ,40,48
05,2006,02,2,22,007,07,1,007,01, , , ,40,40
05,2006,02,2,22,007,07,1,007,02, , , ,40,40
05,2006,02,2,22,007,08,1,008,01,2,2,8,50,50
05,2006,02,2,22,007,09,1,009,01,2,2,8,40,40
05,2006,02,2,22,007,09,1,009,02,2,2,8,20,25
05,2006,02,2,22,007,09,1,009,03,2,2,8,40,40
05,2006,02,2,22,007,10,1,010,01,2,2,1,40,45
05,2006,02,2,22,008,01,1,011,03,1,1,6,44,44
05,2006,02,2,22,008,01,1,011,04,1,1,3,44,44
05,2006,02,2,22,008,01,1,011,02, , , ,44,44
05,2006,02,2,22,008,02,1,012,01,2,2,8,28,28
05,2006,02,2,22,008,02,1,012,02,3,3,2,70,70
05,2006,02,2,22,008,04,1,014,01,3,3,3,30,08
05,2006,02,2,22,008,05,1,015,01,2,2,7,56,16
05,2006,02,2,22,008,05,1,015,02,2,2,8,14,14
05,2006,02,2,22,008,05,1,015,03,3,3,3,56,56
05,2006,02,2,22,008,05,1,015,04,3,3,1,56,56
05,2006,02,2,22,008,05,1,015,05,3,3,1,56,56
05,2006,02,2,22,008,06,1,016,01,2,2,8,42,00
05,2006,02,2,22,008,06,1,016,02,2,2,8,42,00
05,2006,02,2,22,008,07,1,017,01,2,2,8,91,91
05,2006,02,2,22,008,07,1,017,03,2,2,8,07,09
05,2006,02,2,22,008,08,1,018,01, , , ,56,48
05,2006,02,2,22,008,10,1,020,01,1,2,8,40,40
05,2006,02,2,22,009,01,1,021,01, , , ,48,48
05,2006,02,2,22,009,02,1,022,01,2,2,7,35,35
05,2006,02,2,22,009,03,1,023,03,1,1,6,48,48
05,2006,02,2,22,009,04,1,024,01,2,2,1,40,40
05,2006,02,2,22,009,05,1,025,01, , , ,40,40
05,2006,02,2,22,009,08,1,028,02,2,2,1,48,48
05,2006,02,2,22,009,08,1,028,03,1,1,6,56,56
05,2006,02,2,22,009,09,1,029,02,1,1,4,48,48
05,2006,02,2,22,009,10,1,030,01, , , ,32,32
05,2006,02,2,22,010,01,1,031,01,2,2,1,40,40
05,2006,02,2,22,010,01,1,031,02,2,2,8,21,21
05,2006,02,2,22,010,02,1,032,01,3,3,2,48,48
05,2006,02,2,22,010,03,1,033,01,3,3,2,32,16
05,2006,02,2,22,010,03,1,033,02,2,2,1,21,21
05,2006,02,2,22,010,04,1,034,01, , , ,44,44
05,2006,02,2,22,010,10,1,040,01,2,3,1,40,40
05,2006,02,2,22,010,10,1,040,02,3,3,1,32,32
05,2006,02,2,22,011,01,1,041,01,1,1,5,60,60
05,2006,02,2,22,011,01,1,041,02,2,1,1,18,18
05,2006,02,2,22,011,02,1,042,04,1,1,6,48,48
05,2006,02,2,22,011,02,1,042,05,1,1,5,44,44
05,2006,02,2,22,011,03,1,043,01,2,2,1,15,15
05,2006,02,2,22,011,04,1,044,01,2,2,8,70,70
05,2006,02,2,22,011,04,1,044,02, , , ,30,30
05,2006,02,2,22,011,06,1,046,01,2,2,1,48,48
05,2006,02,2,22,011,07,1,047,01,2,2,8,70,70
05,2006,02,2,22,011,08,1,048,01,2,1,8,60,60
05,2006,02,2,22,011,09,1,049,01, , , ,40,40
05,2006,02,2,23,006,01,1,001,01,2,2,8,28,28
05,2006,02,2,23,006,02,1,002,01,2,2,8,16,16
05,2006,02,2,23,006,02,1,002,02,2,2,8,48,32
05,2006,02,2,23,006,03,1,003,03,2,2,8,56,24
05,2006,02,2,23,006,04,1,004,01,2,2,8,56,56
05,2006,02,2,23,006,04,1,004,02,2,2,8,40,40
05,2006,02,2,23,006,06,1,006,01,2,2,8,40,24
05,2006,02,2,23,006,06,1,006,02,2,2,8,42,42
05,2006,02,2,23,006,07,1,007,01,2,2,8,48,24
05,2006,02,2,23,006,08,1,008,01,2,2,8,24,16
05,2006,02,2,23,006,09,1,009,01,2,2,1,40,48
05,2006,02,2,23,006,10,1,010,01,2,1,8,70,70
05,2006,02,2,23,006,10,1,010,02,2,2,8,56,24
05,2006,02,2,23,007,01,1,011,02,2,2,7,04,04
05,2006,02,2,23,007,02,1,012,02,2,2,7,35,35
05,2006,02,2,23,007,02,1,012,03, , , ,30,30
05,2006,02,2,23,007,02,1,012,04,2,2,7,14,14
05,2006,02,2,23,007,03,1,013,01, , , ,56,56
05,2006,02,2,23,007,03,1,013,02, , , ,28,28
05,2006,02,2,23,007,04,1,014,02, , , ,30,30
05,2006,02,2,23,007,04,1,014,03, , , ,30,30
05,2006,02,2,23,007,05,1,015,01,2,2,8,28,28
05,2006,02,2,23,007,06,1,016,01,2,2,8,56,00
05,2006,02,2,23,007,08,1,018,02,2,2,8,70,70
05,2006,02,2,23,007,09,1,019,01,2,2,8,16,16
05,2006,02,2,23,007,09,1,019,02,2,2,8,16,16
05,2006,02,2,23,007,10,1,020,03, , , ,48,48
05,2006,02,3,23,008,01,1,021,01, , , ,40,40
05,2006,02,3,23,008,01,1,021,02, , , ,32,24
05,2006,02,3,23,008,01,1,021,03, , , ,32,24
05,2006,02,3,23,008,02,1,022,02, , , ,40,40
05,2006,02,3,23,008,03,1,023,01, , , ,24,24
05,2006,02,3,23,008,03,1,023,02, , , ,40,40
05,2006,02,3,23,008,04,1,024,01, , , ,40,40
05,2006,02,3,23,008,04,1,024,02, , , ,48,48
05,2006,02,3,23,008,04,1,024,03, , , ,40,40
05,2006,02,3,23,008,05,1,025,01, , , ,48,48
05,2006,02,3,23,008,05,1,025,03, , , ,48,48
05,2006,02,3,23,008,05,1,025,04, , , ,40,40
05,2006,02,3,23,008,06,1,026,01, , , ,24,24
05,2006,02,3,23,008,06,1,027,01, , , ,40,40
05,2006,02,3,23,008,06,1,027,02,1,1,6,48,52
05,2006,02,3,23,008,08,1,028,01, , , ,24,32
05,2006,02,3,23,008,08,1,028,02, , , ,40,40
05,2006,02,3,23,008,08,1,028,03,3,1,1,54,36
05,2006,02,3,23,008,09,1,029,01,2,2,7,32,32
05,2006,02,3,23,008,10,1,030,01, , , ,40,40
05,2006,02,3,23,009,01,1,031,01, , , ,36,36
05,2006,02,3,23,009,01,1,031,02, , , ,44,44
05,2006,02,3,23,009,02,1,032,01, , , ,36,36
05,2006,02,3,23,009,02,1,032,02, , , ,44,44
05,2006,02,3,23,009,02,1,032,03, , , ,44,44
05,2006,02,3,23,009,02,1,032,04,2,2,2,48,48
05,2006,02,3,23,009,02,1,032,05,2,2,8,33,33
05,2006,02,3,23,009,03,1,033,02, , , ,36,36
05,2006,02,3,23,009,04,1,034,01, , , ,36,36
05,2006,02,3,23,009,04,1,034,03, , , ,36,36
05,2006,02,3,23,009,04,1,034,04, , , ,44,44
05,2006,02,3,23,009,05,1,035,01,2,3,2,48,48
05,2006,02,3,23,009,05,1,035,04, , , ,36,36
05,2006,02,3,23,009,06,1,036,01, , , ,44,44
05,2006,02,3,23,009,06,1,036,05,2,2,1,48,48
05,2006,02,3,23,009,06,1,036,06, , , ,44,44
05,2006,02,3,23,009,07,1,037,01, , , ,36,36
05,2006,02,3,23,009,07,1,037,03,1,1,4,49,49
05,2006,02,3,23,009,07,1,037,04,1,1,4,49,49
05,2006,02,3,23,009,07,1,037,05, , , ,44,44
05,2006,02,3,23,009,08,1,038,01, , , ,36,36
05,2006,02,3,23,009,08,1,038,02, , , ,44,44
05,2006,02,3,23,009,09,1,039,01, , , ,36,36
05,2006,02,3,23,009,09,1,039,02, , , ,44,44
05,2006,02,3,23,009,09,1,039,09, , , ,36,36
05,2006,02,3,23,009,10,1,040,01, , , ,36,36
05,2006,02,3,23,009,10,1,040,02,2,2,1,48,48
05,2006,02,3,23,009,10,1,040,03, , , ,48,48
05,2006,02,3,23,010,01,1,041,01,1,1,6,48,48
05,2006,02,3,23,010,01,1,041,02, , , ,48,48
05,2006,02,3,23,010,02,1,042,01, , , ,48,48
05,2006,02,3,23,010,02,1,042,02, , , ,48,48
05,2006,02,3,23,010,03,1,043,03,1,1,6,48,48
05,2006,02,3,23,010,04,1,044,01,2,3,7,48,48
05,2006,02,3,23,010,04,1,044,02,1,1,6,48,48
05,2006,02,3,23,010,05,1,045,01, , , ,48,48
05,2006,02,3,23,010,05,1,045,02,1,1,6,48,48
05,2006,02,3,23,010,06,1,046,01,1,1,6,56,56
05,2006,02,3,23,010,06,1,046,02,1,1,6,48,48
05,2006,02,3,23,010,06,1,046,03,1,1,6,48,48
05,2006,02,3,23,010,07,1,047,02,1,1,6,48,48
05,2006,02,3,23,010,08,1,048,01,1,1,6,48,48
05,2006,02,3,23,010,09,1,049,01,1,1,6,48,48
05,2006,02,3,23,010,09,1,049,02,1,1,6,48,48
05,2006,02,3,23,010,10,1,050,01,1,1,6,48,48
05,2006,02,1,31,011,01,1,001,01, , , ,48,32
05,2006,02,1,31,011,01,1,001,02,2,2,8,30,30
05,2006,02,1,31,011,01,1,001,04,2,2,6,72,72
05,2006,02,1,31,011,01,1,001,05,2,3,6,48,48
05,2006,02,1,31,011,01,1,001,06,2,2,1,60,60
05,2006,02,1,31,011,02,1,002,03,2,2,7,60,20
05,2006,02,1,31,011,02,1,002,04,2,2,7,60,08
05,2006,02,1,31,011,04,1,004,01,2,2,8,70,70
05,2006,02,1,31,011,04,1,004,02,2,2,8,70,70
05,2006,02,1,31,011,04,1,004,03, , , ,72,60
05,2006,02,1,31,011,05,1,005,01,2,2,1,72,72
05,2006,02,1,31,011,05,1,005,11,2,2,1,48,24
05,2006,02,1,31,011,07,1,007,01, , , ,56,24
05,2006,02,1,31,011,08,1,008,04,2,2,7,60,24
05,2006,02,1,31,011,09,1,009,02, , , ,56,32
05,2006,02,1,31,011,09,1,009,03,2,2,7,72,60
05,2006,02,1,31,011,10,1,010,01,2,2,1,72,48
05,2006,02,2,31,012,01,1,011,01, , , ,24,10
05,2006,02,2,31,012,02,1,012,01,2,2,8,32,32
05,2006,02,2,31,012,03,1,013,01, , , ,32,32
05,2006,02,2,31,012,04,1,014,01, , , ,63,84
05,2006,02,2,31,012,05,1,015,01, , , ,32,32
05,2006,02,2,31,012,06,1,016,01, , , ,32,16
05,2006,02,2,31,012,06,1,016,02, , , ,16,16
05,2006,02,2,31,012,07,1,017,02, , , ,32,32
05,2006,02,2,31,012,08,1,018,02, , , ,32,16
05,2006,02,2,31,012,09,1,019,01, , , ,32,00
05,2006,02,2,31,012,10,1,020,01, , , ,40,40
05,2006,02,2,31,012,10,1,020,02,2,2,8,12,12
05,2006,02,2,31,012,10,1,020,03,2,2,7,50,50
05,2006,02,2,31,013,01,1,021,02,2,2,8,40,40
05,2006,02,2,31,013,02,1,022,03, , , ,40,40
05,2006,02,2,31,013,02,1,022,04,2,2,7,40,40
05,2006,02,2,31,013,03,1,023,01, , , ,40,40
05,2006,02,2,31,013,05,1,025,01,2,2,8,40,40
05,2006,02,2,31,013,05,1,025,02,2,2,8,40,40
05,2006,02,2,31,013,05,1,025,03,2,2,8,40,40
05,2006,02,2,31,013,06,1,026,02, , , ,40,40
05,2006,02,2,31,013,06,1,026,03, , , ,40,40
05,2006,02,2,31,013,06,1,026,04, , , ,40,40
05,2006,02,2,31,013,07,1,027,01, , , ,53,53
05,2006,02,2,31,013,08,1,028,02, , , ,36,36
05,2006,02,2,31,013,08,1,028,03, , , ,36,36
05,2006,02,2,31,013,09,1,029,01,2,2,8,20,20
05,2006,02,2,31,014,01,1,031,01,2,1,8,78,78
05,2006,02,2,31,014,01,1,031,02,2,2,8,08,08
05,2006,02,2,31,014,02,1,032,01, , , ,70,40
05,2006,02,2,31,014,02,1,032,02,2,2,8,10,10
05,2006,02,2,31,014,03,1,033,01,3,1,1,60,60
05,2006,02,2,31,014,03,1,033,02,2,2,8,10,10
05,2006,02,2,31,014,04,1,034,01, , , ,60,60
05,2006,02,2,31,014,04,1,034,02,2,2,7,20,20
05,2006,02,2,31,014,04,1,034,03,1,1,6,60,60
05,2006,02,2,31,014,04,1,034,04,1,1,6,65,65
05,2006,02,2,31,014,05,1,035,01,2,2,8,32,32
05,2006,02,2,31,014,06,1,036,01, , , ,48,24
05,2006,02,2,31,014,06,1,036,02,2,2,8,08,08
05,2006,02,2,31,014,07,1,037,01, , , ,80,80
05,2006,02,2,31,014,07,1,037,02,1,1,5,50,50
05,2006,02,2,31,014,07,1,037,06,1,1,6,50,50
05,2006,02,2,31,014,08,1,038,01,2,2,8,40,40
05,2006,02,2,31,014,09,1,039,01,2,2,8,40,40
05,2006,02,2,31,014,09,1,039,02,2,2,8,08,08
05,2006,02,2,31,014,09,1,039,03,2,2,8,12,12
05,2006,02,2,31,014,09,1,039,04,2,2,8,08,08
05,2006,02,2,31,014,10,1,040,01,2,2,7,12,12
05,2006,02,2,31,014,10,1,040,02,2,2,7,08,08
05,2006,02,2,31,014,10,1,040,03,2,2,7,40,40
05,2006,02,2,31,015,02,1,042,01,1,1,1,60,60
05,2006,02,2,31,015,03,1,043,01,2,2,1,52,52
05,2006,02,2,31,015,04,1,044,01,2,2,8,48,30
05,2006,02,2,31,015,05,1,045,01,2,2,1,36,38
05,2006,02,2,31,015,05,1,045,02,1,1,6,42,42
05,2006,02,2,31,015,05,1,045,03,2,2,1,40,40
05,2006,02,2,31,015,05,1,045,04,2,2,1,36,36
05,2006,02,2,31,015,06,1,046,01,2,2,1,10,10
05,2006,02,2,31,015,06,1,046,02,1,1,2,54,54
05,2006,02,2,31,015,07,1,047,01, , , ,52,52
05,2006,02,2,31,015,08,1,048,03,2,2,1,15,15
05,2006,02,2,31,015,08,1,048,04,2,2,8,52,52
05,2006,02,2,31,015,08,1,048,05,1,1,1,60,60
05,2006,02,2,31,015,09,1,049,01,2,2,8,40,40
05,2006,02,2,31,015,09,1,049,02,2,2,8,18,18
05,2006,02,2,31,015,09,1,049,03,3,2,1,42,50
05,2006,02,2,31,015,09,1,049,04,2,2,1,56,56
05,2006,02,2,31,015,10,1,050,01,2,2,8,70,70
05,2006,02,2,31,015,10,1,050,02,2,2,8,50,50
05,2006,02,2,31,015,10,1,050,03,2,2,1,56,60
05,2006,02,2,31,016,01,1,051,01,2,2,8,35,35
05,2006,02,2,31,016,01,1,051,02,2,2,8,35,35
05,2006,02,2,31,016,01,1,051,03,2,2,8,35,35
05,2006,02,2,31,016,03,1,053,01, , , ,70,70
05,2006,02,2,31,016,04,1,054,02,3,2,1,45,45
05,2006,02,2,31,016,05,1,055,01,1,1,4,45,45
05,2006,02,2,31,016,05,1,055,02,2,2,7,45,45
05,2006,02,2,31,016,06,1,056,03,2,2,1,45,45
05,2006,02,2,31,016,06,1,056,06, , , ,70,70
05,2006,02,2,31,016,06,1,056,08,1,1,4,45,45
05,2006,02,2,31,016,07,1,057,01,2,2,1,45,45
05,2006,02,2,31,016,07,1,057,03,2,2,1,45,45
05,2006,02,2,31,016,07,1,057,04,1,1,5,45,45
05,2006,02,2,31,016,08,1,058,01,2,2,1,45,45
05,2006,02,2,31,016,09,1,059,01, , , ,45,45
05,2006,02,2,31,016,10,1,060,01,1,2,8,45,45
05,2006,02,2,31,016,10,1,060,02,1,2,8,45,45
05,2006,02,2,31,017,01,1,061,01,2,2,8,42,42
05,2006,02,2,31,017,01,1,061,02,2,2,8,42,42
05,2006,02,2,31,017,01,1,061,03,2,2,1,40,40
05,2006,02,2,31,017,01,1,061,04,2,1,1,36,12
05,2006,02,2,31,017,02,1,062,03,1,1,1,48,48
05,2006,02,2,31,017,02,1,062,04,3,2,1,70,70
05,2006,02,2,31,017,02,1,062,05,1,1,6,48,48
05,2006,02,2,31,017,03,1,063,01, , , ,56,56
05,2006,02,2,31,017,03,1,063,03,2,2,2,56,56
05,2006,02,2,31,017,03,1,063,04,2,2,1,56,56
05,2006,02,2,31,017,04,1,064,01,1,1,6,48,48
05,2006,02,2,31,017,05,1,065,01,2,2,1,40,24
05,2006,02,2,31,017,05,1,065,02,2,2,1,40,40
05,2006,02,2,31,017,07,1,067,04,2,1,1,48,48
05,2006,02,2,31,017,08,1,068,01,2,2,1,36,36
05,2006,02,2,31,017,08,1,068,02,2,1,1,54,54
05,2006,02,2,31,017,09,1,069,03, , , ,44,36
05,2006,02,2,31,018,02,1,072,02,3,3,3,40,16
05,2006,02,2,31,018,03,1,073,01,2,2,8,16,16
05,2006,02,2,31,018,04,1,074,01, , , ,20,20
05,2006,02,2,31,018,05,1,075,02,1,1,4,24,24
05,2006,02,2,31,018,06,1,076,01, , , ,56,40
05,2006,02,2,31,018,07,1,077,01, , , ,40,48
05,2006,02,2,31,018,08,1,078,01, , , ,48,08
05,2006,02,2,31,018,08,1,078,02,1,1,4,40,40
05,2006,02,2,31,018,08,1,078,03,1,2,1,24,24
05,2006,02,2,31,018,08,1,078,04,2,2,8,40,00
05,2006,02,2,31,018,09,1,079,01, , , ,40,24
05,2006,02,2,31,018,10,1,080,01, , , ,40,08
05,2006,02,2,31,018,10,1,080,02, , , ,30,16
05,2006,02,2,31,018,10,1,080,03,1,1,4,48,48
05,2006,02,2,31,018,10,1,080,04, , , ,36,36
05,2006,02,2,31,019,01,1,081,01,2,2,8,35,35
05,2006,02,2,31,019,01,1,081,02, , , ,40,35
05,2006,02,2,31,019,02,1,082,01, , , ,40,40
05,2006,02,2,31,019,02,1,082,02, , , ,30,30
05,2006,02,2,31,019,04,1,084,01, , , ,20,10
05,2006,02,2,31,019,05,1,085,01, , , ,60,60
05,2006,02,2,31,019,05,1,085,05,3,3,3,48,48
05,2006,02,2,31,019,06,1,086,01,2,2,1,40,40
05,2006,02,2,31,019,07,1,087,01,3,3,3,70,50
05,2006,02,2,31,019,08,1,088,01, , , ,40,40
05,2006,02,2,31,019,08,1,088,02, , , ,35,35
05,2006,02,2,31,019,09,1,089,01, , , ,35,35
05,2006,02,2,31,019,09,1,089,02, , , ,35,35
05,2006,02,2,31,019,10,1,090,01, , , ,60,60
05,2006,02,2,31,019,10,1,090,02, , , ,35,35
05,2006,02,2,31,020,01,1,091,01,2,2,1,21,00
05,2006,02,2,31,020,02,1,092,01,2,2,1,14,00
05,2006,02,2,31,020,03,1,093,02,2,2,1,56,16
05,2006,02,2,31,020,04,1,094,01,2,2,1,16,70
05,2006,02,2,31,020,04,1,094,03,3,1,1,48,48
05,2006,02,2,31,020,05,1,095,01,1,1,1,48,48
05,2006,02,2,31,020,05,1,095,02,2,2,8,28,28
05,2006,02,2,31,020,05,1,095,03,2,2,8,70,70
05,2006,02,2,31,020,06,1,096,01,2,2,8,70,70
05,2006,02,2,31,020,06,1,096,02,2,1,8,40,40
05,2006,02,2,31,020,08,1,098,03,1,1,6,45,55
05,2006,02,2,31,020,09,1,099,01,2,2,8,20,20
05,2006,02,2,31,020,09,1,099,02,2,2,8,70,70
05,2006,02,2,31,020,09,1,099,03,1,1,1,50,50
05,2006,02,2,31,020,09,1,099,04, , , ,30,00
05,2006,02,2,31,020,10,1,100,01,2,1,8,50,20
05,2006,02,2,31,020,10,1,100,02,2,1,8,50,20
05,2006,02,2,31,020,10,1,100,03,1,1,3,44,00
05,2006,02,2,31,020,10,1,100,05,3,3,1,24,16
05,2006,02,1,32,009,01,1,001,02, , , ,30,30
05,2006,02,1,32,009,01,1,001,03, , , ,48,48
05,2006,02,1,32,009,02,1,002,01, , , ,48,32
05,2006,02,1,32,009,03,1,003,01, , , ,32,00
05,2006,02,1,32,009,03,1,003,06,1,1,6,40,40
05,2006,02,1,32,009,04,1,004,01,2,2,8,36,36
05,2006,02,1,32,009,04,1,004,02,2,2,8,20,20
05,2006,02,1,32,009,05,1,005,01,1,2,1,35,35
05,2006,02,1,32,009,05,1,005,04,1,1,6,50,50
05,2006,02,1,32,009,06,1,006,02, , , ,30,10
05,2006,02,1,32,009,06,1,006,03, , , ,40,40
05,2006,02,1,32,009,07,1,007,01, , , ,40,40
05,2006,02,1,32,009,07,1,007,02,2,2,7,10,00
05,2006,02,1,32,009,08,1,008,01,2,2,8,25,15
05,2006,02,1,32,009,09,1,009,02,1,1,6,46,00
05,2006,02,1,32,009,09,1,009,03,2,2,7,25,25
05,2006,02,1,32,009,09,1,009,05, , , ,45,45
05,2006,02,1,32,009,10,1,010,01,2,2,2,40,40
05,2006,02,1,32,009,10,1,010,02,2,2,8,35,35
05,2006,02,1,32,009,10,1,010,03,1,1,4,46,46
05,2006,02,1,32,009,10,1,010,06,2,2,8,40,40
05,2006,02,2,32,010,01,1,011,01,2,2,7,24,24
05,2006,02,2,32,010,01,1,011,02,2,2,7,24,24
05,2006,02,2,32,010,01,1,011,03,2,2,8,56,48
05,2006,02,2,32,010,01,1,011,04,2,2,7,24,24
05,2006,02,2,32,010,01,1,011,05,2,1,8,56,56
05,2006,02,2,32,010,02,1,012,01, , , ,56,56
05,2006,02,2,32,010,02,1,012,02,2,2,8,56,56
05,2006,02,2,32,010,02,1,012,03,2,2,8,56,00
05,2006,02,2,32,010,02,1,012,04, , , ,48,48
05,2006,02,2,32,010,03,1,013,01,2,2,8,56,56
05,2006,02,2,32,010,03,1,013,02,2,2,8,56,56
05,2006,02,2,32,010,03,1,013,03, , , ,45,45
05,2006,02,2,32,010,04,1,014,01,2,2,8,56,56
05,2006,02,2,32,010,04,1,014,02,2,2,8,56,56
05,2006,02,2,32,010,05,1,015,01, , , ,24,24
05,2006,02,2,32,010,05,1,015,02,2,2,8,56,56
05,2006,02,2,32,010,05,1,015,04,2,2,8,48,48
05,2006,02,2,32,010,06,1,016,01,2,2,8,56,56
05,2006,02,2,32,010,06,1,016,02,2,2,8,56,56
05,2006,02,2,32,010,06,1,016,03,2,2,8,56,56
05,2006,02,2,32,010,06,1,016,04,2,2,8,48,48
05,2006,02,2,32,010,06,1,016,05,2,2,8,10,10
05,2006,02,2,32,010,06,1,016,06,2,2,8,10,10
05,2006,02,2,32,010,07,1,017,01,2,2,8,56,56
05,2006,02,2,32,010,07,1,017,02,2,2,8,56,56
05,2006,02,2,32,010,08,1,018,01, , , ,48,48
05,2006,02,2,32,010,08,1,018,02,2,2,8,56,56
05,2006,02,2,32,010,08,1,018,03,2,2,8,10,10
05,2006,02,2,32,010,08,1,018,04,2,2,8,10,10
05,2006,02,2,32,010,09,1,019,02,2,2,8,56,56
05,2006,02,2,32,010,09,1,019,03,2,2,8,56,56
05,2006,02,2,32,010,10,1,020,01,2,2,8,24,24
05,2006,02,2,32,010,10,1,020,02,2,2,8,24,24
05,2006,02,2,32,010,10,1,020,03,2,2,8,24,24
05,2006,02,2,32,010,10,1,020,04,2,2,8,48,48
05,2006,02,2,32,010,10,1,020,05,2,2,8,24,24
05,2006,02,2,32,010,10,1,020,06,2,2,8,48,48
05,2006,02,2,32,011,01,1,021,01, , , ,40,40
05,2006,02,2,32,011,02,1,022,01,2,2,8,35,35
05,2006,02,2,32,011,04,1,024,02, , , ,38,38
05,2006,02,2,32,011,05,1,025,01,2,2,8,40,40
05,2006,02,2,32,011,06,1,026,01,2,2,8,40,40
05,2006,02,2,32,011,07,1,027,01,1,1,6,48,40
05,2006,02,2,32,011,07,1,027,02,2,2,8,16,15
05,2006,02,2,32,011,08,1,028,01,2,2,8,84,72
05,2006,02,2,32,011,08,1,028,05,1,1,6,48,48
05,2006,02,2,32,011,09,1,029,01,2,2,8,40,35
05,2006,02,2,32,011,09,1,029,03,2,2,8,35,35
05,2006,02,2,32,011,09,1,029,04, , , ,35,35
05,2006,02,2,32,011,10,1,030,01,2,2,8,40,40
05,2006,02,2,32,011,10,1,030,02,2,2,8,30,30
05,2006,02,2,32,011,10,1,030,03, , , ,40,40
05,2006,02,2,32,012,01,1,031,01,2,2,8,56,56
05,2006,02,2,32,012,01,1,031,02,2,2,8,14,14
05,2006,02,2,32,012,01,1,031,03,2,2,8,09,09
05,2006,02,2,32,012,02,1,032,01,2,2,8,56,50
05,2006,02,2,32,012,02,1,032,02,2,2,8,36,36
05,2006,02,2,32,012,03,1,033,01, , , ,63,45
05,2006,02,2,32,012,04,1,034,01,2,2,8,45,45
05,2006,02,2,32,012,05,1,035,01, , , ,70,70
05,2006,02,2,32,012,06,1,036,01, , , ,56,56
05,2006,02,2,32,012,07,1,037,01, , , ,63,45
05,2006,02,2,32,012,07,1,037,02, , , ,42,14
05,2006,02,2,32,012,08,1,038,01,2,2,8,42,42
05,2006,02,2,32,012,08,1,038,02,2,2,8,18,18
05,2006,02,2,32,012,09,1,039,01, , , ,42,42
05,2006,02,2,32,012,09,1,039,02,2,2,8,49,49
05,2006,02,2,32,012,10,1,040,01,2,2,8,64,00
05,2006,02,2,32,012,10,1,040,02,2,2,8,18,00
05,2006,02,2,32,012,10,1,040,03, , , ,44,48
05,2006,02,2,32,013,01,1,041,01,2,2,8,12,12
05,2006,02,2,32,013,01,1,041,03, , , ,32,24
05,2006,02,2,32,013,02,1,042,01, , , ,28,20
05,2006,02,2,32,013,02,1,042,02, , , ,18,18
05,2006,02,2,32,013,03,1,043,01,2,2,1,18,18
05,2006,02,2,32,013,03,1,043,02, , , ,40,40
05,2006,02,2,32,013,05,1,045,01, , , ,24,08
05,2006,02,2,32,013,05,1,045,03, , , ,32,24
05,2006,02,2,32,013,06,1,046,01, , , ,40,40
05,2006,02,2,32,013,08,1,048,01, , , ,32,40
05,2006,02,2,32,013,08,1,048,02, , , ,32,32
05,2006,02,2,32,013,08,1,048,03,2,2,6,48,48
05,2006,02,2,32,013,10,1,050,02, , , ,40,40
05,2006,02,2,32,014,01,1,051,03,2,2,8,35,07
05,2006,02,2,32,014,02,1,052,01,2,2,8,35,02
05,2006,02,2,32,014,02,1,052,02,2,2,8,21,01
05,2006,02,2,32,014,02,1,052,03,2,2,8,14,14
05,2006,02,2,32,014,02,1,052,04, , , ,40,40
05,2006,02,2,32,014,02,1,052,05,3,1,1,48,48
05,2006,02,2,32,014,03,1,053,01,2,1,2,48,48
05,2006,02,2,32,014,04,1,054,01, , , ,90,00
05,2006,02,2,32,014,04,1,054,02,3,3,7,24,24
05,2006,02,2,32,014,05,1,055,01,2,2,7,14,14
05,2006,02,2,32,014,05,1,055,04,3,3,7,21,21
05,2006,02,2,32,014,06,1,056,01,2,2,8,48,48
