REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q43_PERSON_SERIAL_NO,Q43_EXPECT_MINIMUM_SALARY,Q44_HOW_LONG_LOOKING_JOB,Q45_FORMAL_TRAINING,Q46B1_TRAINING_FIELD_1ST,Q46C1_NATURE_CERTIFICATE_1ST,Q46D1_INSTITUTION_1ST,Q46E1_DURATION_1ST,Q46B2_TRAINING_FIELD_2ND,Q46C2_NATURE_CERTIFICATE_2ND,Q46D2_INSTITUTION_2ND,Q46E2_DURATION_2ND
11,2011,05,2,33,036,09,1,069,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,33,036,09,1,069,05,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,06,1,33,037,03,1,003,03,20000,2,1,812,1,28,08,   , ,  ,  
11,2011,06,1,33,037,09,1,009,03,08000,2,1,719,1,05,06,   , ,  ,  
11,2011,06,1,33,037,09,1,009,07,12000,3,1,719,2,44,06,   , ,  ,  
11,2011,06,2,33,040,04,1,024,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,33,040,04,1,024,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,33,040,08,1,028,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,33,041,03,1,033,03,09000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,33,041,03,1,033,08,16000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,33,043,04,1,054,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,33,044,07,1,007,03,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,33,044,08,1,008,03,18000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,33,045,01,1,011,02,15000,2,1,225,1,03,06,   , ,  ,  
11,2011,07,2,33,046,01,1,021,02,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,33,046,02,1,022,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,33,046,02,1,022,05,18000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,33,047,03,1,033,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,33,047,10,1,040,03,12000,3,1,718,1,03,04,   , ,  ,  
11,2011,07,2,33,048,04,1,044,03,16000,2,1,221,2,03,24,   , ,  ,  
11,2011,07,2,33,049,06,1,056,03,24000,3,1,322,1,03,06,   , ,  ,  
11,2011,08,2,33,051,09,1,009,04,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,33,056,03,1,053,04,28000,1,1,217,1,45,01,   , ,  ,  
11,2011,09,2,33,058,02,1,002,03,75000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,33,058,03,1,003,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,33,058,05,1,005,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,33,063,04,1,034,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,33,064,09,1,050,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,01,1,41,001,09,1,009,04,15000,3,1,163,1,47,06,   , ,  ,  
11,2011,01,1,41,002,10,1,020,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,41,011,03,1,043,05,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,41,011,03,1,043,06,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,41,011,03,1,043,07,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,41,011,05,1,045,03,05000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,41,017,05,1,046,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,41,018,07,1,058,04,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,41,020,09,1,019,03,50000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,41,027,09,1,029,02,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,41,029,01,1,041,03,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,41,029,03,1,043,02,10000,3,1,234,1,02,12,   , ,  ,  
11,2011,06,1,41,031,08,1,008,04,30000,1,1,952,2,43,24,719,1,46,06
11,2011,07,1,41,038,02,1,012,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,41,041,08,1,038,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,41,041,09,1,039,02,10000,3,1,122,1,43,06,719,1,46,12
11,2011,07,2,41,041,10,1,040,04,05000,3,1,719,1,46,12,324,1,46,12
11,2011,09,1,41,049,07,1,007,03,15000,2,1,719,2,45,04,   , ,  ,  
11,2011,09,1,41,049,08,1,008,02,15000,3,1,719,2,46,99,   , ,  ,  
11,2011,09,1,41,049,08,1,008,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,41,052,02,1,032,04,10000,1,1,719,1,46,99,   , ,  ,  
11,2011,01,2,42,001,02,1,002,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,42,001,02,1,002,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,42,001,04,1,005,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,42,001,05,1,006,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,42,002,01,1,015,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,42,002,01,1,015,04,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,42,002,02,1,016,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,42,002,10,1,024,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,42,003,05,1,029,01,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,42,003,06,1,030,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,42,004,05,1,040,04,15000,3,1,218,1,46,06,   , ,  ,  
11,2011,02,2,42,006,06,1,006,06,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,42,006,06,1,006,07,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,42,007,06,1,016,02,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,42,008,10,1,030,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,42,010,04,1,004,05,13000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,42,010,06,1,006,03,13500,3,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,42,010,10,1,010,03,11000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,42,012,09,1,029,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,42,014,05,1,006,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,42,016,06,1,029,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,42,017,06,1,039,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,42,019,01,1,011,04,13000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,42,019,02,1,012,05,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,42,019,03,1,013,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,42,019,05,1,015,03,17000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,42,020,07,1,028,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,42,020,10,1,031,02,15000,3,1,615,1,44,48,   , ,  ,  
11,2011,06,2,42,022,03,1,004,05,19000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,42,023,01,1,013,02,22000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,42,026,03,1,045,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,42,028,07,1,007,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,42,028,07,1,007,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,42,028,07,1,007,05,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,42,028,09,1,009,03,17500,3,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,42,032,01,1,011,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,1,43,005,05,1,005,02,25000,1,1,719,1,47,06,   , ,  ,  
11,2011,02,1,43,005,07,1,007,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,02,1,43,006,06,1,016,03,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,43,007,06,1,026,02,30000,1,1,719,1,46,06,   , ,  ,  
11,2011,03,2,43,011,07,1,028,02,18000,1,1,719,2,01,09,   , ,  ,  
11,2011,04,1,43,014,06,1,006,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,43,017,03,1,033,03,25000,1,1,719,1,46,06,   , ,  ,  
11,2011,06,1,43,022,06,1,006,03,25000,2,1,719,1,46,06,   , ,  ,  
11,2011,06,1,43,022,09,1,009,05,20000,1,1,719,1,46,06,719,1,02,12
11,2011,06,2,43,023,04,1,014,02,15000,3,1,719,1,01,24,   , ,  ,  
11,2011,06,2,43,023,04,1,014,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,07,1,43,026,07,1,007,02,25000,2,1,719,1,47,06,   , ,  ,  
11,2011,07,1,43,027,08,1,018,03,15000,1,1,717,2,02,06,   , ,  ,  
11,2011,08,1,43,032,01,1,011,05,99999,1,1,519,1,44,99,   , ,  ,  
11,2011,08,2,43,035,02,1,043,01,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,43,035,07,1,048,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,43,035,07,1,048,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,43,035,07,1,048,05,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,43,037,10,1,021,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,43,039,08,1,039,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,44,001,06,1,006,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,44,008,10,1,010,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,44,012,09,1,009,01,07500,1,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,44,022,07,1,017,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,44,022,09,1,019,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,44,024,04,1,004,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,44,024,07,1,007,01,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,44,024,08,1,008,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,44,030,05,1,005,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,44,030,07,1,007,02,09000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,44,034,05,1,015,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,44,034,05,1,015,04,18000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,44,034,08,1,018,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,44,035,04,1,024,03,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,44,035,06,1,026,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,44,039,06,1,006,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,44,039,06,1,006,04,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,44,039,07,1,007,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,45,001,02,1,002,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,45,003,06,1,026,02,01000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,45,004,02,1,032,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,45,004,04,1,034,01,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,45,004,09,1,039,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,45,004,10,1,040,01,30000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,45,007,08,1,013,02,15000,2,1,719,1,46,06,   , ,  ,  
11,2011,02,2,45,008,04,1,024,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,45,008,04,1,024,05,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,45,008,07,1,027,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,45,008,09,1,029,01,05000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,45,011,02,1,012,01,07000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,45,012,06,1,026,02,04000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,45,013,01,1,031,02,07000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,45,013,02,1,032,02,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,45,013,03,1,033,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,45,013,07,1,037,02,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,45,015,06,1,016,03,18000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,45,017,10,1,040,04,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,45,021,01,1,031,04,00001,3,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,45,021,10,1,040,03,15000,1,1,611,2,18,02,   , ,  ,  
11,2011,06,2,45,022,02,1,002,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,45,022,05,1,005,03,15000,2,1,717,2,46,18,   , ,  ,  
11,2011,06,2,45,022,08,1,008,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,45,022,10,1,010,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,45,024,01,1,021,02,18000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,45,025,01,1,031,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,45,025,02,1,032,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,45,028,01,1,011,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,45,029,03,1,023,01,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,45,033,10,1,030,03,16000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,45,033,10,1,030,04,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,45,035,01,1,001,01,02000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,45,035,06,1,006,01,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,45,039,08,1,048,06,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,01,1,51,001,05,1,005,02,15000,2,1,718,1,01,24,   , ,  ,  
11,2011,01,1,51,001,10,1,010,02,15000,2,1,719,1,01,12,   , ,  ,  
11,2011,01,2,51,003,01,1,021,04,25000,3,1,712,2,44,12,   , ,  ,  
11,2011,02,2,51,009,01,1,011,01,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,51,009,01,1,011,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,51,009,06,1,016,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,51,009,09,1,019,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,51,009,09,1,019,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,51,009,09,1,019,05,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,51,017,01,1,021,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,51,019,02,1,042,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,05,1,51,020,05,1,005,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,05,1,51,020,09,1,009,03,20000,3,1,854,1,01,24,974,2,43,12
11,2011,05,1,51,020,09,1,009,04,20000,3,1,854,1,01,24,974,2,43,12
11,2011,05,2,51,024,04,1,044,03,14000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,06,1,51,025,08,1,008,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,51,026,04,1,014,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,07,1,51,029,02,1,002,07,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,08,1,51,034,08,1,008,01,35000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,51,037,01,1,021,07,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,51,037,06,1,026,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,51,037,09,1,029,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,51,038,03,1,033,03,14000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,09,1,51,039,07,1,007,04,15000,3,1,821,2,01,49,   , ,  ,  
11,2011,09,2,51,042,04,1,034,01,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,01,1,52,002,02,1,012,03,25000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,1,52,002,03,1,013,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,01,1,52,002,05,1,015,02,20000,3,1,122,3,02,06,   , ,  ,  
11,2011,01,2,52,004,10,1,040,02,17500,2,1,824,1,02,12,   , ,  ,  
11,2011,01,2,52,005,02,1,042,03,15000,3,1,717,2,46,06,   , ,  ,  
11,2011,02,2,52,012,03,1,033,03,15000,1,1,851,1,01,06,   , ,  ,  
11,2011,03,1,52,016,08,1,018,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,52,017,05,1,025,04,15000,3,1,217,1,02,12,   , ,  ,  
11,2011,03,2,52,020,07,1,057,03,15000,2,1,316,1,01,24,   , ,  ,  
11,2011,03,2,52,020,09,1,059,03,20000,2,1,814,1,01,36,321,1,25,06
11,2011,03,2,52,023,02,1,072,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,52,023,04,1,074,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,04,1,52,024,06,1,006,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,52,030,01,1,051,03,18000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,05,1,52,031,09,1,009,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,52,032,04,1,014,05,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,52,035,06,1,046,04,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,52,035,07,1,047,03,22000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,52,035,07,1,047,04,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,52,035,10,1,050,02,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,52,037,01,1,061,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,52,037,01,1,061,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,52,037,05,1,065,05,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,06,1,52,038,01,1,001,04,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,06,1,52,038,03,1,003,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,06,1,52,038,03,1,003,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,06,1,52,039,03,1,013,03,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,06,1,52,039,07,1,017,03,15000,3,1,719,1,46,03,   , ,  ,  
11,2011,06,2,52,041,02,1,032,03,20000,3,1,719,1,05,06,   , ,  ,  
11,2011,06,2,52,041,05,1,035,04,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,52,041,05,1,035,05,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,52,041,06,1,036,02,20000,1,1,719,1,43,06,   , ,  ,  
11,2011,06,2,52,045,04,1,074,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,52,045,07,1,077,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,07,1,52,046,03,1,003,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,07,1,52,046,04,1,004,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,07,1,52,046,07,1,007,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,52,049,02,1,032,01,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,52,052,04,1,064,03,20000,3,1,719,2,46,12,   , ,  ,  
11,2011,07,2,52,052,05,1,065,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,52,052,10,1,070,01,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,08,1,52,054,03,1,013,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,52,058,01,1,051,01,25000,3,1,719,2,43,12,   , ,  ,  
11,2011,08,2,52,058,07,1,057,03,20000,3,1,719,2,46,06,   , ,  ,  
11,2011,08,2,52,059,04,1,064,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,09,1,52,061,08,1,008,02,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,09,1,52,061,09,1,009,03,15000,3,1,711,1,05,06,931,1,05,06
11,2011,09,1,52,062,07,1,017,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,09,1,52,062,08,1,018,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,09,1,52,062,09,1,019,03,18000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,09,1,52,062,10,1,020,05,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,09,1,52,062,10,1,020,06,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,52,064,08,1,038,04,15000,1,1,931,1,05,06,   , ,  ,  
11,2011,09,2,52,068,09,1,079,01,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,53,009,07,1,048,02,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,53,011,04,1,014,04,00001,2,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,53,020,06,1,006,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,53,020,07,1,007,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,53,022,07,1,027,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,05,2,53,022,09,1,029,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,53,024,03,1,013,02,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,53,025,01,1,021,02,05000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,53,025,04,1,024,02,05000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,53,025,06,1,026,02,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,53,025,07,1,027,02,03000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,53,025,08,1,028,02,04000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,06,2,53,025,10,1,030,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,07,2,53,027,08,1,008,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,08,1,53,031,08,1,008,03,25000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,53,034,01,1,031,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,53,034,04,1,034,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,08,2,53,035,10,1,050,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,53,036,03,1,003,03,10000,3,1,541,1,18,06,124, ,45,06
11,2011,09,2,53,036,04,1,004,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,09,2,53,038,07,1,027,03,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,61,003,08,1,138,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,61,005,08,1,038,03,15000,2,1,236,1,06,12,   , ,  ,  
11,2011,01,2,61,006,07,1,087,03,20000,2,1,871,1,43,06,   , ,  ,  
11,2011,01,2,61,006,07,1,087,04,30000,2,1,822,1,27,06,   , ,  ,  
11,2011,01,2,61,009,03,1,123,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,61,009,06,1,126,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,61,009,06,1,126,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,61,011,06,1,006,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,61,011,06,1,006,04,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,61,012,03,1,053,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,61,013,03,1,073,06,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,61,013,05,1,075,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,61,013,10,1,080,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,61,014,08,1,028,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,01,2,61,014,10,1,030,01,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,61,023,04,1,054,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,61,025,04,1,115,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,61,026,02,1,123,05,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,02,2,61,027,08,1,038,02,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,61,031,06,1,136,04,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,61,031,06,1,136,05,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,61,031,09,1,139,02,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,61,034,01,1,121,03,18000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,61,036,03,1,053,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,61,036,08,1,058,01,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,61,036,09,1,059,03,10000,3,1,712,1,46,06,   , ,  ,  
11,2011,03,2,61,036,09,1,059,04,12000,3,1,712,1,46,06,   , ,  ,  
11,2011,03,2,61,036,10,1,060,03,10000,2,1,831,2,02,02,   , ,  ,  
11,2011,03,2,61,037,10,1,110,03,18000,2,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,61,038,02,1,092,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,61,038,02,1,092,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,03,2,61,042,08,1,118,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,61,045,09,1,039,04,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,61,045,10,1,040,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2011,04,2,61,050,04,1,004,03,17000,2,2,   , ,  ,  ,   , ,  ,  
