REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q47_PERSON_SERIAL_NO,Q47_WHY_NOT_FORMAL_TRAINING,Q48_ENGEGED_WORK,Q49_MAIN_ACTIVITY_PERFORMED,Q50_PREVIOUS_EMPLOYMENT
12,2008,12,3,81,085,07,1,067,05, ,2,    , 
12,2008,12,3,81,085,08,1,068,03,6,2,    , 
12,2008,12,3,81,085,09,1,069,01,3,2,    , 
12,2008,12,2,81,082,01,1,031,03, ,2,    , 
12,2008,12,2,81,082,01,1,031,04, ,2,    , 
12,2008,12,2,81,082,06,1,036,02, ,1,4121,1
12,2008,12,2,82,052,07,1,017,05,4,2,    , 
12,2008,12,2,82,054,08,1,038,03,1,2,    , 
12,2008,12,2,91,113,01,1,051,03,2,2,    , 
12,2008,12,2,91,113,10,1,060,04,2,2,    , 
12,2008,12,2,91,113,10,1,060,06,2,2,    , 
12,2008,12,2,91,109,03,1,013,02, ,1,4223,1
12,2008,12,2,91,108,01,1,001,03, ,2,    , 
12,2008,12,2,91,108,08,1,008,02,2,2,    , 
12,2008,12,2,92,088,02,1,002,02, ,1,7313,1
12,2008,12,2,92,088,02,1,002,03, ,1,4211,1
12,2008,12,2,92,088,05,1,005,03, ,1,2332,1
12,2008,12,2,92,088,06,1,006,04,9,2,    , 
12,2008,12,2,92,090,06,1,026,05, ,2,    , 
12,2008,12,2,92,091,07,1,037,02,3,2,    , 
12,2008,12,2,92,091,07,1,037,03,3,2,    , 
12,2008,12,2,92,094,09,1,069,02,1,2,    , 
